"business_type","id","name","start_date","physical_address","mailing_address","mailing_city","business_phone","email","owner"
"INSURANCE COMPANY OR BROKER","38531","ACE INSURANCE CO OF MIDWEST","2010-10-01T00:00:00.000","OUT OF STATE","436 WALNUT ST","PHILADELPHIA","215-640-1000",,"ACE INSURANCE  CO OF MIDWEST"
"PHYSICIAN/SURGEON MD","32603","VITREO RETINAL ASSOCIATES, P.A..","2000-10-02T00:00:00.000","4340 NEWBERRY RD, SUITE 202","4340 NEWBERRY RD, SUITE 202","GAINESVILLE","352-371-2800","LARRY@VRA-PA.COM","CORPORATION  VITREO RETINAL ASSOCIATES, P.A."
"CONTRACTOR-ROOFER, ROOF DECK, CLEANING","24323","CROSIER & SON ROOFING, INC.","1998-07-16T00:00:00.000","6721 NW 18TH DR","6721 NW 18TH DR","GAINESVILLE","352-372-0200","DEBBIE@CROSIERROOFING.COM","CLAYTON  CROSIER"
"INSURANCE COMPANY OR BROKER","11321","BLUE CROSS & BLUE SHIELD OF FL","1995-09-15T00:00:00.000","3811 NW 40TH TER, SUITE 100","4800 DEERWOOD CAMPUS PKWY, DC4-1","JACKSONVILLE","904-905-1844","vincent.rothharpt@bcbsfl.com","BLUE CROSS  & BLUE SHIELD OF FL, INC"
"CATALOGUE OR MAIL ORDER SERVICE","43998","KB DESIGN & REMODEL, LLC","2019-08-13T00:00:00.000","5141 NW 43RD ST, STE 105","5141 NW 43RD ST, STE 105","GAINESVILLE","352-213-9244","KB.DESIGNREMODEL@GMAIL.COM","KB  DESIGN & REMODEL LLC"
"REFERENCE OUT OF BUSINESS","42103","JACKSON, TERRY J","2016-03-14T00:00:00.000","3101 NE 15TH ST, APT E-37","3101 NE 15TH ST, APT E-37","GAINESVILLE","352-497-6569","JACKSONTERRY814@GMAIL.COM","JAVONNE PLASTERING & STUCCO, LLC"
"BUSINESS OFFICE NOT OTHERWISE TAXED","45234","ECOATM, LLC","2022-07-01T00:00:00.000","145 NE 39TH AVE","10121 BARNES CANYON RD","SAN DIEGO","858-766-7548","EVAN.STRAWN@ECOATM.COM","CT CORPORATION SYSTEM"
"SECOND HAND DEALER","33852","GAMESTOP, INC.","2006-02-01T00:00:00.000","6419 W NEWBERRY RD, K0008","625 WESTPORT PARKWAY","GRAPEVINE","352-332-8895","LICENSINGANDSALESTAX@GAMESTOP.COM","GAMESTOP, INC."
"INSURANCE COMPANY OR BROKER","29613","TRAVELERS INDEMNITY CO. OF CT.","2003-10-01T00:00:00.000","OUT OF STATE","ONE TOWER SQUARE","HARTFORD","866-889-0356","AAINV@TRAVELERS.COM",
"REFERENCE OUT OF BUSINESS","41489","SOUL SHACK LLC","2015-03-16T00:00:00.000","104 WALDO RD","317 NE 35TH AVE","GAINESVILLE","352-745-7979","LEAHSHERER@CELEBRATIONS-CATERING.COM","CORPORATION  SOUL SHACK LLC"
"INSURANCE COMPANY OR BROKER","42437","FEDERAL INSURANCE COMPANY","2016-10-06T00:00:00.000","OUT OF STATE","436 WALNUT ST, P O BOX 1000 WB 12A","PHILADELPHIA","215-640-2434","GARY.ROTENBURY@CHUBB.COM","FEDERAL INSURANCE COMPANY"
"REFERENCE OUT OF BUSINESS","43414","KDJ ENTERPRISES, LLC","2018-06-25T00:00:00.000","3321 SW ARCHER RD","3321 SW ARCHER RD","GAINESVILLE","352-440-6500","GAINESVILLEMEL@GMAIL.COM","KDJ ENTERPRISES, LLC"
"CONTRACTOR-LAND CLEAR/INCL. LANDSCAPE","40191","IRVING, JR., WILLIE","2013-04-02T00:00:00.000","3610 NE 11TH TER","3610 NE 11TH TER","GAINESVILLE","352-316-6213","FORYOUWILLIEIRVING@YAHOO.COM","WILLIE  IRVING, JR."
"STENOGRAPHER, TYPIST, COURT REPORTER","32975","SCRIBE ASSOC. INC","1987-01-01T00:00:00.000","201 SE 2ND AVE, SUITE 207","201 SE 2ND AVE, SUITE 207","GAINESVILLE","352-377-6852","linda@scribeassociates.com","INC.  SCRIBE ASSOCIATES"
"MENTAL HEALTH COUNSELOR","44253","GEORGI-COSTELLO, NICOLE A.","2020-02-10T00:00:00.000","220 NW 7TH AVE","220 NW 7TH AVE","GAINESVILLE","407-847-8792","NEWWORLDWELLNESS@HOTMAIL.COM","NEW WORLD WELLNESS, LLC"
"ADVERTISING AGENCY","44668","SPRINGRIDGE BUSINESS SVCS LLC","2021-06-15T00:00:00.000","1809 NW 39TH AVE","2603 NW 13TH ST, # 347","GAINESVILLE","352-328-1859","springridge@fastmail.com","SPRINGRIDGE BUSINESS SVCS LLC"
"REFERENCE OUT OF BUSINESS","34074","BLU DOVE DESIGNS","2006-01-01T00:00:00.000","4635 NW 53RD AVE, STE 205 E","P.O. BOX 1146","ARCHER","352-275-5813","LRENSHAW@BLUDOVEDESIGNS.COM","LISA  RENSHAW"
"REFERENCE OUT OF BUSINESS","36545","CONTINENTAL INDEMNITY COMPANY","2009-10-01T00:00:00.000","OUT OF STATE","PO BOX 3646","OMAHA","402-827-3424","RSTAFFORD@AUW.COM","CONTINENTAL  INDEMNITY COMPANY"
"REFERENCE OUT OF BUSINESS","41882","OCEAN KITCHEN CABINETS","2015-09-18T00:00:00.000","4445 SW 35TH TER, STE 200","4445 SW 35TH TER, STE 200","GAINESVILLE","352-745-7110","KITCHENOCEAN@GMAIL.COM","OCEAN   KITCHEN CABINETS COMPANY"
"CLINICAL SOCIAL WORKER","44079","SAHLER, LESLIE J., LCSW, DCSW","2011-01-01T00:00:00.000","2435 NW 35TH TER","2435 NW 35TH TER","GAINESVILLE","352-538-4850","LESLIESAH@AOL.COM","LESLIE J SAHLER"
"RESTAURANT","43483","LA COCINA DE ABUELA","2018-02-26T00:00:00.000","125 NW 23RD AVE","2522 SW 9TH DR","GAINESVILLE","352-371-2000","sepa81@gmail.com","PUNELLA LLC"
"CONTRACTOR-BUILDING","15424","HUDSON & COMPANY, INC","1985-06-01T00:00:00.000","211 SW 4TH AVE, SUITE 3","211 SW 4TH AVE, SUITE 3","GAINESVILLE","352-377-0623","JOHN@HUDSONANDCO.NET","JOHN  HUDSON"
"REFERENCE OUT OF BUSINESS","29444","GEORGES AT PHIL-NICKS INC","2003-05-22T00:00:00.000","37 N MAIN ST","37 N MAIN ST","GAINESVILLE","352-376-8269","GEOR3CHAR1@AOL.COM","CORPORATION  GEORGES AT PHIL-NICKS INC"
"VETERINARIAN","41494","FRANK, JENNIFER E","2015-03-18T00:00:00.000","3436 NW 17TH TER","PO BOX 12638","GAINESVILLE","352-339-8948","FRANKJDVM@GMAIL.COM","JENNIFER FRANK  MOBILE VETERINARY SERVICES LLC"
"REFERENCE OUT OF BUSINESS","25256","KRISHNA ENTERPRISES OF ALACHUA,INC","1997-01-21T00:00:00.000","1900 SW 13TH ST","1900 SW 13TH ST","GAINESVILLE","352-372-1880","BESTVALUE51@HOTMAIL.COM","SANMUKH  PATEL"
"RESTAURANT","15096","HBT DONUT, INC.","1992-03-27T00:00:00.000","310 NW 13TH ST","310 NW 13TH ST","GAINESVILLE","352-377-0052","KKDC440@AOL.COM","HBT DONUT, INC."
"REFERENCE OUT OF BUSINESS","43031","ARITA, KARLA Y.","2017-10-16T00:00:00.000","1922 SW 42ND WAY, APT B","1922 SW 42ND WAY, APT B","GAINESVILLE","904-654-9550","DREAMSLLC@GMAIL.COM","CLEANING OF DREAMS, LLC"
"BARBER/COSMETOLOGIST/NAIL TECH","43179","GEORGINA LUCIA HAIR LLC","2018-02-01T00:00:00.000","3909 W NEWBERRY RD, STE F","9929 SW 42ND RD","GAINESVILLE","352-870-3918","GEORGINALUCIAH@GMAIL.COM","GEORGINA LUCIA HAIR LLC"
"REPAIRS NOT REQUIRING STATE LICENSE","17563","MORSE, ROBERT T.","1991-07-24T00:00:00.000","516 SW 40TH ST","516 SW 40TH ST","GAINESVILLE","352-222-2215","THATCHMO@JUNO.COM","ROBERT  MORSE"
"REFERENCE OUT OF BUSINESS","39971","ADVANCED TAX SERVICES","2012-11-08T00:00:00.000","1136 NE 8TH AVE, SUITE B","2313 HOME AGAIN RD","APOPKA","407-694-7978","MARCGENSON@GMAIL.COM","ADVANCED TAX SERVICES INC"
"REFERENCE OUT OF BUSINESS","41003","SYFRETT, DAVID A","2014-06-24T00:00:00.000","2006 NW 17TH LN","2006 NW 17TH LN","GAINESVILLE","352-642-2210","CHIPLEYRIGGSFAN@YAHOO.COM","OSTERGREN, ELLEN  SYFRETT, DAVID"
"HOTEL, ROOMING HOUSE, MOTEL, TOUR CT.","41593","HAMPTON INN & SUITES","2015-04-29T00:00:00.000","101 SE 1ST AVE","101 SE 1ST AVE","GAINESVILLE","352-240-9300","GORDONPUN@REMINGTONHOTELS.COM","ASHFORD   TRS GAINESVILLE LLC"
"REPAIRS NOT REQUIRING STATE LICENSE","33675","TEN LITTLE ENGINES, LLC","2006-05-15T00:00:00.000","1501 NW 55TH PL","P.O. BOX 372","LA CROSSE","352-378-8882","tenlittleengines@bellsouth.net","TEN LITTLE ENGINES, LLC"
"WHOLESALE MERCHANT","17190","MEDICAL EQUIPMENT SALES, INCORPORATED","1995-09-20T00:00:00.000","302 NW 6TH ST","302 NW 6TH ST","GAINESVILLE","352-377-2696","INFO@SUNSURGICAL.COM","MEDICAL EQUIPMENT SALES, INC"
"DISTRIBUTOR-MERCHANDISE OR COMMODITIES","44990","WROBLEWSKI, MATTHEW","2021-03-10T00:00:00.000","1818 NW 8TH AVE","1818 NW 8TH AVE","GAINESVILLE","561-351-2612","MATTHEWWRO@GMAIL.COM","ATLAS MERCHANDISING  SOLUTIONS, LLC"
"BARBER/COSMETOLOGIST/NAIL TECH","26636","RODE, PAMELA","2000-11-28T00:00:00.000","2727 NW 43RD ST, STE 4-A","3403 NW 26TH TERRACE","GAINESVILLE","352-373-5055","PAMOLIVE8@YAHOO.COM","PAMELA  RODE"
"MENTAL HEALTH COUNSELOR","44495","MCGILL, BERTHINA L.","2020-10-01T00:00:00.000","3601 SW 2ND AVE, STE R","P.O. BOX 359007","GAINESVILLE","352-470-0601","APPENDIXLIFE@GMAIL.COM","APPENDIX, INC."
"ATTORNEY/LAWYER","40671","MCNEAL LEGAL LLC","2013-09-16T00:00:00.000","2830 NW 41ST ST, STE L","2830 NW 41ST ST, STE L","GAINESVILLE","352-283-8151","KELLY@MCNEALLEGAL.COM","MCNEAL LEGAL LLC"
"ACCOUNTANT/AUDITOR","34998","PHYSICIAN ADVISORY GROUP, INC.","2007-05-18T00:00:00.000","2631 NW 41ST ST, SUITE A","2631 NW 41ST ST, SUITE A","GAINESVILLE","352-224-7635","PAGNEIL@AOL.COM","PHYSICIAN ADVISORY GROUP, INC"
"REFERENCE OUT OF BUSINESS","17217","MELISSA S LOCKS & CURLS","1995-06-01T00:00:00.000","1507 NW 6TH ST","1507 NW 6TH ST","GAINESVILLE","352-336-9336","DEWDNEM@COX.NET","MELISSA  LOCK"
"SECOND HAND DEALER","45210","MCSF SPORTS INC","2019-08-28T00:00:00.000","3425 W UNIVERSITY AVE","2205 NW 7TH LANE","GAINESVILLE","352-494-7058","PLAYITAGAINSPORTSGAINESVILLE@GMAIL.COM","MCSF SPORTS INC"
"REFERENCE OUT OF BUSINESS","44385","GUZMAN, NADIA","2020-07-14T00:00:00.000","1219 NW 35TH AVE","1219 NW 35TH AVE","GAINESVILLE","352-281-6198","NADIAGUZMAN@GGHOMEOFFICEDECO.COM","GG HOME & OFFICE DECO, LLC"
"RESTAURANT","41703","PUBLIC & GENERAL LLC","2015-08-07T00:00:00.000","1000 NE 16TH AVE, BLDG H","1000 NE 16TH AVE, BLDG H","GAINESVILLE","352-745-7358","SEAN1768@GMAIL.COM","PUBLIC & GENERAL LLC"
"REFERENCE OUT OF BUSINESS","42904","COMMUNITY WASTE SERVICES, INC.","2017-05-05T00:00:00.000","2340 NE WALDO RD, STE D","2340 NE WALDO RD, STE D","GAINESVILLE","352-505-0301","ADMIN@CWSFLA.COM","COMMUNITY WASTE, INC."
"BEAUTY PARLOR","42074","NEW YOU HAIR STUDIO PHASE I, A","2016-03-08T00:00:00.000","102 NE 10TH AVE, STE 2","102 NE 10TH AVE, STE 2","GAINESVILLE","352-709-4907","NATEDAGREAT2311@GMAIL.COM","A NEW YOU HAIR STUDIO PHASE I LLC"
"BEAUTY PARLOR","25379","39TH AVENUE SALON.","1999-09-27T00:00:00.000","1124 NW 39TH AVE","1124 NW 39TH AVE","GAINESVILLE","352-371-2255","nicksnanna@cox.net","FRANCINE  MILAM"
"REFERENCE OUT OF BUSINESS","44647","CHICK-FIL-A, INC","2021-03-01T00:00:00.000","1340 W UNIVERSITY AVE, STE 10","1340 W UNIVERSITY AVE, STE 10","GAINESVILLE","352-376-4000","BEN.JEFFCOAT@CFACORP.COM","CHICK-FIL-A, INC"
"LAUNDRY-SELF SERVICE OR AUTOMATIC","35986","CSC SERVICEWORKS, INC","2007-07-01T00:00:00.000","UNIVERSITY OF FLORIDA, SPRINGS COMPLEX","35 PINELAWN RD, SUITE 120","MELVILLE","516-349-8555","BPALLIAN@CSCSW.COM","CSC SERVICEWORKS, INC"
"PEDDLER","43353","HUDSON, JAMES H","2018-05-09T00:00:00.000","MOBILE ONLY","1804 NW 7TH ST","GAINESVILLE","352-792-6166",,"JAMES  H HUDSON"
"BOOKKEEPING OR INCOME TAX SERVICE","41975","HINES, TAWANNA","2015-12-23T00:00:00.000","2214 NE 16TH TER","2214 NE 16TH TER","GAINESVILLE","352-219-4841","TAWANNAHINES@AOL.COM","TAWANNA  HINES"
"REFERENCE OUT OF BUSINESS","43146","KACK ENTERPRISES, LLC","2017-11-30T00:00:00.000","1340 W UNIVERSITY AVE, SUITE 10","1616 NW 27TH TERR","GAINESVILLE","352-376-4000","KARYNA.KAUFMANN@CFAFRANCHISEE.COM","KACK ENTERPRISES, LLC"
"REFERENCE OUT OF BUSINESS","32615","WALDORFF INSURANCE & BONDING, INC.","2004-01-01T00:00:00.000","1110 NW 6TH ST","45 EGLIN PARKWAY, NE, SUITE 202","FORT WALTON BEACH","850-581-4925","DALEW@WALDORFFINSURANCE.COM","WALDORFF  INSURANCE & BONDING, INC."
"REFERENCE OUT OF BUSINESS","36376","PICCADILLY APARTMENTS","2009-06-01T00:00:00.000","2220 SW 34TH ST","2220 SW 34TH ST, OFFICE","GAINESVILLE","352-376-2483","PICCADILLYAPTS@GMAIL.COM","PICCADILLY APTS LLC"
"APARTMENT OR CONDO RENTALS","44058","TERRAPIN F LLC","2019-08-09T00:00:00.000","219 NW 19TH ST","2811 NW 58TH BLVD","GAINESVILLE","352-376-1111","ACCOUNTING@CIRCAPROPERTIES.COM","TERRAPIN F, LLC"
"SCHOOL NOT OTHERWISE LISTED","39733","WEBSTER, SUSANNE L","2012-07-17T00:00:00.000","3930 NW 23RD TER","3930 NW 23RD TER","GAINESVILLE","352-284-7599","SUE.WEBSTER.TUTOR@GMAIL.COM","SUSANNE  WEBSTER"
"REFERENCE OUT OF BUSINESS","30877","O'MEARA, GEOFFREY A.","1980-01-01T00:00:00.000","4419 NW 22ND ST","4419 NW 22ND ST","GAINESVILLE","352-231-0519","GEOFFREYOMEARA@MSN.COM","GEOFF'S HOME IMPROVEMENTS, INC."
"CONTRACTOR-ELECTRICAL","42576","PRESTON-LINK ELECTRIC, INC.","2016-09-26T00:00:00.000","4000 SW 35TH TER","4000 SW 35TH TER","GAINESVILLE","352-373-3516","DEBBIE@PRESTONLINKELECTRIC.COM","PRESTON-LINK ELECTRIC, INC."
"RETAIL MERCHANT","39338","MALGORZATA'S","2011-10-12T00:00:00.000","2441 NW 43RD ST, SUITE 9","2441 NW 43RD ST, SUITE 9","GAINESVILLE","352-215-8689","DEYRUP@GMAIL.COM","MALGORZATA  DEYRUP"
"MENTAL HEALTH COUNSELOR","25896","STEPHAN-LUTZ, NELLE, ED. S.","1999-03-01T00:00:00.000","2630 NW 41ST ST, STE. D-3","2630 NW 41ST ST, STE. D-3","GAINESVILLE","352-378-7526","NELLE0909@GMAIL.COM","NELLE  STEPHAN-LUTZ"
"DENTIST","20844","TOWNSEND, WADE H., III, D.M.D.","1990-08-01T00:00:00.000","3500 W UNIVERSITY AVE","3500 W UNIVERSITY AVE","GAINESVILLE","352-378-2233","THALERANDTOWNSENDPA@GMAIL.COM","CORP  THALER AND TOWNSEND, P.A."
"RESTAURANT","43977","ARBYS #8702","2019-07-23T00:00:00.000","4253 NW 25TH PL","3715 NW 97TH BLVD, STE A","GAINESVILLE","352-333-3011","DBEVINS@FASTTRACKSTORES.COM","LAND O SUN  MANAGEMENT CORP"
"RETAIL MERCHANT","43209","PAP #33, LLC","2018-02-27T00:00:00.000","5010 NW 34TH BLVD, STE A","5745 SW 75TH ST, APT 328","GAINESVILLE","352-372-4489","KMUNCASTER33@GMAIL.COM","PAP #33, LLC"
"PHYSICIAN/SURGEON MD","24630","GRABOVE, DONALD E., M.D.","1998-12-15T00:00:00.000","3601 SW 2ND AVE, SUITE Q","3601 SW 2ND AVE, SUITE Q","GAINESVILLE","352-367-0100","DEGMD@BELLSOUTH.NET","DONALD  GRABOVE"
"REFERENCE OUT OF BUSINESS","40358","DELICIOUS DELIVERED LLC","2013-02-20T00:00:00.000","1305 NW 6TH ST, STE 3","1305 NW 6TH ST, APT 3","GAINESVILLE","352-727-1473","DELICIOUSDELIVEREDGAINESVILLE@GMAIL.COM","CORPORATION  DELICIOUS DELIVERED LLC"
"PSYCHOLOGIST","34270","SAGER, JENNIFER B","2007-01-08T00:00:00.000","1208 NW 6TH ST","1208 NW 6TH ST","GAINESVILLE","352-379-2829","sageritm@aol.com","JENNIFER  SAGER"
"CONTRACTOR-GENERAL-UNLIMITED","39067","CHARLES PERRY PARTNERS INC.","2011-07-01T00:00:00.000","1728 W UNIVERSITY AVE","8200 NW 15TH PL","GAINESVILLE","352-333-9292","chris.hagin@cppi.com","CHARLES PERRY PARTNERS INC."
"PAWNSHOP OR SECOND HAND DEALER","11193","BEST JEWELRY & LOAN, INC.","1985-06-01T00:00:00.000","523 NW 3RD AVE","523 NW 3RD AVE","GAINESVILLE","352-371-4367","BESTPAWN@BELLSOUTH.NET","BEST JEWELRY & LOAN, INC."
"REFERENCE OUT OF BUSINESS","43549","MOORE, RICHARD S.","2018-10-03T00:00:00.000","MOBILE ONLY","6663 N. RIDGE RD.","MADISON","702-337-1871","GOGREEWITHGLOWGREEN@GMAIL.COM","RICHARD S MOORE"
"REFERENCE OUT OF BUSINESS","45134","MCGONIGLE, MEGAN","2020-11-07T00:00:00.000","201 SE 2ND AVE, STE 110","2710 NE 11TH ST","GAINESVILLE","352-213-6502","MEGANMCGO@GMAIL.COM","MEGAN  MCGONIGLE"
"REFERENCE OUT OF BUSINESS","18044","OLE BARN","1982-04-05T00:00:00.000","1791 NE 23RD AVE","1791 NE 23RD AVE","GAINESVILLE","352-376-3241",,"MELVIN  MOORE"
"CONTRACTOR-GENERAL-UNLIMITED","44625","BEST CHOICE ROOFING SOUTHEAST LLC","2021-02-01T00:00:00.000","4001 W NEWBERRY RD, STE D1","5555 OAKBROOK PKWY, UNIT 170","NORCROSS","352-792-6000","WZHERRON@YAHOO.COM","BEST CHOICE ROOFING SOUTHEAST LLC"
"REFERENCE OUT OF BUSINESS","38734","GAINESVILLE MACHINE SHOP","2010-12-30T00:00:00.000","2936 NE 20TH WAY","2936 NE 20TH WAY","GAINESVILLE","352-377-4063","GAINESVILLEMACHINESHOP@YAHOO.COM","MALA  RAMKUMAR"
"REFERENCE OUT OF BUSINESS","42777","MIDAX INC","2017-05-22T00:00:00.000","4609 NW 6TH ST, STE B-5","4609 NW 6TH ST, STE B-5","GAINESVILLE","757-620-4168","ADAM.S@MIDAX.COM","MIDAX INC"
"TAXIS, VANS WITH DRIVERS","42315","BARTLEY, SHANE","2016-08-15T00:00:00.000","1416 NW 10TH AVE","1416 NW 10TH AVE","GAINESVILLE","603-714-4460","info@travelingpedicab.com","TRAVELING PEDICAB LLC"
"SCHOOL-PRIVATE","11514","BRENTWOOD SCHOOL INC","1981-06-01T00:00:00.000","1111 NW 55TH ST","1111 NW 55TH ST","GAINESVILLE","352-373-3222","info@gobrentwoodschool.com","BRENTWOOD SCHOOL INC"
"INTERIOR JANITORIAL AND CLEANING SERVICES","44443","MOBLEY, SHERAZARD","2020-08-03T00:00:00.000","3614 SW 29TH TER, APT C","3326 NW 20TH ST","GAINESVILLE","352-214-7283","sherazardmobley@gmail.com","M N P PURIFICATION LLC"
"REFERENCE OUT OF BUSINESS","38703","ESTEVEZ TRAVEL MULTISERVICE LLC","2010-12-01T00:00:00.000","23 NW 33RD CT, STE 5","1725 SW 68TH TER","GAINESVILLE","352-331-3934","LINA@ESTEVEZTRAVEL.COM","ESTEVEZ  TRAVEL MULTISERVICE LLC"
"REFERENCE OUT OF BUSINESS","43203","NICK JASON CONSULTING, LLC","2018-03-01T00:00:00.000","211 W UNIVERSITY AVE","211 W UNIVERSITY AVE","GAINESVILLE","352-470-3632","NICKJASONCONSULTING@GMAIL.COM","NICK JASON  CONSULTING LLC"
"MASSAGE THERAPIST","39213","J. KRISTIN SHIVER, D.C., LLC","2011-09-01T00:00:00.000","507 NW 60TH ST, SUITE A-B","507 NW 60TH ST, SUITE A","GAINESVILLE","352-271-1211","BACKINBALANCEGAINESVILLE@GMAIL.COM","J. KRISTIN  SHIVER, DC, LLC"
"REPAIRS NOT REQUIRING STATE LICENSE","43800","SMITH, SAMUEL","2019-03-26T00:00:00.000","3800 SW 34TH ST, APT Z254","3800 SW 34TH ST, APT Z254","GAINESVILLE","312-480-0885","smithlouie458@yahoo.com","TODAY'S PROS, LLC"
"RETAIL MERCHANT","44525","ALLFAST FASTENER & TOOL SUPPLY, INC.","2020-02-06T00:00:00.000","3005 SW WILLISTON RD","3464 NW 49TH AVE","GAINESVILLE","352-727-8464","TIMGREEN@ALLFASTSUPPLY.COM","ALLFAST  FASTENER & TOOL SUPPLY, INC."
"CLINICAL SOCIAL WORKER","44713","KELLY JACKSON, LCSW","2021-05-05T00:00:00.000","111 SE 1ST AVE, SUITE 130","111 SE 1ST AVE, SUITE 130","GAINESVILLE","321-307-7790","kjackmsw@gmail.com","KELLY  JACKSON"
"MANUFACTURING-PRINTING/COMMERCIAL & JOB","35953","CAMPUS OUTFITTERS, INC","2008-06-01T00:00:00.000","3773 SW ARCHER RD","3773 SW ARCHER RD","GAINESVILLE","352-336-2423","CAMPUSOUTFITTERS@AOL.COM","CAMPUS OUTFITTERS, INC"
"REFERENCE OUT OF BUSINESS","43088","HOLIDAY CVS, L.L.C.","2017-11-07T00:00:00.000","250 NW 13TH ST","ONE CVS DR, MC1160/LIC DEPT","WOONSOCKET","352-372-1546","LISA.GONZALEZ@CVSHEALTH.COM","HOLIDAY CVS, L.L.C."
"RECORDING STUDIO","43196","THOMAS SWANSON PRODUCTIONS, LLC","2018-02-09T00:00:00.000","14 E UNIVERSITY AVE, STE 202","2739 NW 136TH TER","GAINESVILLE","502-370-6552","thomasswansonproductions@gmail.com","THOMAS  SWANSON PRODUCTIONS, LLC"
"APARTMENT OR CONDO RENTALS","24305","VICTORIA APARTMENTS OF GAINESVILLE","1995-01-01T00:00:00.000","108 SE 7TH ST","503 SW 23RD PL","GAINESVILLE","352-317-8282","JRBARROW@GMAIL.COM","BARROW FAMILY REVOCABLE TRUST"
"RETAIL MERCHANT","35121","FOLEY, SHANNON MARIE","2008-01-07T00:00:00.000","4140 NW 37TH PL, SUITE C","4140 NW 37TH PL, SUITE C","GAINESVILLE","352-377-3305","SHANNON@ENCORE-PILATES.COM","ENCORE PILATES, LLC"
"ENGINEER","41389","GEOSYNTEC CONSULTANTS, INC","2015-01-02T00:00:00.000","6241 NW 23RD ST, STE 500","6241 NW 23RD ST, STE 500","GAINESVILLE","561-995-0900","smccann@geosyntec.com","CORPORATION  GEOSYNTEC CONSULTANTS, INC"
"RETAIL MERCHANT","30863","T-MOBILE SOUTH, LLC DBA T-MOBILE","2004-07-15T00:00:00.000","6419 W NEWBERRY RD, H0004","12920 SE 38TH ST","BELLEVUE","630-857-2106","US-TAXSALTTMOBILE@KPMG.COM","T-MOBILE  SOUTH LLC"
"LAWN/YARD MAINTENANCE w/o LANDSCAPING","33771","HAZEN-HAMILTON, ERIC","2006-06-07T00:00:00.000","3715 SW 2ND PL","3715 SW 2ND PL","GAINESVILLE","352-284-0975","stflawn@gmail.com","ERIC  HAZEN-HAMILTON"
"PROFESSIONAL-ACUPUNCTURE","45151","ANDERSON, LISA","2022-04-16T00:00:00.000","802 NW 23RD AVE","1830 SW 42ND DR, APT D","GAINESVILLE","352-870-1633","LISAANDERSONACUPUNCTURE@GMAIL.COM","LISA  ANDERSON"
"RADIO/TV CABLE BROADCASTING","25266","COXCOM, LLC","1999-07-27T00:00:00.000","6020 NW 43RD ST","251 LITTLE FALLS DR","WILMINGTON","678-645-7472","coxlicenses@coxinc.com","COXCOM, LLC"
"MANUFACTURING-NEON & MAGNETIC SIGNS","34927","GAINESVILLE NEON & SIGNS, LLC","2006-10-05T00:00:00.000","1405 NW 53RD AVE","1405 NW 53RD AVE","GAINESVILLE","352-376-2750","ACCOUNTING@GAINESVILLENEON.COM","GAINESVILLE NEON & SIGNS, LLC"
"COMPUTER ANALYSTS","43058","HUTCHINSON, PATRICK G","2017-10-24T00:00:00.000","6202 NW 36TH DR","6202 NW 36TH DR","GAINESVILLE","804-370-6873","PATRICKHUTCHINSON@ME.COM","PATRICK G HUTCHINSON LLC"
"RETAIL BAKERY - PLANT ON PREMISES","45202","QUICK CAKES GNV LLC","2022-05-13T00:00:00.000","3228 SW 35TH BLVD","3228 SW 35TH BLVD","GAINESVILLE","352-415-0457","GAINESVILLE-FL@NOTHINGBUNDTCAKES.COM","QUICK CAKES GNV LLC"
"TRAILER/MOBILE HOME CAMPS OR PARKS","11855","CANDLESTICK MOBILE HOME PARK","1985-07-01T00:00:00.000","2130 SE HAWTHORNE RD","3752 NW 53RD LN","GAINESVILLE","352-727-4337",,"INA  SANTOS"
"GEOLOGIST","43551","CH2M HILL, INC.","2018-03-05T00:00:00.000","643 SW 4TH AVE, SUITE 400","9191 JAMAICA ST","ENGLEWOOD","214-583-8441","MARK.SHERRARD@JACOBS.COM","JACOBS ENGINEERING GROUP INC."
"PEDDLER","44171","RAMIREZ, MARIA","2019-11-14T00:00:00.000","MOBILE ONLY","13671 SW 38TH AVE RD","OCALA","352-307-1150",,"MARIA  RAMIERZ"
"REFERENCE OUT OF BUSINESS","25526","SUNGLASS WORLD OF","1999-10-02T00:00:00.000","6419 W NEWBERRY RD, K0009","2403 JENKS AVE","PANAMA CITY","352-332-3950","OFFICE@SUNGLASSWORLD.NET","SUNGLASS WORLD OF  NORTH WEST FLORIDA, INC"
"FACIAL SPECIALIST","39428","GARTNER, PATRICIA A","2011-12-15T00:00:00.000","3909 W UNIVERSITY AVE, STE F","18722 NW 241ST ST","HIGH SPRINGS","352-215-3272","ANNIEGARTNER@OUTLOOK.COM","PATRICIA A GARTNER"
"RENTALS AND LEASING - NOT HOUSING OR EQUIPMENT","44368","BOUNCE KINGS, LLC","2020-05-15T00:00:00.000","6735 NW 18TH DR, STE 5","17466 NW 236TH ST","HIGH SPRINGS","352-474-2234","BOUNCEKINGS352@GMAIL.COM","BOUNCE KINGS, LLC"
"AUTO REPAIR GARAGE","18968","REGIONAL IMPORTS","1996-02-15T00:00:00.000","101 SE 10TH PL","101 SE 10TH PL","GAINESVILLE","352-376-4848","JAMESGN2@AOL.COM","JOHN  LEWIS"
"REFERENCE OUT OF BUSINESS","33877","STARR, DOUGLAS L.","2006-08-01T00:00:00.000","601 NW 39TH RD","601 NW 39TH RD","GAINESVILLE","352-377-0110","DSTARR7484@COX.NET","DOUGLAS  STARR"
