"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Public Call-In Number,Call-in Access Code,Agenda URL,Map Location,2010 House Districts,2010 Senate Districts,Counties
"Treasurer, Oregon State",Oregon Short Term Fund Board Meeting,,10/08/2020 10:00:00 AM,10/08/2020 12:00:00 PM,"1120 NW Couch Street, Suite 200, Portland, OR", Portland,OR,Orrick Public Finance Building,,Jeremy Knowles ,503-431-7919,jeremy.knowles@ost.state.or.us,,"https://www.google.com/maps/place/1120+NW+Couch+St,+Portland,+OR+97209/@45.5235338,-122.6849448,17z/data=!3m1!4b1!4m5!3m4!1s0x54950a023cfee0b5:0x7892f8f4ba624b5b!8m2!3d45.5235301!4d-122.6827561",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,(877) 336-1829,4264965,https://www.oregon.gov/treasury/public-financial-services/oregon-short-term-funds/pages/default.aspx,,,,
"Treasurer, Oregon State",CANCELLED - Private Activity Bond Committee,Regular Quarterly Meeting,10/21/2020 10:00:00 AM,10/21/2020 12:00:00 PM,"350 Winter St NE, Suite 100",Salem,OR,,,Martha Kellams,503-378-6227,martha.kellams@ost.state.or.us,,"https://www.google.com/maps/place/350+Winter+St+NE,+Salem,+OR+97301/@44.9410181,-123.0325433,17z/data=!3m1!4b1!4m5!3m4!1s0x54bfff118b7482eb:0x1508ee95827edc59!8m2!3d44.9410181!4d-123.0303546",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,,,https://www.oregon.gov/treasury/oregon-bonds/pages/private-activity-bond-committee.aspx,,,,
"Treasurer, Oregon State",State Debt Policy Advisory Commission Meeting,,10/27/2020 09:00:00 AM,10/27/2020 10:00:00 AM,VIA TEAMS MEETING DIAL-IN:  +1 971-279-6217   CONFERENCE ID:  787 370 417#, Salem,OR,"TEAMS MEETING DIAL-IN:  +1 971-279-6217 United States, Portland (Toll)  CONFERENCE ID:  787 370 417#",,Laura Worth,,laura.worth@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting ,10/28/2020 09:00:00 AM,10/28/2020 01:00:00 PM,16290 SW Upper Boones Ferry Road,Tigard,OR,,,May Fanning,5034317939,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/Oregon+State+Treasury/@45.4022289,-122.7544666,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x25b9a158a656ce9a!8m2!3d45.4022289!4d-122.7522779",https://www.oregon.gov/treasury/invested-for-oregon/pages/oregon-investment-council.aspx#meetings,May Fanning,5034317939,may.fanning@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Municipal Debt Advisory Commission,Virtual Meeting,11/03/2020 01:30:00 PM,11/03/2020 03:00:00 PM,Virtual Meeting, Salem,OR,,,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,,https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,971-279-6217,835 346 22# ,https://www.oregon.gov/treasury/oregon-bonds/municipal-debt-advisory/pages/default.aspx,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Board,,11/10/2020 03:00:00 PM,11/10/2020 05:00:00 PM,WebEx: http://bit.ly/ORSBNovemberMeeting,Salem,OR,,Yes,Missy Simpson,503-373-1488,missy.simpson@ost.state.or.us,,,,Missy Simpson,503-373-1488,missy.simpson@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Oregon 529 Savings Board ,,11/19/2020 01:00:00 PM,11/19/2020 04:00:00 PM,WebEx:  http://bit.ly/OR529NovemberMeeting,Tigard,OR,,Yes,Missy Simpson,503-373-1488,missy.simpson@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting ,12/09/2020 09:00:00 AM,12/09/2020 01:00:00 PM,16290 SW Upper Boones Ferry Road,Tigard,OR,,,May Fanning,5034317939,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/Oregon+State+Treasury/@45.4022289,-122.7544666,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x25b9a158a656ce9a!8m2!3d45.4022289!4d-122.7522779",https://www.oregon.gov/treasury/invested-for-oregon/pages/oregon-investment-council.aspx#meetings,May Fanning,5034317939,may.fanning@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",CANCELED:  Oregon Retirement Savings Board - Special Board Meeting,,12/17/2020 10:00:00 AM,12/17/2020 11:00:00 AM,TBD,Salem,OR,,Yes,Missy Simpson,503-373-1903,missy.simpson@ost.state.or.us,,,,Missy Simpson,503-373-1903,retirementsavings@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Financial Education Advisory Team,,01/05/2021 10:00:00 AM,01/05/2021 11:30:00 AM,WebEx Event:  https://bit.ly/3mYIdb9,Salem ,OR,,No ,James Sinks ,503-378-4000,James.Sinks@ost.state.or.us,,,,Missy Simpson,503-373-1903,osn.calendar@ost.state.or.us,,1-408-418-9388,146 581 9238,https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,
"Treasurer, Oregon State",State Debt Policy Advisory Commission Meeting,Annual Meeting of the SDPAC,01/05/2021 04:00:00 PM,01/05/2021 05:00:00 PM,"VIA TEAMS MEETING DIAL-IN:  +1 971-279-6217,,600014033#   CONFERENCE ID:  600 014 033#", Salem,OR, ,,Laura Worth,,DMD@ost.state.or.us,,,,,,,,,"MEETING DIAL-IN:  +1 971-279-6217,,600014033#   CONFERENCE ID:  600 014 033#",,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Board - Special Board Meeting,,01/06/2021 04:00:00 PM,01/06/2021 05:00:00 PM,WebEx Event:  http://bit.ly/ORSBJan2021,Salem,OR,,Yes,Missy Simpson,503-373-1903,missy.simpson@ost.state.or.us,,,,Missy Simpson,503-373-1903,retirementsavings@ost.state.or.us,,1-408-418-9388,146 943 4260,https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,
"Treasurer, Oregon State",Private Activity Bond Committee,Regularly Scheduled Meeting,01/13/2021 10:00:00 AM,01/13/2021 12:00:00 PM,Virtual Meeting, Salem,OR,"Join Microsoft Teams Meeting 
+1 971-279-6217   United States, Portland (Toll) 
Conference ID: 530 887 31# 

Agenda and meeting materials accessible on web site one week prior to the meeting.

",,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,,https://www.oregon.gov/treasury/oregon-bonds/pages/private-activity-bond-committee.aspx,,,,,,,https://www.oregon.gov/treasury/oregon-bonds/pages/private-activity-bond-committee.aspx,,,,
"Treasurer, Oregon State",Oregon Short Term Fund Board Meeting,,01/21/2021 10:00:00 AM,01/21/2021 12:00:00 PM,Teleconference Only,Portland,OR,,,Jeremy Knowles,503-551-9623,jeremy.knowles@ost.state.or.us,,,https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,(877) 336-1829,4264965,https://www.oregon.gov/treasury/public-financial-services/oregon-short-term-funds/pages/default.aspx,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting,01/28/2021 09:00:00 AM,01/28/2021 12:30:00 PM,16290 SW Upper Boones Ferry Road, Tigard,OR,,,May Fanning,5034317939,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/Oregon+State+Treasury/@45.4022289,-122.7544666,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x25b9a158a656ce9a!8m2!3d45.4022289!4d-122.7522779",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,May Fanning,503-431-7939,may.fanning@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Financial Education Advisory Team,,02/02/2021 10:00:00 AM,02/02/2021 11:30:00 AM,Webex Event:  https://bit.ly/39lfNVe,Salem,OR,,,James Sinks,503-373-1903,James.Sinks@ost.state.or.us,,,,Missy Simpson,503-373-1903,missy.simpson@ost.state.or.us,true,1-408-418-9388,146 477 8339,,,,,
"Treasurer, Oregon State",OR 529 Savings Board Meeting,,02/18/2021 01:00:00 PM,02/18/2021 04:00:00 PM,WebEx: http://bit.ly/OR529February2021Meeting,Salem,OR,,Yes,Missy Simpson,503-373-1903,College.Savings@ost.state.or.us,,,,Missy Simpson,5033731903,college.savings@ost.state.or.us,,+1-408-418-9388,146 141 8723,,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Board,,02/23/2021 01:00:00 PM,02/23/2021 04:00:00 PM,WebEx:  http://bit.ly/ORSBFebruary2021Meeting,Salem,OR,,Yes,Missy Simpson,503-373-1903,missy.simpson@ost.state.or.us,,,,Missy Simpson,503-373-1903,RetirementSavings@ost.state.or.us,,1-408-418-9388,146 148 9337,,,,,
"Treasurer, Oregon State",Financial Education Advisory Team,,03/02/2021 10:00:00 AM,03/02/2021 11:30:00 AM,Webex Event:  https://bit.ly/3sppnN9, Salem,OR,,No,James Sinks,503-378-2565,James.sinks@ost.state.or.us,,,,Missy Simpson,503-373-1903,missy.simpson@ost.state.or.us,,1-408-418-9388,146 449 0689,,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting,03/10/2021 09:00:00 AM,03/10/2021 01:00:00 PM,16290 SW Upper Boones Ferry Road, Tigard,OR,,,May Fanning,5034317939,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/Oregon+State+Treasury/@45.4022289,-122.7544666,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x25b9a158a656ce9a!8m2!3d45.4022289!4d-122.7522779",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,May Fanning,5034317939,may.fanning@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Municipal Debt Advisory Commission,Special Meeting,04/05/2021 10:00:00 AM,04/05/2021 11:30:00 AM,Virtual Meeting,Salem,OR,Agenda and meeting materials will be accessible on our MDAC web page at https://www.oregon.gov/treasury/oregon-bonds/municipal-debt-advisory/pages/default.aspx. ,,Martha Kellams,503-378-6227,martha.kellams@ost.state.or.us,,,https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,true,971-279-6217,109 654 654#,https://www.oregon.gov/treasury/oregon-bonds/municipal-debt-advisory/pages/default.aspx,,,,
"Treasurer, Oregon State",Financial Education Advisory Team,,04/06/2021 10:00:00 AM,04/06/2021 11:30:00 AM,Webex Event:  https://bit.ly/3cpNSol, Salem,OR,,No,James Sinks,503-378-2565,James.Sinks@ost.state.or.us,,,,Missy Simpson,503-373-1903,missy.simpson@ost.state.or.us,,1-408-418-9388,,,,,,
"Treasurer, Oregon State",Municipal Debt Advisory Commission Sub-Committee,MDAC - OAR Advisory Sub-Committee,04/12/2021 03:00:00 PM,04/12/2021 04:00:00 PM,Virtual Meeting,Salem,OR,See meeting agenda for virtual meeting participation details.,,Martha Kellams,503-378-6227,martha.kellams@ost.state.or.us,,,https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,971-279-6217,267 192 531#,https://www.oregon.gov/treasury/oregon-bonds/municipal-debt-advisory/pages/default.aspx,,,,
"Treasurer, Oregon State",State of Oregon TEFRA Hearing,Notice of public hearing regarding Oregon Higher Education refunding bonds,04/15/2021 03:00:00 PM,04/15/2021 03:30:00 PM,Conference Call, Salem,OR,"A public hearing will be held by the State of Oregon (the “State”) on Thursday, April 15, 2021; at 3:00 p.m. by telephone due to Governor Kate Brown’s Executive Order No. 20-12 issued on March 23, 2020, restricting public gatherings in response to the COVID-19 outbreak. The call-in number is 1-888-636-3807, passcode: 662435. The purpose of the public hearing is to provide an opportunity to hear public comment relating to the issuance of bonds in an aggregate principal amount not exceeding $148,750,000 (the “Bonds”) to refund certain State of Oregon general obligation bonds (the “Bonds”) previously issued by the State for the benefit of Oregon Health and Science University (“OHSU”). ",Yes,Lee Helgerson,503-510-3489,Lee.Helgerson@ost.state.or.us,,,https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,888-636-3807,662435,,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting,04/21/2021 09:00:00 AM,04/21/2021 01:00:00 PM,16290 SW Upper Boones Ferry Road,Tigard,OR,,,May Fanning,5034317939,may.fanning@ost.state.or.us,,"https://www.google.com/maps/place/Oregon+State+Treasury/@45.4022289,-122.7544666,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x25b9a158a656ce9a!8m2!3d45.4022289!4d-122.7522779",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,May Fanning,5034317939,May.fanning@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Private Activity Bond Committee,Regularly Scheduled Meeting,04/21/2021 10:00:00 AM,04/21/2021 12:00:00 PM,"350 Winter Street NE, Suite 100", Salem,OR,Meeting agenda and packet accessible on web page one week prior to meeting.,,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,"https://www.google.com/maps/place/350+Winter+St+NE,+Salem,+OR+97301/@44.9410181,-123.0325433,17z/data=!3m1!4b1!4m5!3m4!1s0x54bfff118b7482eb:0x1508ee95827edc59!8m2!3d44.9410181!4d-123.0303546",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,,,https://www.oregon.gov/treasury/oregon-bonds/pages/private-activity-bond-committee.aspx,,,,
"Treasurer, Oregon State",Oregon Short Term Fund Board Meeting,,04/22/2021 10:00:00 AM,04/22/2021 12:00:00 PM,Teleconference Only, Portland,OR,,No ,Jeremy Knowles,503-551-9623,jeremy.knowles@ost.state.or.us,,,https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,(877) 336-1829,4264965,,,,,
"Treasurer, Oregon State",Municipal Debt Advisory Commission Sub-Committee,MDAC - OAR Advisory Sub-Committee,04/22/2021 03:30:00 PM,04/22/2021 05:00:00 PM,Virtual Meeting,Salem,OR,"Public meeting notice, agenda and meeting materials will be accessible on the Municipal Debt Advisory Commission web page at https://www.oregon.gov/treasury/oregon-bonds/municipal-debt-advisory/pages/default.aspx. ",,Martha Kellams,503-378-6227,martha.kellams@ost.state.or.us,,,https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,971-279-6217,238 931 790#,https://www.oregon.gov/treasury/oregon-bonds/municipal-debt-advisory/pages/default.aspx,,,,
"Treasurer, Oregon State",Financial Education Advisory Team,,05/04/2021 10:00:00 AM,05/04/2021 11:30:00 AM,Webex Event,Salem,OR,,No,James Sinks,503-373-2565,James.Sinks@ost.state.or.us,,,,Missy Simpson,503-373-1903,missy.simpson@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Financial Education Advisory Team,,05/04/2021 10:00:00 AM,05/04/2021 11:30:00 AM,https://bit.ly/3tHsqSc,Salem,OR,,,James Sinks,,James.Sinks@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Board,,05/04/2021 01:00:00 PM,05/04/2021 04:00:00 PM,Webex Event,Salem,OR,,Yes,Missy Simpson,503-373-1903,missy.simpson@ost.state.or.us,,,,Missy Simpson,503-373-1903,RetirementSavings@ost.state.or.us,true,408-418-9388,146 832 0626,,,,,
"Treasurer, Oregon State",Administrative Hearing: Trust Property Rules,Trust Property Transition to the Office of the State Treasurer,05/24/2021 10:00:00 AM,05/24/2021 12:00:00 PM,Virtual Hearing Only, Salem,OR,"Due to precautions taken related to the pandemic, the hearing will be conducted via Cisco Webex. You may provide written or oral testimony, or both. The State Treasurer will review and consider all testimony and public comments. 

Remote Oral Testimony
You must register by 5:00 PM on May 20, 2021, to testify at the hearing. To register, copy and paste the web link below into your web browser’s address bar. You must provide your name, email address, and the name of the organization or association you represent, if any. Prior to the hearing, you will receive instructions to join as a panelist at the hearing. The hearing will be recorded.","You may submit public comment by 5:00 PM on May 28, 2021 by emailing OST.Rulemaking@ost.state.or.us",Kevin Willingham,5033732352,OST.Rulemaking@ost.state.or.us,,,,,,,true,408-418-9388,187 859 1509: Password H3ar1nG,,,,,
"Treasurer, Oregon State",Municipal Debt Advisory Commission,Virtual Meeting,05/24/2021 04:00:00 PM,05/24/2021 05:00:00 PM,Virtual Meeting,Salem,OR,"Virtual meeting participation options are provided on the agenda, accessible via the following link. ",,Martha Kellams,5033786227,martha.kellams@ost.state.or.us,,,https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,971-279-6217,535 107 743#,https://www.oregon.gov/treasury/oregon-bonds/municipal-debt-advisory/pages/default.aspx,,,,
"Treasurer, Oregon State",OR 529 Savings Board Meeting,,05/27/2021 01:00:00 PM,05/27/2021 04:00:00 PM,Webex Event: https://bit.ly/OR529May27_2021, Salem,OR,,Yes,Missy Simpson,503-373-1903,missy.simpson@ost.state.or.us,,,,Missy Simpson,503-373-1903,college.savings@ost.state.or.us,,1-408-418-9388,146 171 5181,,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting,06/02/2021 09:00:00 AM,06/02/2021 01:00:00 PM,16290 SW Upper Boones Ferry Road, Tigard,OR,,,Kristi Jenkins,5034317945,kristi.jenkins@ost.state.or.us,,"https://www.google.com/maps/place/Oregon+State+Treasury/@45.4022289,-122.7544666,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x25b9a158a656ce9a!8m2!3d45.4022289!4d-122.7522779",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,Kristi Jenkins,5034317945,kristi.jenkins@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Administrative Rule Hearing: OregonSaves,Amends rules for the Oregon Retirement Savings Plan,06/17/2021 10:00:00 AM,06/17/2021 12:00:00 PM,Virtual Hearing Only, Tigard,OR,"Existing law (ORS 178.200 et. seq.) establishes the Oregon Retirement Savings Plan (""Program""). The Program requires
employers that do not provide a Qualified Retirement plan facilitate payroll contributions so that employees may
contribute to a retirement savings plan account in the Program. Employees may opt out of the Program at any time.
Existing law grants the Oregon Retirement Savings Board the authority to adopt rules for the general administration of
the Program, including the authority to collect administrative fees. The proposed rules contained in this notice provide
additional flexibility to the Board in structuring the administrative fees. In addition, the proposed rules extend the time
for the smallest of employers to comply with registration requirements and also clarify employers' responsibilities in the
Program.										
","Yes. Deadline is June 22, 2021 at 5 pm",Sabra Purifoy,503-431-7913,Sabra.Purifoy@ost.state.or.us,,,,,,,true,408-418-9388,187 514 3558; Password: pyQ3jq6ypr3,,,,,
"Treasurer, Oregon State",CANCELED:  OR 529 Savings Board - Special Board Meeting,,06/22/2021 02:00:00 PM,06/22/2021 03:00:00 PM,Webex Event,Salem,OR,,,Missy Simpson,5033731903,missy.simpson@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",Municipal Debt Advisory Commission,Virtual Meeting,06/28/2021 10:30:00 AM,06/28/2021 11:00:00 AM,Virtual Meeting,Salem,OR,See agenda and meeting materials for virtual participation details.,,Martha Kellams,5033786227,martha.kellams@ost.state.or.us,,,https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,971-279-6217,833 544 040#,https://www.oregon.gov/treasury/oregon-bonds/municipal-debt-advisory/pages/default.aspx,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Board - Special Board Meeting,,06/30/2021 01:00:00 PM,06/30/2021 03:00:00 PM,Webex Event:  bit.ly/ORSBJune302021,Salem,OR,,Yes,Missy Simpson,503-373-1903,missy.simpson@ost.state.or.us,,,,Missy Simpson,503-373-1903,RetirementSavings@ost.state.or.us,,1-408-418-9388,187 475 3482,https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,
"Treasurer, Oregon State",Oregon Short Term Fund Board Meeting,,07/08/2021 10:00:00 AM,07/08/2021 12:00:00 PM,Teleconference Only,Portland,OR,,No,Jeremy Knowles,503-551-9623,jeremy.knowles@ost.state.or.us,,,https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,(877) 336-1829,4264965,,,,,
"Treasurer, Oregon State",CANCELLED - Oregon Investment Council,OIC Regular Meeting,07/21/2021 09:00:00 AM,07/21/2021 01:00:00 PM,16290 SW Upper Boones Ferry Road, Tigard,OR,,,Kristi Jenkins,5034317945,kristi.jenkins@ost.state.or.us,,"https://www.google.com/maps/place/Oregon+State+Treasury/@45.4022289,-122.7544666,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x25b9a158a656ce9a!8m2!3d45.4022289!4d-122.7522779",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,Kristi Jenkins,5034317945,kristi.jenkins@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Private Activity Bond Committee,Regularly Scheduled Meeting,07/21/2021 10:00:00 AM,07/21/2021 12:00:00 PM,"350 Winter Street NE, Suite 100", Salem,OR,Agenda and meeting materials accessible on web page one week prior to meeting.,,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,"https://www.google.com/maps/place/350+Winter+St+NE,+Salem,+OR+97301/@44.9410181,-123.0325433,17z/data=!3m1!4b1!4m5!3m4!1s0x54bfff118b7482eb:0x1508ee95827edc59!8m2!3d44.9410181!4d-123.0303546",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,,,https://www.oregon.gov/treasury/oregon-bonds/pages/private-activity-bond-committee.aspx,,,,
"Treasurer, Oregon State",State of Oregon TEFRA Hearing -- CANCELLED,Notice of public hearing regarding Oregon Department of Veterans' Affairs bonds,07/22/2021 09:00:00 AM,07/22/2021 09:30:00 AM,Conference Call -- 1-888-636-3807; passcode:  662435, Salem,OR,"A public hearing will be held by the State of Oregon (the “State”), on behalf of the Department of Veterans’ Affairs (the “Department”), at 9:00 a.m. (PT), on Thursday, July 22, 2021 by telephone in accordance with IRS Rev. Proc. 2020-21 (as modified by IRS Rev. Proc. 2020-49), at which time any person may be heard regarding the issuance of one or more series of tax-exempt bonds to be issued pursuant to a plan of finance within the next three years (collectively, the “Bonds”) in an aggregate principal amount not to exceed $300,000,000.
All proceeds of the Bonds will be used (i) to refund one or more series of bonds previously issued by the State, acting by and through its Office of the State Treasurer and the Department (collectively, the “Issuer”), and/or (ii) to provide funds to finance mortgage loans for housing to be owned and occupied by eligible veterans residing in the State, plus to finance, as needed, certain reserves and issuance costs related to the Bonds. The refunded bonds financed mortgage loans for housing owned and occupied by eligible veterans residing in the State.",Yes,Lee Helgerson,503-510-3489,Lee.Helgerson@ost.state.or.us,,,,,,,,888-636-3807,662435,,,,,
"Treasurer, Oregon State",State of Oregon TEFRA Hearing,Notice of public hearing regarding Oregon Department of Veterans' Affairs bonds,08/03/2021 09:00:00 AM,08/03/2021 09:30:00 AM,Conference Call, Salem,OR,"A public hearing will be held by the State of Oregon (the “State”), on behalf of the Department of Veterans’ Affairs (the “Department”), at 9:00 a.m. (PT), on Tuesday, August 3, 2021 by telephone in accordance with IRS Rev. Proc. 2020-21 (as modified by IRS Rev. Proc. 2020-49), at which time any person may be heard regarding the issuance of one or more series of tax-exempt bonds to be issued pursuant to a plan of finance within the next three years (collectively, the “Bonds”) in an aggregate principal amount not to exceed $300,000,000.",Yes,Lee Helgerson,503-510-3489,Lee.Helgerson@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Board,,08/03/2021 01:00:00 PM,08/03/2021 04:00:00 PM,Webex Events:  https://bit.ly/ORSBAugust2021, Salem,OR,,Yes,Missy Simpson,503-373-1903,missy.simpson@ost.state.or.us,,,,Missy Simpson,503-373-1903,RetirementSavings@ost.state.or.us,,408-418-9388,146 971 1164,https://www.oregon.gov/treasury/financial-empowerment/Pages/Oregon-Retirement-Savings-Board.aspx,,,,
"Treasurer, Oregon State",OR 529 Savings Board Meeting,,08/12/2021 01:00:00 AM,08/12/2021 04:00:00 PM,Webex Event: https://bit.ly/OR529August2021,Salem,OR,,Yes,Missy Simpson,503-373-1903,missy.simpson@ost.state.or.us,,,,Missy Simpson,503-373-1903,college.savings@ost.state.or.us,,408-418-9388,146 617 8617,https://www.oregon.gov/treasury/financial-empowerment/Pages/Oregon-529-Savings-Board.aspx,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting,09/08/2021 09:00:00 AM,09/08/2021 01:00:00 PM,16290 SW Upper Boones Ferry Road,Tigard,OR,,,Kristi Jenkins,5034317945,kristi.jenkins@ost.state.or.us,,"https://www.google.com/maps/place/Oregon+State+Treasury/@45.4022289,-122.7544666,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x25b9a158a656ce9a!8m2!3d45.4022289!4d-122.7522779",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,Kristi Jenkins,5034317945,kristi.jenkins@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Private Activity Bond Committee,Regularly Scheduled Meeting,10/20/2021 10:00:00 AM,10/20/2021 12:00:00 PM,"350 Winter Street NE, Suite 100", Salem,OR,Agenda and meeting materials accessible on web page one week prior to meeting.,,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,"https://www.google.com/maps/place/350+Winter+St+NE,+Salem,+OR+97301/@44.9410181,-123.0325433,17z/data=!3m1!4b1!4m5!3m4!1s0x54bfff118b7482eb:0x1508ee95827edc59!8m2!3d44.9410181!4d-123.0303546",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,,,https://www.oregon.gov/treasury/oregon-bonds/pages/private-activity-bond-committee.aspx,,,,
"Treasurer, Oregon State",Oregon Short Term Fund Board Meeting,,10/21/2021 10:00:00 AM,10/21/2021 12:00:00 PM,Teleconference Only,Tigard,OR,,No ,Jeremy Knowles,503-551-9623,jeremy.knowles@ost.state.or.us,,,https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,true,(971) 279-6217 ,255 468 448# ,,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting,10/27/2021 09:00:00 AM,10/27/2021 01:00:00 PM,16290 SW Upper Boones Ferry Road,Tigard,OR,,,Kristi Jenkins,5034317945,kristi.jenkins@ost.state.or.us,,,,Kristi Jenkins,5034317945,kristi.jenkins@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Board,,11/09/2021 01:00:00 PM,11/09/2021 04:00:00 PM,Webex Event:  https://bit.ly/Nov2021ORSB ; O4egonSav3s!,Salem,OR,,Yes,Missy Simpson,503-373-1903,missy.simpson@ost.state.or.us,,,,Missy Simpson,503-373-1903,RetirementSavings@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Financial Empowerment Advisory Team,,11/16/2021 01:00:00 PM,11/16/2021 02:30:00 PM,Webex Event:  bit.ly/djX3mnq; Password:  Q7QpVA4qJm8,Salem,OR,,,James Sinks,971-900-7217,financialempowerment@ost.state.or.us,,,,Missy Simpson,5033731903,missy.simpson@ost.state.or.us,,1-408-418-9388,2496 034 4653,,,,,
"Treasurer, Oregon State",OR 529 Savings Board Meeting,,11/18/2021 01:00:00 PM,11/18/2021 04:00:00 PM,Webex:  https://bit.ly/3BgwZFY; Password:  OR529,Salem,OR,,Yes,Missy Simpson,503-373-1903,missy.simpson@ost.state.or.us,,,,Missy Simpson,503-373-1903,college.savings@ost.state.or.us,,1-408-418-9388,2491 850 1014,,,,,
