"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Public Call-In Number,Call-in Access Code,Agenda URL,Map Location,2010 House Districts,2010 Senate Districts,Counties
Medical Assistance Program Administration,"Federally Qualified Health Centers, Rural Health Centers, and Indian Health Service/Tribal Health Center Coordination","Discuss pertinent issues related to services, client access, concerns or updates and advise development of Oregon Administrative Rules.",03/01/2012 01:30:00 PM,03/01/2012 03:30:00 PM,"Human Services Building -- 500 Summer St NE, Rooms 137 C&D", Salem,OR,"Topics of Discussion include:
•	DMAP Program, Budget & Legislative & Updates
•	Provider Enrollment Updates
•	PCPCH Update 
•	FQHC/RHC/IHS/Tribal-638 Program Updates
",,Helena Kesch - FQHC/RHC/IHS/Tribal-638 Program Manager,(503) 945-6800,Helena.Kesch@state.or.us,,,,,,,,1-866-650-3044,639037,,,,,
Medical Assistance Program Administration,Coordinated Care Organizations planning,Webinar - CCO Planning: Draft waiver and next steps,03/02/2012 01:00:00 PM,03/02/2012 02:00:00 PM,Webinar, Salem,OR,"The Oregon Health Authority will host a one-hour webinar about the next steps for developing Coordinated Care Organizations (CCOs). The webinar is designed for interested stakeholders and will be presented by Judy Mohr-Peterson, State Medicaid Director. It will cover the draft of Oregon’s Request for Amended Waiver to support the implementation of CCOs. Participants will be provided opportunity to ask questions about next steps and implementation timelines for potential CCOs.",,Hank Hickman,,Henry.e.hickman@state.or.us,,,,,,,,,,,,,,
Medical Assistance Program Administration,Coordinated Care Organizations (CCOs) planning webinar March 9,The Oregon Health Authority (OHA) will host a two-hour webinar regarding the draft cost template instructions for Coordinated Care Organizations. The cost template has been developed for potential CCOs to provide projections of their costs as part of the Request for Applications (RFA) financial application. OHA will use these projections to develop rates that comply with guidelines from the Centers for Medicare and Medicaid Services. The webinar is designed for any stakeholder interested in becoming a CCO or in the steps involved with that process. ,03/09/2012 10:00:00 AM,03/09/2012 12:00:00 PM,Online. Space is limited. Register now at: https://www2.gotomeeting.com/register/152641186 , Salem,OR,,Yes,Webinar ÛÒ Jennifer Granera/Media inquiries ÛÒ Alissa Robbins ,Webinar ÛÒ 503-945-6339/Media inquiries ÛÒ 503-490-6590,jennifer.j.granera@state.or.us,,,,,,,,,,,,,,
Medical Assistance Program Administration,Managed Care - Medical Directors Meeting ,To promote a collaboration between DMAP and the contracted managed care plans on effective management of health related issues. To provide guidance on program and policy changes. ,03/12/2012 09:00:00 AM,03/12/2012 12:00:00 PM,Human Services Building -- 500 Summer Street NE - Rooms 137 A-D , Salem,OR,,,Hank Hickman,,henry.e.hickman@state.or.us,,,,,,,,(866) 680-0146,310477,,"137 A D
Salem, OR
(44.942937460565, -123.02815039923)",21,11,2409
Medical Assistance Program Administration,Managed Care - Quality and Performance Improvement Workgroup,"Forum to promote access and quality of health care services for OHP medical and dental plan members. To share successful practices, updates and material that supports quality and performance improvement efforts. This is an integrated meeting that includes mental health plans",03/12/2012 12:15:00 PM,03/12/2012 03:00:00 PM,"Human Services Building, 500 Summer St NE, Rooms 137 A-D", Salem,OR,,,Leona Schelb,,leona.schelb@state.or.us,,,,,,,,877-581-9247,429502,,"500 Summer St
D Salem, OR
(44.942595718193, -123.028325767026)",21,11,2409
Medical Assistance Program Administration,Managed Care - Medicaid Management Information System (MMIS) Workgroup ,"Information sharing, discussion and feedback about the MMIS and its impact on managed care business rules, policies, contracts and processes. ",03/14/2012 08:30:00 AM,03/14/2012 09:45:00 AM,Human Services Building -- 500 Summer Street NE - Room TBD , Salem,OR,**Meeting actually ends at 9:50**,,Hank Hickman,,henry.e.hickman@state.or.us,,,,,,,,(866) 680-0146,310477,,"500 Summer Street
Room TBD Salem, OR
(44.942937460565, -123.02815039923)",21,11,2409
Medical Assistance Program Administration,"Managed Care - Enrollment, Disenrollment, Education and Marketing Workgroup","Information sharing concerning enrollment  and disenrollment, market strategies and education issues for members of contracted OHP medical and dental plans. ",03/14/2012 01:00:00 PM,03/14/2012 02:30:00 PM,Human Services Building -- 500 Summer Street NE - Room 473, Salem,OR,"•	Rollover/churn data
•	Outreach and marketing subgroup
•	EDEM Tracker update
•	Roundtable

Please submit suggested topics to Carol.Simila@state.or.us
",Yes,Carol Simila,503-945-8837,Carol.Simila@state.or.us,,,,,,,,888-380-9638,916310,,,,,
Medical Assistance Program Administration,Managed Care - Encounter Data Workgroup ,Information sharing and feedback to ensure accurate and timely data submission by contracted OHP medical and dental plans. ,03/14/2012 02:30:00 PM,03/14/2012 04:30:00 PM,Human Services Building -- 500 Summer Street NE - Rooms 137 A&B, Salem,OR,**Topics of discussion** 1. Paid Claims Data 2. MMIS/MCO Meeting Update 3. NCPDP D.0 and X12 5010 Impacts 4. HIPAA issues 5. HCPCS/Revenue Code/NDC list 6. 5010 Update,,Lydia Gutierrez- Encounter Data Liaison,503-947-2645,lydia.gutierrez@state.or.us,,,,,,,,,,,,,,
Medical Assistance Program Administration,Managed Care - Rules and Contracts Workgroup ,"Meet monthly to discuss OHP Managed Care Plan contract and rules to ensure communication, compliance, access to care and quality measures are met.",03/15/2012 08:00:00 AM,03/15/2012 09:00:00 AM,Human Services Building -- 500 Summer Street NE - Rooms 137 A-D , Salem,OR,**AGENDA** 1)INTRODUCTIONS:-Review & Approval February.-Meeting Minutes. 2)GENERAL UPDATE:-Coordinated Care Organizations.-Patient Centered Primary Care Home. 3)CONTRACT UPDATES:-CCO RFA and Rules.-SB 101 (Memo dated 3/2). 4)OPEN DISCUSSION:-Issue tracker.-Roundtable (Q&A).,,Katrina Gonzales,503-945-6919,katrina.m.gonzales@state.or.us,,,,,,,,866-680-0146,310477,,,,,
Medical Assistance Program Administration,Tri-County Transportation Advisory Group,"Maintains and improves the quality of the Medical Transportation Program by advising DHS, DMAP and Tri-Met on the plans, policies and programs of the medical transportation brokerage system.",03/15/2012 10:00:00 AM,03/15/2012 11:30:00 AM,"847 NE 19th Ave, Ste 200", Portland,OR,**TOPICS OF DISCUSSION** 1)Ride Connection new location. 2)CCOs and Medical Transportation. 3)Hospital Discharge and Medical Transportation.,Yes,LeAnne Owens,503-962-8219,owensl@trimet.org,,,,,,,,,,,,,,
Medical Assistance Program Administration,Managed Care - All Contractors,"Information sharing and feedback relating to policy development, capitation rates, QI/QA,evaluation, training, enrollment/ disenrollment, contracts; contractor issues, agency updates, workgroup reports.",03/15/2012 10:00:00 AM,03/15/2012 12:00:00 PM,"Human Services Building, 500 Summer St NE, Rooms 137 A-D", Salem,OR,,,Hank Hickman,,henry.e.hickman@state.or.us,,,,,,,,866-680-0146,310477,,"500 Summer St
D Salem, OR
(44.942595718193, -123.028325767026)",21,11,2409
Medical Assistance Program Administration,Managed Care - Dental Contractors ,"This meeting offers the OHP dental plans the opportunity to discuss and make recommendations about policy and billing issues, capitation rates, and quality assurance modification prior to implementation. ",03/15/2012 01:00:00 PM,03/15/2012 03:00:00 PM,Human Services Building -- 500 Summer Street NE - Room 352 , Salem,OR,,,Hank Hickman ,,henry.e.hickman@state.or.us,,,,,,,,(866) 680-0146,310477,,"352 Salem, OR
(44.942937460565, -123.02815039923)",21,11,2409
Medical Assistance Program Administration,Coordinated Care Organizations: Request for Applications - Applicant Conference,"The Oregon health Authority is providing this webinar question and answer session to respond to any questions relating to the final Request for Applications. It is intended for communities, organizations, collaboratives or other groups that are interested in forming a Coordinated Care Organization. It is the first of two question and answer sessions; the second will be held via webinar on Tuesday, March 27 from 10 a.m. to noon. Though informal oral answers to questions will be provided throughout the webinar, official answers to questions asked during the webinar will be made available solely through written responses. The questions and their written responses will be provided via RFA addenda, which will be posted to the CCO website's RFA page. ",03/22/2012 10:00:00 AM,03/22/2012 11:00:00 AM,https://www2.gotomeeting.com/register/602190402, Salem,OR,,,Ari A Ettinger,,ari.a.ettinger@state.or.us,,,,,,,,,,,,,,
Medical Assistance Program Administration,Coordinated Care Organizations: Request for Applications - Applicant Conference #2,"This is the second of two applicant conferences that the Oregon Health Authority is hosting. The applicant conference is a question and answer session in which OHA will respond to any questions relating to the final Request for Applications. It is intended for communities, organizations, collaboratives or other groups that are interested in forming a Coordinated Care Organization. The first applicant conference was held on Thursday, March 22. A recording and PDF can be found on the CCO web portal. Though informal oral answers to questions will be provided throughout the webinar, official answers to questions asked during the webinar will be made available solely through written responses. The questions and their written responses will be provided via RFA addenda, which will be posted to the CCO website's RFA page.",03/27/2012 10:00:00 AM,03/27/2012 12:00:00 PM,https://www2.gotomeeting.com/register/764129786 or https://www2.gotomeeting.com/register/764129786, Salem,OR,,,Ari A Ettinger ,,ari.a.ettinger@state.or.us,,,,,,,,,,,,,,
"Medical Board, Oregon",Investigative Committee,Monthly meeting,02/02/2012 08:00:00 AM,02/02/2012 05:00:00 PM,Oregon Medical Board Offices, Portland,OR,,,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,,,,,,,,,,,"Oregon Medical Board Offices Portland, OR
(45.511789999609, -122.675629999625)",36,18,2410
"Medical Board, Oregon",Administrative Affairs Committee,Quarterly Meeting,03/07/2012 05:00:00 PM,,Oregon Medical Board Offices, Portland,OR,"NOTE: Due to advanced building security protocol, if members of the public plan to attend the public portion of this meeting, they must notify the OMB at least 24 hours in advance. Public attendees will be required to provide their name, company or association name, and photo identification. Upon arrival to the building, attendees will check-in with the security officer on the second floor.  He will then escort the attendee to the meeting. ",Yes,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,,,,,,,,,,,"Oregon Medical Board Offices Portland, OR
(45.511789999609, -122.675629999625)",36,18,2410
"Medical Board, Oregon",Acupuncture Advisory Committee,Conference Call,03/21/2012 02:00:00 PM,,OMB Office - teleconference, Portland,OR,,Yes,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,,,,,,,,,,,,,,
"Medical Board, Oregon",Legislative Committee,Committee meeting to review legislative session,02/15/2012 06:00:00 PM,,Oregon Medical Board offices, Portland,OR,,,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,http://www.oregon.gov/OMB/monthlymeetingnotice.shtml,,,,,,,,,,,,,
"Medical Board, Oregon",Physician Assistant Committee,Quarterly Meeting,03/08/2012 09:30:00 AM,,OMB Offices, Portland,OR,,Yes,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,,,,,,,,,,,"OMB Offices Portland, OR
(45.511789999609, -122.675629999625)",36,18,2410
"Medical Board, Oregon",Investigative Committee ,Monthly Meeting,03/01/2012 07:30:00 AM,,Oregon Medical Board Offices, Portland,OR,,,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,,,,,,,,,,,,,,
"Medical Board, Oregon",Emergency Medical Technician Advisory Committee Meeting,Regular Meeting,02/17/2012 09:00:00 AM,,Oregon Medical Board Offices, Portland,OR,,Yes,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,,,,,,,,,,,"Oregon Medical Board Offices Portland, OR
(45.511789999609, -122.675629999625)",36,18,2410
"Mint Commission, Oregon",Mint Commission Meeting,Regular scheduled commission meeting,03/08/2012 10:00:00 AM,03/08/2012 12:00:00 PM,Hood River Hotel, Hood River,OR,,,Jenny Woellmer,503-364-2944,jenny@ostlund.com,,,,,,,,,,,,,,
Mortuary and Cemetery Board,Board Meeting,Regular,03/20/2012 09:00:00 AM,03/20/2012 04:00:00 PM,"800 NE Oregon Street, Conference Room 445", Portland,OR,Board meeting will continue until end of business.,Yes,"Carla Knapp, Office / Licensing Manager",971-673-1507,mortuary.board@state.or.us,,,,,,,,,,,,,,
Multnomah ESD,Board Budget Committee,Special Session - 2012-13 Budget,03/20/2012 06:00:00 PM,,11611 NE Ainsworth Circle, Portland,OR,,,Leslie Nelson,503-257-1504,lnelson@mesd.k12.or.us,,,,,,,,,,,"11611 Ainsworth Circle
Portland, OR
(45.565484142127, -122.541374364431)",44,22,2410
Multnomah ESD,Board of Directors meeting,Regular monthly meeting,03/20/2012 07:00:00 PM,,11611 NE Ainsworth Circle, Portland,OR,,yes,Leslie Nelson,503-257-1504,lnelson@mesd.k12.or.us,,,,,,,,,,,"11611 Ainsworth Circle
Portland, OR
(45.565484142127, -122.541374364431)",44,22,2410
Multnomah ESD,Board Budget Committee,Annual budget review,03/05/2012 06:00:00 PM,,11611 NE Ainsworth Circle, Portland,OR,,,Leslie Nelson,,lnelson@mesd.k12.or.us,,,,,,,,,,,,,,
Multnomah ESD,Board of Directors meeting,Special Session ,03/05/2012 09:00:00 PM,03/05/2012 10:00:00 PM,11611 NE Ainsworth Circle, Portland,OR,,,Leslie Nelson,503-257-1504,lnelson@mesd.k12.or.us,,,,,,,,,,,,,,
Multnomah ESD,Board of Directors Executive Session,"Called under ORS 192.660 Negotiations, litigation and employment.",03/05/2012 08:30:00 PM,03/05/2012 09:00:00 PM,11611 NE Ainsworth Circle, Portland,,,,Leslie Nelson,503-257-1504,lnelson@mesd.k12.or.us,,,,,,,,,,,,,,
"Municipal Debt Advisory Commission, Oregon",MDAC Meeting,Municipal Debt Advisory Commission Meeting,03/06/2012 10:30:00 AM,03/06/2012 12:00:00 PM,The Riverhouse Hotel & Convention Center, Bend,OR,,,Jennifer Bingham,503-378-4930,dmd@ost.state.or.us,http://www.ost.state.or.us/About/MDAC/Meetings.asp,,,,,,,,,,,,,
"Naturopathic Medicine, Board of",Regular Board meeting,Regular Board Meeting,02/13/2012 08:30:00 AM,,"800 NE Oregon Street, Suite 445", Portland,OR,"The Oregon Board of Naturopathic Medicine will hold a Regular Board meeting on the second Monday of each even numbered month, with exception.  

The Executive session (Closed to the public) convenes at 8:30am and ends about 11:30am, or when executive session business is completed.  Executive session is held pursuant to ORS 192.660(2)(a), (2)(b), (2)f), (2)(h), (2)(i), or (2)(k).

The Public session beings at the completion of Executive session or 11:30am. The Public is invited to attend the Open session of any Board meeting. 
",,Anne Walsh,,obnm.info@state.or.us,,,,,,,,,,,"800 Oregon Street
Portland, OR
(45.528620932146, -122.658106363834)",43,22,2410
"Naturopathic Medicine, Board of",Formulary Council Meeting,Formulary Council meeting,03/14/2012 09:30:00 AM,,800 NE Oregon Street Suite 445, Portland,OR,"Bi-annual meeting of the 7-member formulary council to discuss the OBNM formulary compendium.
The Public is invited to attend this meeting.",,Anne Walsh,,obnm.info@state.or.us,,,,,,,,,,,"800 Oregon Street
Portland, OR
(45.528620932146, -122.658106363834)",43,22,2410
Nursing Board,Oregon State Board of Nursing Board Meeting ,The Board will meet for the purpose of discussing and taking action on disciplinary cases,02/15/2012 08:30:00 AM,,17938 SW Upper Boones Ferry Road, Portland,OR,,,Peggy Lightfoot,,peggy.lightfoot@state.or.us,http://www.osbn.state.or.us/OSBN/meetings.shtml,,,Peggy Lightfoot,971-673-0638,peggy.lightfoot@state.or.us,,,,,"17938 Upper Boones Ferry Road
Portland, OR
(45.390134332854, -122.756177431129)",37,19,724
Nursing Board,Oregon State Board of Nursing Board Meeting,"The Board will meet for the purpose of discussing rule changes to the Nurse Practice Act, and other nursing practice and education related issues",02/16/2012 08:30:00 AM,,17938 SW Upper Boones Ferry Road, Portland,OR,,,Peggy Lightfoot,,peggy.lightfoot@state.or.us,http://www.osbn.state.or.us/OSBN/draft_policies_rules.shtml,,,Peggy Lightfoot,971-673-0638,peggy.lightfoot@state.or.us,,,,,"17938 Upper Boones Ferry Road
Portland, OR
(45.390134332854, -122.756177431129)",37,19,724
Nursing Board,Oregon State Board of Nursing Board Meeting via teleconference,The Board will meet for the purpose of discussing and taking action on disciplinary cases,03/21/2012 05:00:00 PM,,17938 SW Upper Boones Ferry Road, Portland,OR,,,Peggy Lightfoot,,peggy.lightfoot@state.or.us,http://www.osbn.state.or.us/OSBN/meetings.shtml,,,Peggy Lightfoot,971-673-0638,peggy.lightfoot@state.or.us,,,,,,,,
"Optometry, Board of","February 3, 2012 Board Meeting",Regular Board Business Meeting,02/03/2012 09:00:00 AM,02/03/2012 04:00:00 PM,"1900 Hines Street SE, Suite 290", Salem,OR,"AGENDA

9:00 a.m. – Call to Order

Note of Attendance:

Executive Session: The Board will conduct executive session under ORS 192.660(h) (consultation with legal counsel), ORS 192.660(f) (exempt public records) and ORS 192.660(k) (health professional licensee investigation)

Return to Public Session: (Estimated time – 1:00 p.m.) 

Minutes: Approval of the November 4, 2011 Public Session minutes

Ratification: Ratification of actions taken by the Executive Director since the last meeting:
&#61607;	Reinstatement of license to Inactive status: 
&#61607;	Reinstatement of license to Active status: 
&#61607;	Reactivation of license to Active status: 
&#61607;	Candidates for Examination and Licensure (new licensees): (Exhibit A)

Action on Executive Session agenda items: 

Correspondence:

President’s Report: 

 
Executive Director’s Report:	

Board Member Reports:
&#61607;	Continuing Optometric Education (Exhibit D)
&#61607;	Budget 
&#61607;	Legislative
&#61607;	Administrative Rules
&#61607;	Personnel

Items for Board Action: 

Other Business:

Adjourn:

Note:	Agenda is subject to change. For current information, please go to:
www.oregonobo.org/bdmtg.htm or call the Board’s office.
",Upon Board Approval,Nancy Sellers,"503-399-0662, ext. 23",nancy.sellers@oregonobo.org,http://www.oregonobo.org,,,Cathy Boudreau,"503-399-0662, ext. 21",cathyb@oregonobo.org,,,,,"1900 Hines Street
Salem, OR
(44.926668725055, -123.021756219602)",19,10,2409
Oregon Disabilities Commission,Executive Committee,Legislative Issues & March's Commission Meeting,02/06/2012 01:00:00 PM,02/06/2012 03:00:00 PM,"Room 137A, Human Services Building, 500 Summer Street NE", Salem,OR,,,Max Brown,503-945-6993,max.brown@state.or.us,http://www.oregon.gov/DHS/spd/adv/odc/meetings/2012/index.shtml,,,,,,,,,,"137A Human Services
Summer Street NE Salem, OR
(44.942595718193, -123.028325767026)",21,11,2409
Oregon Disabilities Commission,Commission Meeting,Second of Six Full Commission Meetings of 2012,03/15/2012 01:00:00 PM,03/15/2012 04:00:00 PM,"Conference Room F (basement), Labor & Industries Bldg, 350 Winter Street", Salem,OR,,,Max Brown,503-945-6993,max.brown@state.or.us,http://www.oregon.gov/DHS/spd/adv/odc/meetings/2012/index.shtml,,,,,,,,,,"Room 137C-D Human Services Building 500 Summer Street Salem OR, NE
(44.942595718193, -123.028325767026)",21,11,2409
Oregon Education Investment Board,K-12 / ESD Achievement Compact Subcommittee,K-12 / ESD Achievement Compact Subcommittee,03/12/2012 12:00:00 PM,03/12/2012 03:00:00 PM,"Oregon State Capitol, HR 50, 900 Court Street, NE, Salem, OR 97301", Salem,OR,,Yes,Seth Allen,503-378-8213,seth.allen@state.or.us,,,,Leslie Roth,503-986-6520,,,,,,,,,
Oregon Education Investment Board,Oregon Education Investment Board Achievent Compact Advisory Committee,Oregon Education Investment Board Achievent Compact Advisory Committee,03/08/2012 03:00:00 PM,03/08/2012 05:00:00 PM,"Oregon State Library, Rms 102 & 103, 250 winter Street NE", Salem,OR,,No,Seth Allen,503-378-8213,seth.allen@state.or.us,,,,Leslie Roth,503-986-6520,,,,,,,,,
Oregon Education Investment Board,Post-Secondary Achievement Compacts Subcommittee,Post-Secondary Achievement Compacts Subcommittee,03/02/2012 02:00:00 PM,03/02/2012 05:00:00 PM,"World Trade Center 2, Plaza Conference Room, Level 1, 121 SW Salmon Street", Portland,OR,,Yes,Seth Allen,503-378-8213,seth.allen@state.or.us,,,,Leslie Roth,503-986-6520,,,,,,,,,
Oregon Education Investment Board,Oregon Education Investment Board Community Forum,Oregon Education Investment Board Community Forum,03/06/2012 06:30:00 PM,03/06/2012 09:00:00 PM,"Self Enhancement, Inc., 3920 North Kerby Ave.", Portland,OR,,,Seth Allen,503-378-8213,seth.allen@state.or.us,,,,Leslie Roth,503-986-6520,,,,,,,,,
Oregon Education Investment Board,Post-Secondary Achievement Compacts Subcommittee,Post-Secondary Achievement Compacts Subcommittee,03/09/2012 12:00:00 PM,03/09/2012 03:00:00 PM,"DAS West Building, 155 Cottage Street, NE, Salem, OR 97301, Conference Room A", Salem,OR,,Yes,Seth Allen,,seth.allen@state.or.us,,,,Leslie Roth,503-986-6520,,,,,,,,,
Oregon Education Investment Board,Oregon Education Investment Board Achievent Compact Advisory Committee,Oregon Education Investment Board Achievent Compact Advisory Committee,03/05/2012 06:00:00 PM,03/05/2012 08:00:00 PM,"George Fox University, Room 155, 12753 SW 68th Ave", Portland,OR,,No,Seth Allen,503-378-8213,seth.allen@state.or.us,,,,Leslie Roth,503-986-6520,,,,,,,,,
Oregon Education Investment Board,K-12 / ESD Achievement Compact Subcommittee,K-12 / ESD Achievement Compact Subcommittee,02/17/2012 08:00:00 AM,02/17/2012 10:00:00 AM,"DAS West Building, 155 Cottage Street, NE, Salem, OR 97301, Conference Room A", Salem,OR,,Yes,Seth Allen,503-378-8213,seth.allen@state.or.us,,,,Seth Allen,503-378-8213,,,,,,,,,
Oregon Education Investment Board,Oregon Education Investment Board Meeting,Meeting of the Oregon Education Investment Board,03/27/2012 01:00:00 PM,03/27/2012 05:00:00 PM,"Oregon State Capitol, HR C, 900 Court Street, NE, Salem, OR 97301", Salem,OR,,Yes,Seth Allen,503-378-8213,seth.allen@state.or.us,,,,Leslie Roth,503-986-6520,Leslie.Roth@state.or.us,,,,,,,,
Oregon Education Investment Board,K-12 / ESD Achievement Compact Subcommittee,K-12 / ESD Achievement Compact Subcommittee,02/24/2012 02:30:00 PM,02/24/2012 04:30:00 PM,"DAS West Building, 155 Cottage Street, NE, Salem, OR 97301, Conference Room A", Salem,OR,,Yes,Seth Allen,503-378-8213,seth.allen@state.or.us,,,,Seth Allen,503-378-8213,seth.allen@state.or.us,,,,,,,,
Oregon Education Investment Board,Post-Secondary Achievement Compacts Subcommittee,Post-Secondary Achievement Compacts Subcommittee,03/20/2012 02:00:00 PM,03/20/2012 05:00:00 PM,"Oregon State Library, Rms 102 & 103, 250 winter Street NE", Salem,OR,,Yes,Seth Allen,503-378-8213,seth.allen@state.or.us,,,,Seth Allen,503-986-6520,Leslie.Roth@state.or.us,,,,,,,,
Oregon Education Investment Board,Public Forum,Public Forum for the Oregon Education Investment Board,01/31/2012 06:30:00 PM,01/31/2012 08:30:00 PM,"PCC Rock Creek, Rock Creek Event Center, Bldg. #9, 17705 N.W. Springville Rd., Portland, OR 97229", Portland,OR,,Yes,Seth Allen,,seth.allen@state.or.us,,,,Seth Allen,503-378-8213,seth.allen@state.or.us,,,,,,,,
Oregon Education Investment Board,Oregon Education Investment Board Meeting,Meeting of the Oregon Education Investment Board,02/07/2012 01:00:00 PM,02/07/2012 05:00:00 PM,"Department of State Lands, 775 Summer St, NE, Land Board Conference Room", Salem,OR,,Yes,Seth Allen,503-378-8213,seth.allen@state.or.us,,,,Leslie Roth,503-986-6520,Leslie.Roth@state.or.us,true,,,,,,,
Oregon Education Investment Board,Post-Secondary Achievement Compacts Subcommittee,Post-Secondary Achievement Compacts Subcommittee,02/23/2012 10:00:00 AM,02/23/2012 12:00:00 PM,"labor and Industries Building, Rm 260, 350 Winter Street, ", Salem,OR,,Yes,Seth Allen,503-378-8213,seth.allen@state.or.us,,,,Leslie Roth,503-986-6520,,,,,,,,,
Oregon Education Investment Board,Oregon Education Investment Board Meeting,Meeting of the Oregon Education Investment Board,03/13/2012 09:00:00 AM,03/13/2012 02:00:00 PM,"Multnomah ESD, Auditorium, 11611 NE Ainsworth Circle, Portland OR 97220 ", Portland,OR,,Yes,Seth Allen,503-378-8213,seth.allen@state.or.us,,,,Leslie Roth,503-986-6520,,,,,,,,,
Oregon Educators Benefit Board,Administrative Review Committee Meeting,OEBB ARC Meeting,02/21/2012 11:00:00 AM,02/17/2012 01:00:00 PM,1225 Ferry Street SE, Salem,OR,The Administrative Review Committee will review and consider three members’ third-level appeals.,,Rose Mann,,rose.mann@state.or.us,,,,,,,,,,http://www.oregon.gov/OHA/OEBB/docs/Agendas/2012/ARC_Agenda022112.pdf,,,,
Oregon Educators Benefit Board,Strategies on Evidence and Outcomes Workgroup Meeting,SEOW Meeting,03/08/2012 09:30:00 AM,03/08/2012 11:30:00 AM,"PEBB/OEBB Board Room, 1225 Ferry St SE", Salem,OR,The Strategies on Evidence and Outcomes Workgroup (SEOW) will conduct a public meeting to review utilization reports and discuss benefit design considerations for the 2012-2013 plan year.,,Rose Mann,503-378-4606,rose.mann@state.or.us,,,,Rose Mann,503-378-4606,rose.mann@state.or.us,true,,,,,,,
Oregon Educators Benefit Board,OEBB Board Meeting,OEBB Board Meeting,03/08/2012 12:45:00 PM,03/08/2012 04:30:00 PM,"PEBB/OEBB Boardroom, 1225 Ferry Street SE", Salem,OR,"The OEBB Board will conduct a public meeting to select the Apparent Successful Proposer (ASP) for the Flexible Spending Account (FSA) contract and receive updates on various topics including, but not limited to, HEDIS measure reports from the three OEBB medical carriers, the annual utilization data report, the comparability methodology and a possible tool for entities considering moving to a tiered rate structure.",yes,Rose Mann,503-378-4606,rose.mann@state.or.us,,,,Rose Mann,503-378-4606,rose.mann@state.or.us,true,,,,,,,
Oregon Educators Benefit Board,OEBB Board Executive Session,OEBB Board Executive Session,03/08/2012 12:15:00 PM,03/08/2012 12:45:00 PM,"PEBB/OEBB Boardroom, 1225 Ferry Street SE", Salem,OR,"The OEBB Board will convene in executive session* to receive staff and consultant advisories relating to the Flexible Savings Account (FSA) vendor selection.

*Executive Session: No admittance unless stated below. Thank you.

The executive session is being held pursuant to ORS 192.660(2)(f) which allows a governing body to hold an executive session to consider information or records that are exempt by law from public inspection.

Representatives of the news media, OEBB staff and individuals specifically invited to participate are allowed to attend this executive session. Representatives of the news media are specifically directed not to report on any of the deliberations during executive session, except to state the general subject of the session as previously announced. No decision may be made in executive session. 
",,Rose Mann,503-378-4606,rose.mann@state.or.us,,,,,,,,,,,,,,
Oregon Savings Growth Plan,Quarterly Oregon Savings Growth Plan AC meeting,OSGP Deferred Compensation AC meeting,02/08/2012 09:30:00 AM,02/08/2012 12:30:00 PM,Archives Building 800 Summer ST NE, Salem,OR,Oregon Savings Growth Plan quarterly Advisory Committee Meeting.  This meeting is to discuss new and old activity from the deferred compensation program each quarter.,yes,Denise Helms,503-378-8979,denise.helms@state.or.us,http://www.oregon.gov/PERS/OSGP/,,,Denise Helms,503-378-8979,denise.helms@state.or.us,,N/A,N/A,http://www.oregon.gov/PERS/OSGP/section/acm_meeting_schedule.shtml,,,,
Pain Management Commission,Pain Management Commission Meeting,Updates on major discussion topics,03/08/2012 01:00:00 PM,03/08/2012 04:00:00 PM,"Barbara Roberts Human Services Building, Rm 160, 500 Summer St. NE", Salem,OR,"Review topics regarding opiods, prescription drug treatment program and revised curriculum document update.",Yes,Lisa Leone,,lisa.leone@state.or.us,,,,Lisa Leone,,lisa.leone@state.or.us,,,,,,,,
"Parks and Recreation, Oregon",Advisory Committee on Historic Preservation meets Feb 9-10,Nominations to the National Register of Historic Places,02/09/2012 12:30:00 PM,,"Oregon Dept of Transportation Building, 123 Flanders Street", Portland,OR,"Oregon's State Advisory Committee on Historic Preservation (SACHP) will consider nominations to the National Register of Historic Places in a two-day meeting on Feb. 9-10 at the Oregon Department of Transportation Building, 123 Flanders Street, Portland, OR. The public meeting will begin at 12:30 p.m. on Thursday and 1 p.m. on Friday.

The committee will review proposed nominations for individual properties in Lake Oswego, Coos Bay, and Hardman, as well as the Broadway, Burnside, Hawthorne, and Morrison Bridges in Portland. A meeting agenda is available online.

Nominations recommended for listing in the Register by the SACHP are forwarded to the National Park Service, which maintains the Register under the authority of the National Historic Preservation Act of 1966. Members of the Committee hold credentials in many historic preservation-related fields.

The meeting site is accessible to people with disabilities. Special accommodations for the meeting may be made by calling (503) 986-0690. More information about the National Register and Oregon properties listed in the Register is online (click on ""National Register"" on the left side of the page). 
",,Tracy Zeller,503-986-0690,tracy.zeller@state.or.us,,,,,,,,,,,,,,
