"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Webinar/Webcast Link,Public Call-In Number,Call-in Access Code,Agenda URL,Owner,Agenda Upload,Map Location,Weblink to Meeting Minutes/Summaries,2010 House Districts,2010 Senate Districts,Counties
"Health Authority, Oregon",2017 Credentialing Rules Advisory Committee Meeting #3,,06/20/2017 03:00:00 PM,06/20/2017 05:00:00 PM,"Lincoln Building, 421 SW Oak St, Suite 775", Portland,OR,The Oregon Health Authority is currently preparing to engage in rulemaking related to health care practitioner credentialing rules and the Oregon Common Credentialing Program (OCCP).,,Melissa Isavoran,,Melissa.Isavoran@state.or.us,,,,,,,true,,866-434-5269,702-4388 ,http://www.oregon.gov/oha/OHIT/occp/pages/index.aspx,,,,http://www.oregon.gov/oha/OHIT/occp/pages/index.aspx,,,
"Health Authority, Oregon",Common Credentialing Advisory Group Meeting,604 (2013). SB 604 requires the Oregon Health Authority (OHA) to establish a program and database provides credentialing organizations access to information necessary to credential all health care practitioners in Oregon. The OCCP is intended to generally be a program and a database that will provide credentialing organizations access to information necessary to credential or re-credential all health care practitioners in the state.,12/06/2017 02:00:00 PM,12/06/2017 04:00:00 PM,"Barbra Roberts Human Services Building, Room 160, 500 Summer St NE", Salem,OR,,,Melissa Isavoran,,Melissa.Isavoran@state.or.us,,,,,,,true,http://www.oregon.gov/oha/OHIT/occp/Pages/CCAG.aspx,888-808-6929,453-773,http://www.oregon.gov/oha/OHIT/occp/Pages/CCAG.aspx,,,,http://www.oregon.gov/oha/OHIT/occp/Pages/CCAG.aspx,,,
"Health Authority, Oregon",Administrative rulemaking hearing - marijuana,Public hearing on proposed administrative rules re marijuana,04/28/2017 10:00:00 AM,04/28/2017 10:00:00 AM,"Portland State Office Building, 800 NE Oregon St. Room 1A", Portland,OR,"To take public comment on proposed rules regarding marijuana labeling and testing; medical marijuana growers, processors, dispensaries and cards.",Yes,Brittany Hall,,publichealth.rules@state.or.us,,,,,,,,,,,,,,,https://public.health.oregon.gov/DiseasesConditions/ChronicDisease/MedicalMarijuanaProgram/Pages/legal.aspx,,,
Health Evidence Review Commission,Health Technology Assessment Subcommittee (HTAS),,04/20/2017 01:00:00 PM,04/20/2017 05:00:00 PM,"Clackamas Community College, Wilsonville Training Center, Rooms 111-112, 29353 SW Town Center Loop E ",Wilsonville,OR,,Yes,HERC Info,,herc.info@state.or.us,,,,,,,true,,,,,,,,http://www.oregon.gov/oha/herc/Pages/Meeting-Materials-Archives.aspx,,,
Health Evidence Review Commission,Evidence-based Guidelines Subcommittee (EbGS),,02/02/2017 02:00:00 PM,02/02/2017 05:00:00 PM,"Clackamas Community College, Wilsonville Training Center, Rooms 111-112, 29353 SW Town Center Loop E ", Wilsonville,OR,,Yes,HERC Info,,herc.info@state.or.us,,,,,,,true,,,,,,,,http://www.oregon.gov/oha/herc/Pages/Meeting-Materials-Archives.aspx,,,
Health Evidence Review Commission,Health Evidence Review Commission (HERC),,11/09/2017 01:30:00 PM,11/09/2017 04:30:00 PM,"Clackamas Community College, Wilsonville Training Center, Rooms 111-112, 29353 SW Town Center Loop E ",Wilsonville,OR,,Yes,HERC Info,,herc.info@state.or.us,,,,,,,true,,,,,,,,http://www.oregon.gov/oha/herc/Pages/Meeting-Materials-Archives.aspx,,,
Health Evidence Review Commission,Health Technology Assessment Subcommittee (HTAS), ,06/15/2017 01:00:00 PM,06/15/2017 04:00:00 PM,"Clackamas Community College, Wilsonville Training Center, Rooms 210, 29353 SW Town Center Loop E ",Wilsonville,OR,,Yes,HERC Info,,herc.info@state.or.us,,,,,,,true,,,,,,,,http://www.oregon.gov/oha/herc/Pages/Meeting-Materials-Archives.aspx,,,
Health Evidence Review Commission,Health Evidence Review Commission (HERC),,05/18/2017 01:30:00 AM,05/18/2017 04:30:00 AM,"Clackamas Community College, Wilsonville Training Center, Rooms 111-112, 29353 SW Town Center Loop E ",Wilsonville,OR,,Yes,HERC Info,,herc.info@state.or.us,,,,,,,true,,,,,,,,http://www.oregon.gov/oha/herc/Pages/Meeting-Materials-Archives.aspx,,,
Health Evidence Review Commission,Value-based Benefits Subcommittee (VbBS),,11/09/2017 08:00:00 AM,11/09/2017 01:00:00 PM,"Clackamas Community College, Wilsonville Training Center, Rooms 111-112, 29353 SW Town Center Loop E ",Wilsonville,OR,,Yes,HERC Info,,herc.info@state.or.us,,,,,,,true,,,,,,,,http://www.oregon.gov/oha/herc/Pages/Meeting-Materials-Archives.aspx,,,
Health Evidence Review Commission,Health Evidence Review Commission (HERC),,03/09/2017 01:30:00 PM,03/09/2017 04:30:00 PM,"Clackamas Community College, Wilsonville Training Center, Rooms 111-112, 29353 SW Town Center Loop E ",Wilsonville ,OR,,Yes,Herc Info,,herc.info@state.or.us,,,,,,,true,,,,,,,,http://www.oregon.gov/oha/herc/Pages/Meeting-Materials-Archives.aspx,,,
Health Evidence Review Commission,Value-based Benefits Subcommittee (VbBS)-cancelled,MEETING CANCELLED,01/12/2017 08:00:00 AM,01/12/2017 01:00:00 PM,MEETING CANCELLED, Wilsonville,OR,,Yes,HERC Info,,herc.info@state.or.us,,,,,,,true,,,,,,,,http://www.oregon.gov/oha/herc/Pages/Meeting-Materials-Archives.aspx,,,
Health Evidence Review Commission,Value-based Benefits Subcommittee (VbBS),,03/09/2017 09:00:00 AM,03/09/2017 01:00:00 PM,"Clackamas Community College, Wilsonville Training Center, Rooms 111-112, 29353 SW Town Center Loop E ",Wilsonville,OR,,Yes,HERC Info,,herc.info@state.or.us,,,,,,,true,,,,,,,,http://www.oregon.gov/oha/herc/Pages/Meeting-Materials-Archives.aspx,,,
Health Evidence Review Commission,Health Technology Assessment Subcommittee (HTAS),,09/12/2017 01:00:00 PM,09/12/2017 04:00:00 PM,"Clackamas Community College, Wilsonville Training Center, Rooms 111-112, 29353 SW Town Center Loop E ",Wilsonville,OR,,Yes,HERC Info,,herc.info@state.or.us,,,,,,,true,,,,,,,,http://www.oregon.gov/oha/herc/Pages/Meeting-Materials-Archives.aspx,,,
Health Evidence Review Commission,Evidence-based Guidelines Subcommittee (EbGS),,11/16/2017 01:00:00 PM,11/16/2017 04:00:00 PM,"Clackamas Community College, Wilsonville Training Center, Rooms 111-112, 29353 SW Town Center Loop E ",Wilsonville ,OR,,Yes,HERC Info,,herc.info@state.or.us,,,,,,,true,,,,,,,,http://www.oregon.gov/oha/herc/Pages/Meeting-Materials-Archives.aspx,,,
Health Evidence Review Commission,Evidence-based Guidelines Subcommittee (EbGS),,09/07/2017 01:00:00 PM,09/07/2017 05:00:00 PM,"Clackamas Community College, Wilsonville Training Center, Rooms 111-112, 29353 SW Town Center Loop E ",Wilsonville ,OR,,Yes,HERC Info,,herc.info@state.or.us,,,,,,,true,,,,,,,,http://www.oregon.gov/oha/herc/Pages/Meeting-Materials-Archives.aspx,,,
Health Evidence Review Commission,CANCELLED......Value-based Benefits Subcommittee (VbBS),,10/12/2017 08:00:00 AM,10/12/2017 01:00:00 PM,"Clackamas Community College, Wilsonville Training Center, Rooms 111-112, 29353 SW Town Center Loop E ",Wilsonville,OR,,Yes,HERC Info,,herc.info@state.or.us,,,,,,,true,,,,,,,,http://www.oregon.gov/oha/herc/Pages/Meeting-Materials-Archives.aspx,,,
Health Evidence Review Commission,Evidence-based Guidelines Subcommittee (EbGS),,04/06/2017 02:00:00 PM,04/06/2017 05:00:00 PM,"Clackamas Community College, Wilsonville Training Center, Rooms 111-112, 29353 SW Town Center Loop E ",Wilsonville,OR,,Yes,HERC Info,,herc.info@state.or.us,,,,,,,true,,,,,,,,http://www.oregon.gov/oha/herc/Pages/Meeting-Materials-Archives.aspx,,,
Health Evidence Review Commission,Chronic Pain Task Force,CPTF,01/23/2018 09:00:00 AM,01/23/2018 11:00:00 AM,"Wilsonville Training Center, 29353 SW Town Center Loop E", Wilsonville,OR,,,HERC Information,,HERC.Info@state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/oha/HPA/CSI-HERC/Pages/Meetings-Public.aspx (http://www.oregon.gov/oha/HPA/CSI-HERC/Pages/Meetings-Public.aspx%20),,,
Health Evidence Review Commission,Evidence-based Guidelines Subcommittee (EbGS),,06/01/2017 02:00:00 PM,06/01/2017 05:00:00 PM,"Clackamas Community College, Wilsonville Training Center, Rooms 111-112, 29353 SW Town Center Loop E ",Wilsonville,OR,,Yes,HERC Info,,herc.info@state.or.us,,,,,,,true,,,,,,,,http://www.oregon.gov/oha/herc/Pages/Meeting-Materials-Archives.aspx,,,
Health Evidence Review Commission,Health Technology Assessment Subcommittee (HTAS),,02/16/2017 01:00:00 PM,02/16/2017 04:00:00 PM,"Clackamas Community College, Wilsonville Training Center, Rooms 210, 29353 SW Town Center Loop E ",Wilsonville,OR,,Yes,HERC Info,,herc.info@state.or.us,,,,,,,true,,,,,,,,http://www.oregon.gov/oha/herc/Pages/Meeting-Materials-Archives.aspx,,,
Health Evidence Review Commission,HERC,HERC,01/05/2018 09:00:00 AM,01/05/2018 10:00:00 AM,"Conference Call: Public listen-in only line: 1-888-204-5984, participant code 801373", Portland,OR,"Public access other than conference call: 
Lincoln Building, 7th Floor Oak Room (421 SW Oak Street, Portland, Oregon)",no,HERC.Info,,HERC.Info@state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/oha/HPA/CSI-HERC/Pages/Meetings-Archive.aspx,,,
Health Evidence Review Commission,Health Evidence Review Commission (HERC) - cancelled,MEETING CANCELLED ,01/12/2017 01:30:00 PM,01/12/2017 04:30:00 PM,MEETING CANCELLED, Wilsonville,OR,,Yes,Herc Info,,herc.info@state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/oha/herc/Pages/Meeting-Materials-Archives.aspx,,,
Health Evidence Review Commission,Value-based Benefits Subcommittee (VbBS),,02/02/2017 08:00:00 AM,02/02/2017 01:00:00 PM,"Clackamas Community College, Wilsonville Training Center, Rooms 111-112, 29353 SW Town Center Loop E (check room each time)",Wilsonville,OR,,Yes,HERC Information,,herc.info@state.or.us,,,,,,,true,,,,,,,,http://www.oregon.gov/oha/herc/Pages/Meeting-Materials-Archives.aspx,,,
Health Evidence Review Commission,VbBS,VbBS,01/18/2018 09:00:00 AM,01/18/2018 01:00:00 AM,"Barbara Roberts Human Services Building, Room 137A-D", Salem,OR,,yes,HERC Information,,HERC.Info@state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/oha/HPA/CSI-HERC/Pages/Meetings-Public.aspx,,,
Health Evidence Review Commission,Value-based Benefits Subcommittee (VbBS),,08/10/2017 08:00:00 AM,08/10/2017 01:00:00 PM,"Clackamas Community College, Wilsonville Training Center, Rooms 111-112, 29353 SW Town Center Loop E ",Wilsonville,OR,,Yes,HERC Info,,herc.info@state.or.us,,,,,,,true,,,,,,,,http://www.oregon.gov/oha/herc/Pages/Meeting-Materials-Archives.aspx,,,
Health Evidence Review Commission,Value-based Benefits Subcommittee (VbBS),,05/18/2017 08:00:00 AM,05/18/2017 01:00:00 PM,"Clackamas Community College, Wilsonville Training Center, Rooms 111-112, 29353 SW Town Center Loop E ",Wilsonville,OR,,Yes,HERC Info,,herc.info@state.or.us,,,,,,,true,,,,,,,,http://www.oregon.gov/oha/herc/Pages/Meeting-Materials-Archives.aspx,,,
Health Evidence Review Commission,CANCELLED.....Health Evidence Review Commission (HERC),,10/12/2017 01:30:00 PM,10/12/2017 04:30:00 PM,"Clackamas Community College, Wilsonville Training Center, Rooms 111-112, 29353 SW Town Center Loop E ",Wilsonville,OR,,Yes,HERC Info,,herc.info@state.or.us,,,,,,,true,,,,,,,,http://www.oregon.gov/oha/herc/Pages/Meeting-Materials-Archives.aspx,,,
Health Evidence Review Commission,Evidence-based Guidelines Subcommittee (EbGS),,11/02/2017 02:00:00 PM,11/02/2017 05:00:00 PM,"Clackamas Community College, Wilsonville Training Center, Rooms 111-112, 29353 SW Town Center Loop E ",Wilsonville,OR,,Yes,HERC Info,,herc.info@state.or.us,,,,,,,true,,,,,,,,http://www.oregon.gov/oha/herc/Pages/Meeting-Materials-Archives.aspx,,,
Health Evidence Review Commission,Health Evidence Review Commission (HERC),,08/10/2017 01:30:00 PM,08/10/2017 04:30:00 PM,"Clackamas Community College, Wilsonville Training Center, Rooms 111-112, 29353 SW Town Center Loop E ",Wilsonville,OR,,Yes,HERC Info,,herc.info@state.or.us,,,,,,,true,,,,,,,,http://www.oregon.gov/oha/herc/Pages/Meeting-Materials-Archives.aspx,,,
Health Evidence Review Commission,HERC,HERC,01/18/2018 01:30:00 PM,01/18/2018 04:30:00 PM,"Barbara Roberts Human Services Building, Room 137A-D", Salem,OR,,yes,HERC Information,,herc.info@state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/oha/HPA/CSI-HERC/Pages/Meetings-Public.aspx,,,
Health Policy Board,Oregon Health Policy Board,,04/04/2017 08:30:00 AM,04/04/2017 12:00:00 PM,"OHSU Center for Health & Healing, 3033 SW Bond Ave., third floor, Room 4", Portland,OR,"What: A special public meeting of the Public Health Advisory Board ad-hoc subcommittee

Agenda: Develop a recommendation for a definition of health equity; review and edit the board's draft health equity policy.

When: Tuesday April 11, 1-2:30 p.m. 

Where: By webinar only. The webinar is open to the public at https://attendee.gotowebinar.com/register/1017967828287751171. Members of the public also can listen in by conference call at 877-873-8017, access code 767068.

Oregon’s Public Health Advisory Board provides guidance for Oregon’s governmental public health system and oversees the implementation of public health modernization and Oregon’s State Health Improvement Plan. For more information see the board's website at http://public.health.oregon.gov/PROVIDERPARTNERRESOURCES/LOCALHEALTHDEPARTMENTRESOURCES/Pages/ophab.aspx.

Program contact: Cara Biddlecom, 971-673-2284, cara.m.biddlecom@state.or.us

# # #

",Yes,Jeff Scroggin,541-999-6983,jeffrey.scroggin@state.or.us,,,,,,,true,https://echo360ess.ohsu.edu:8443/ess/portal/section/b797fe67-ce31-4277-b211-8612761c05ce,888-808-6929,915042#,,,,,http://www.oregon.gov/oha/OHPB/Pages/2017-OHPB-Meetings.aspx,,,
Health Policy Board,Oregon Health Policy Board,,09/12/2017 08:30:00 AM,09/12/2017 12:00:00 PM,"OHSU Center for Health & Healing, 3033 SW Bond Ave., third floor, Room 4", Portland,OR,"What: The monthly public meeting of the Oregon Health Policy Board

When: Tuesday, September 12, 8:30 a.m. to noon

Where: OHSU Center for Health & Healing, 3303 SW Bond Ave., third floor, room 4. The meeting will also be available via live web-stream. A link to the live-stream and a recording of the meeting will be posted on the board’s meeting page at http://www.oregon.gov/OHA/OHPB/Pages/OHPB-Meetings.aspx. Members of the public can also call in to listen by dialing 888-808-6929, participant code 915042#.

Agenda: OHA Director’s report; OHPB committee updates; OHPB committee planning: Pharmacy Collaborative; OHPB committee planning: Equity Policy Committee; public testimony; Health Information Technology report and recommendations; CCO 2.0 discussion

For more information on the meeting, visit the board’s meeting page at http://www.oregon.gov/OHA/OHPB/Pages/OHPB-Meetings.aspx.
",Yes,Jeff Scroggin,,jeffrey.scroggin@state.or.us,,,,,,,true,,888-808-6929,915042#,,,,,http://www.oregon.gov/OHA/OHPB/Pages/OHPB-Meetings.aspx,,,
Health Policy Board,Oregon Health Policy Board,OHA Director’s report; OHPB committee updates; local leaders community panel; local innovations community panel; public testimony; CCO 2.0 update,11/07/2017 08:30:00 AM,11/07/2017 12:45:00 PM,"Astoria City Hall council chambers, 1095 Duane St.", Astoria,OR,"What: The monthly public meeting of the Oregon Health Policy Board

When: Tuesday, November 7, 8:30 a.m. to 12:45 p.m.

Where: Astoria City Hall council chambers, 1095 Duane St., Astoria. Members of the public can call in to listen by dialing 888-808-6929, participant code 915042#.

Agenda: OHA Director’s report; OHPB committee updates; local leaders community panel; local innovations community panel; public testimony; CCO 2.0 update

For more information on the meeting, visit the board’s meeting page at http://www.oregon.gov/OHA/OHPB/Pages/OHPB-Meetings.aspx.

# # #
",yes,Jeff Scroggin,541-999-6983,jeffrey.scroggin@state.or.us,,,,,,,,,888-808-6929,915042#,,,,,http://www.oregon.gov/OHA/OHPB/Pages/OHPB-Meetings.aspx,,,
Health Policy Board,Oregon Health Policy Board,,02/07/2017 08:30:00 AM,02/07/2017 12:00:00 PM,"OHSU Center for Health & Healing, 3033 SW Bond Ave., third floor, Room 4", Portland,OR,"What: The monthly meeting of the Oregon Health Policy Board 

When: Tuesday, February 7, 8:30 a.m. to noon

Where: OHSU Center for Health & Healing, 3303 SW Bond Ave., third floor, room 4. The meeting will also be available via live web-stream. A link to the live-stream and a recording of the meeting will be posted on the board’s meeting page at http://www.oregon.gov/oha/OHPB/Pages/2017-OHPB-Meetings.aspx. Members of the public also can call in to listen at 1-888-808-6929, participant code 915042#.

Agenda: Welcome; public testimony; director’s report; 2017 Legislative Session update; Action Plan for Health continued discussion

For more information on the meeting, visit the board’s meeting page at http://www.oregon.gov/oha/OHPB/Pages/2017-OHPB-Meetings.aspx.

The meeting site is accessible to people with disabilities. To request alternate formats, sign language interpreters, physical accessibility, or other reasonable accommodations, call the Oregon Health Authority at 1-800-282-8096 at least 48 hours before the meeting.

# # #
",Yes,Jeff Scroggin,541-999-6983,jeffrey.scroggin@state.or.us,,,,,,,true,https://echo360ess.ohsu.edu:8443/ess/portal/section/b797fe67-ce31-4277-b211-8612761c05ce,1-888-808-6929,915042#,,,,,http://www.oregon.gov/oha/OHPB/Pages/2017-OHPB-Meetings.aspx,,,
"Health Policy & Research, Oregon",Healthcare Workforce Committee,Healthcare Workforce Committee,05/03/2017 09:00:00 AM,05/03/2017 12:00:00 PM,Wilsonville Training Center,Wilsonville,OR,,Yes,Marc Overbeck,503-689-5321,marc.overbeck@state.or.us,,,,,,,true,https://attendee.gotowebinar.com/register/4315859494995567618,1-877-411-9748,730407,,,,,https://www.oregon.gov/oha/OHPR/HCW/Pages/index.aspx,,,
Medical Assistance Program Administration,All Plan System Technical,Monthly Meeting,09/20/2017 09:00:00 AM,09/20/2017 12:00:00 PM,"500 Summer St NE, HSB Conference Room 137 C+D", Salem,OR,,Yes,Michelle Hatfield,,michelle.m.hatfield@state.or.us,,,,,,,,,1-888-278-0296,310477,,,,,http://www.oregon.gov/oha/healthplan/Pages/CCO-System-Technical.aspx,,,
Medical Assistance Program Administration,Contracts and Compliance,Canceled for April ,04/20/2017 09:00:00 AM,04/20/2017 10:30:00 AM,Canceled for April, Salem,OR,April meeting has been canceled.,Yes,Michelle Hatfield,,michelle.m.hatfield@state.or.us,,,,,,,,,1-888-278-0296,310477,,,,,http://www.oregon.gov/oha/healthplan/Pages/CCO-Contracts-and-Compliance.aspx,,,
Medical Assistance Program Administration,Contracts and Compliance,,12/21/2017 09:00:00 AM,12/21/2017 10:00:00 AM,Phone only, Salem,OR,,Yes,Michelle Hatfield,,michelle.m.hatfield@state.or.us,,,,,,,,,1-888-278-0296,310477,,,,,http://www.oregon.gov/oha/HSD/OHP/Pages/CCO-Contracts-Compliance.aspx,,,
Medical Assistance Program Administration,Rule Advisory Committee - OHP (MCO and CCO) Program - Health-Related Services,"1 of 2 meetings to discuss changes to comply with CMS-2390-F Managed Care Final Rule, effective 1/1/2018",09/14/2017 12:30:00 PM,09/14/2017 02:00:00 PM,"Barbara Roberts Human Services Building, 500 Summer St NE, Room 166", Salem,OR,,,"Kellie Skenandore, OHP Operations and Policy Analyst",503-947-5530,kellie.m.skenandore@dhsoha.state.or.us,,,,,,,,,1-888-273-3658,902279,,,,,,,,
Medical Assistance Program Administration,All Plan System Technical,Monthly Meeting,08/16/2017 09:00:00 AM,08/16/2017 12:00:00 PM,"500 Summer St NE, HSB Conference Room 137 C+D", Salem,OR,,Yes,Michelle Hatfield,,michelle.m.hatfield@state.or.us,,,,,,,,,1-888-278-0296,310477,,,,,http://www.oregon.gov/oha/healthplan/Pages/CCO-System-Technical.aspx,,,
Medical Assistance Program Administration,Contracts and Compliance,Quarterly Meeting ,07/20/2017 09:00:00 AM,07/20/2017 10:30:00 AM,"500 Summer St NE, HSB Conference Room 137 C+D", Salem,OR,,Yes,Michelle Hatfield,,michelle.m.hatfield@state.or.us,,,,,,,,,1-888-278-0296,310477,,,,,http://www.oregon.gov/oha/healthplan/Pages/CCO-Contracts-and-Compliance.aspx,,,
Medical Assistance Program Administration,Rule Advisory Committee for DMEPOS Program,Discussion of proposed rule changes effective 7/1/2017,06/23/2017 03:00:00 PM,06/23/2017 05:00:00 PM,"Barbara Roberts Human Services Building, 500 Summer St NE, Room 160",Salem,OR,,,Kelly Jamison,503-945-6920,kelly.jamison@state.or.us,,,,,,,,,1-888-273-3658,586894,,,,,,,,
Medical Assistance Program Administration,Rules Advisory Committee - Medical-Surgical Services Program - Doula Reimbursement,Meeting to discuss proposed rule changes effective 3/12/2018,12/05/2017 11:00:00 AM,12/05/2017 12:00:00 PM,"500 Summer St NE, Room 166", Salem,OR,,,"Nathan Roberts, Operations and Policy Analyst",503-752-6540,nathan.w.roberts@dhsoha.state.or.us,,,,,,,,,866-390-1828,639037,,,,,,,,
Medical Assistance Program Administration,Rule Advisory Committee - DMEPOS Program ,"Discussion of proposed rule changes effective July 1, 2017",06/02/2017 01:45:00 PM,06/02/2017 03:00:00 PM,"Barbara Roberts Human Services Building, Room 160", Salem,OR,,,Kelly Jamison,503-945-6920,kelly.jamison@state.or.us,,,,,,,,,1-888-273-3658,586894,,,,,,,,
Medical Assistance Program Administration,Oregon Pharmacy and Therapeutics Committee,The committee advises the Oregon Health Authority on which prescription drugs should be included on any preferred drug list or formulary established by the Health Authority.,11/30/2017 12:00:00 PM,11/30/2017 05:00:00 PM,"Barbara Roberts Human Services Building, 500 Summer St NE, Rooms 137 A-D",Salem,OR,,Yes,Lindsay Newton,503-947-1195,lindsay.newton@state.or.us,,,,,,,,,,,http://pharmacy.oregonstate.edu/drug-policy/oregon-pharmacy-therapeutics-committee/meetings-agenda,,,,http://www.oregon.gov/oha/healthplan/Pages/pt-committee.aspx,,,
Medical Assistance Program Administration,CMS State Alignment,,01/18/2017 03:00:00 PM,01/18/2017 05:00:00 PM,"500 Summer St NE, Conference Room 137 C+D", Salem,OR,,Yes,Michelle Hatfield,,michelle.m.hatfield@state.or.us,,,,,,,,,1-888-278-0296,310477,,,,,http://www.oregon.gov/oha/healthplan/Pages/CCO-CMS-State-Alignment.aspx,,,
Medical Assistance Program Administration,CMS State Alignment ,Quarterly Meeting ,07/19/2017 03:00:00 PM,07/19/2017 05:00:00 PM,"500 Summer St NE, HSB Conference Room 137 C+D", Salem,OR,,Yes,Michelle Hatfield,,michelle.m.hatfield@state.or.us,,,,,,,,,1-888-278-0296,310477,,,,,http://www.oregon.gov/oha/healthplan/Pages/CCO-CMS-State-Alignment.aspx,,,
Medical Assistance Program Administration,Quality & Health Outcomes Committee (QHOC),"Medical, Learning Collaboration, Quality Asurance focused",07/10/2017 09:00:00 AM,07/10/2017 03:00:00 PM,HSB 137A-D 500 Summer Street NE, Salem,OR,,Yes,Lisa Bui,971-673-3397,Lisa.T.Bui@state.or.us,,,,,,,,,1-888-278-0296,310477,http://www.oregon.gov/oha/hpa/csi/Pages/Quality-and-Health-Outcomes-Committee.aspx,,,,http://www.oregon.gov/oha/hpa/csi/Pages/Quality-and-Health-Outcomes-Committee.aspx,,,
Medical Assistance Program Administration,Rules Advisory Committee – Behavioral Health and Medical-Surgical Services,Meeting to discuss new rule for exception criteria for coverage of surgical services to achieve facial feminization in patients with gender dysphoria,12/14/2017 01:00:00 PM,12/14/2017 02:00:00 PM,Human Services Building Room 166, Salem,OR,,,Nathan Roberts,503-752-6540,nathan.w.roberts@state.or.us,,,,,,,,,1-866-390-1828,639037,,,,,,,,
Medical Assistance Program Administration,Quality & Health Outcomes Committee (QHOC),"Medical, Learning Collaborative, Quality Assurance focused",05/08/2017 09:00:00 AM,05/08/2017 03:00:00 PM,TBD, Salem,OR,,Yes,Lisa Bui,971-673-3397,Lisa.T.Bui@state.or.us,,,,,,,,,1-888-278-0296,310477,http://www.oregon.gov/oha/hpa/csi/Pages/Quality-and-Health-Outcomes-Committee.aspx,,,,http://www.oregon.gov/oha/hpa/csi/Pages/Quality-and-Health-Outcomes-Committee.aspx,,,
Medical Assistance Program Administration,Contracts and Compliance,,03/16/2017 09:00:00 AM,03/16/2017 10:30:00 AM,"500 Summer St NE, HSB Conference Room 137 C+D", Salem,OR,,Yes,Michelle Hatfield,,michelle.m.hatfield@state.or.us,,,,,,,,,1-888-278-0296,310477,,,,,http://www.oregon.gov/oha/healthplan/Pages/CCO-Contracts-and-Compliance.aspx,,,
Medical Assistance Program Administration,All Plan System Technical ,Monthly Meeting ,11/15/2017 09:00:00 AM,11/15/2017 12:00:00 PM,"500 Summer St NE, HSB 137 C+D", Salem,OR,,Yes,Michelle Hatfield,,michelle.m.hatfield@state.or.us,,,,,,,,,1-888-278-0296,310477,,,,,http://www.oregon.gov/oha/HSD/OHP/Pages/CCO-System-Technical.aspx,,,
Medical Assistance Program Administration,Rule Advisory Committee - Dental Services Program,Discuss updating OARs 410-123-1220 and 410-123-1260 to open other dental codes for reimbursement,03/14/2017 02:00:00 PM,03/14/2017 03:00:00 PM,"Barbara Roberts Human Services Building, Room 137C", Salem,OR,"OARs 410-123-1220 and 410-123-1260 updated the Covered and Non-Covered dental services list through a temporary rule effective January 1, 2017. 

If time remains after discussion of these two rules, additional conversations will be had regarding other dental codes under consideration by the Division for possible opening and reimbursement. 

If time is not available in this session, an additional RAC session will be convened.",,"Kellie Skenandore, Dental Program Manager",503-947-5530,kellie.m.skenandore@state.or.us,,,,,,,,,,,,,,,,,,
Medical Assistance Program Administration,Rule Advisory Committee - Medical-Surgical Services Program,Discuss proposed rule changes for OAR 410-130-0220 effective 5/1/2017,02/02/2017 02:00:00 PM,02/02/2017 03:00:00 PM,"Barbara Roberts Human Services Building, 500 Summer St NE, Room 137C", Salem,OR,"This rule lists billing codes for which OHP FFS makes no separate payment.  Multiple codes are being added and removed from this rule.  The changes are due to revisions in the national code sets, updates to our reimbursement methodology, changes to Prioritized List lines, and to adopt HERC recommendations for non-covered services.    ",,"Nathan Roberts, Medical-Surgical Services Policy Analyst",503-945-6530,nathan.w.roberts@state.or.us,,,,,,,,,1-866-390-1828,639037,,,,,,,,
Medical Assistance Program Administration,Oregon Pharmacy and Therapeutics Committee,The committee advises the Oregon Health Authority on which prescription drugs should be included on any preferred drug list or formulary established by the Health Authority.,07/27/2017 12:00:00 PM,07/27/2017 05:00:00 PM,"Barbara Roberts Human Services Building, 500 Summer St NE, Rooms 137 A-D", Salem,OR,,Yes,Lindsay Newton,503-947-1195,lindsay.newton@state.or.us,,,,,,,,,,,http://pharmacy.oregonstate.edu/drug-policy/oregon-pharmacy-therapeutics-committee/meetings-agenda,,,,http://www.oregon.gov/oha/healthplan/Pages/pt-committee.aspx,,,
Medical Assistance Program Administration,All Plan System Technical,Monthly Meeting ,10/18/2017 09:00:00 AM,10/18/2017 12:00:00 PM,"500 Summer St NE, HSB Conference Room 137 C+D", Salem,OR,,Yes,Michelle Hatfield,,michelle.m.hatfield@state.or.us,,,,,,,,,1-888-278-0296,310477,,,,,http://www.oregon.gov/oha/HSD/OHP/Pages/CCO-System-Technical.aspx,,,
Medical Assistance Program Administration,CCO Pharmacy Directors,,03/23/2017 09:00:00 AM,03/23/2017 11:30:00 AM,"Barbara Roberts Human Services Building, 500 Summer St NE, Rooms 137 A-D", Salem,OR,,,Lindsay Newton,503-947-1195,lindsay.newton@state.or.us,,,,,,,,,1-888-273-3658,902279#,,,,,http://www.oregon.gov/oha/healthplan/Pages/cco-pharmacy-directors.aspx,,,
