"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Webinar/Webcast Link,Public Call-In Number,Call-in Access Code,Agenda URL,Owner,Agenda Upload,Map Location,Weblink to Meeting Minutes/Summaries,2010 House Districts,2010 Senate Districts,Counties
"Health Authority, Oregon",Nurse Staffing Advisory Board Rules Committee,"Hospital Committees, Audits, Records & Complaints rules",03/14/2016 01:00:00 PM,03/14/2016 05:00:00 PM,See details for location information, Portland,OR,This meeting may be held by phone. Contact Anna Davis for phone conference information.,,Anna Davis,971-673-2950,anna.l.davis@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Nurse Staffing Advisory Board,Quarterly Meeting,11/30/2016 01:00:00 PM,11/30/2016 05:00:00 PM,800 NE Oregon Street, Portland,OR,contact Anna L Davis for conference call information,,Anna L Davis,971-673-2950,anna.l.davis@state.or.us,,,,,,,,,,,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Documents/NSABAgendaNovember2016.pdf,,,,,,,
"Health Authority, Oregon",Administrative Rulemaking Hearing,"Administrative rule hearing for OAR 333-015, Indoor Clean Air Act",07/18/2017 02:00:00 PM,07/18/2017 02:00:00 PM,"Portland State Office Building, Room 1A; 800 NE Oregon St.", Portland,OR,"To take public testimony regarding proposed permanent changes to OAR 333-015 regarding the Indoor Clean Air Act and the definition of ""enclosed area.""",Yes,Brittany Hall,503-449-9808,publichealth.rules@state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/oha/PH/PREVENTIONWELLNESS/TOBACCOPREVENTION/SMOKEFREEWORKPLACELAW/Pages/thelaw.aspx#statute,,,
"Health Authority, Oregon",Nurse Staffing Advisory Board - SurveyMonkey Committee Meeting,,05/04/2018 02:00:00 PM,05/04/2018 04:00:00 PM,"800 NE Oregon Street, Room 612",Portland,OR,,No,Anna L Davis,,anna.l.davis@state.or.us,,,,,,,true,,877-336-1829,2075141,,,,,,,,
"Health Authority, Oregon",Area Trauma Advisory Board - 1 (ATAB 1),,04/04/2022 03:00:00 PM,04/04/2022 04:30:00 PM,Audio and videoconference,Videoconference,OR,Contact Stella Rausch-Scott for meeting link or phone number,,Stella Rausch-Scott,,stella.m.rausch-scott@dhsoha.state.or.us,,,https://www.oregon.gov/oha/PH/ProviderPartnerResources/EMSTraumaSystems/TraumaSystems/Pages/atab.aspx,,,,,,,,https://www.oregon.gov/oha/PH/ProviderPartnerResources/EMSTraumaSystems/TraumaSystems/Pages/atab.aspx,,,,https://www.oregon.gov/oha/PH/ProviderPartnerResources/EMSTraumaSystems/TraumaSystems/Pages/atab.aspx,,,
"Health Authority, Oregon",Rules Advisory Committee on Community-Based Structured Housing ,Meeting to discuss proposed rule changes effective 1/1/2018,10/20/2017 10:00:00 AM,10/20/2017 12:00:00 PM,"Barbara Roberts Human Services Building, Room 137 A-B, 500 Summer St NE,", Salem,OR,"Rule changes to adopt a new Division 309 program (Community-Based Structured Housing), pursuant to provisions of House Bill 3230 (2015 Legislative Session)",Yes,Tamara McNatt,503-945-6254,tamara.w.mcnatt@dhsoha.state.or.us,,,,,,,,,888-808-6929,374338,,,,,,,,
"Health Authority, Oregon",Conference of Local Health Officials,Monthly public meeting,03/17/2016 09:30:00 AM,03/17/2016 12:00:00 PM,"Portland State Office Building (PSOB), 800 NE Oregon St., Room 1E (first floor)", Portland,OR,"What: The monthly meeting of the Conference of Local Public Health Officials. Members of the public may attend.

Agenda: Updates; CLHO committee appointments; OHA-Public Health indirect cost rate update; public health modernization assessment update; Prevention Unit transition to Public Health; OHA-Public Health updates; Teen Pregnancy Prevention Personal Responsibility Education Program funding.

When: Thursday, March 17, 9:30 a.m. to noon. The meeting is open to the public. No conference call option is available for the public.

Where: Portland State Office Building, Room 1E, 800 NE Oregon Street, Portland.

The Conference of Local Health Officials provides recommendations to the Oregon Health Authority on the rules and standards for public health specified in ORS 431.345 and 431.350.

The meeting site is accessible to people with disabilities. To request alternate formats, sign language interpreters, physical accessibility, or other reasonable accommodation, call the Oregon Health Authority at 1-800-282-8096 at least 48 hours before the meeting.

# # #
",,Danna Drum,971-673-1223,danna.k.drum@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Health Care Interpreter Legislative and Policy Advisory Committee,This Committee advises the state on legislation and policies for the health care interpreter program in Oregon,04/06/2016 03:00:00 PM,04/06/2016 04:00:00 PM,"Transformation Center Training Room - Lincoln Building, Suite 775, 421 SW Oak St.", Portland,OR,,Yes,Kweku Wilson,971-673-3328,kweku.wilson@state.or.us,,,,,,,true,https://global.gotomeeting.com/join/414346701,1-888-251-2909,301588,,,,,https://global.gotomeeting.com/join/414346701,,,
"Health Authority, Oregon",Primary Care Payment Reform Collaborative Meeting,,12/14/2018 09:00:00 AM,12/14/2018 12:00:00 PM,"Portland State Office Building, 800 NE Oregon St., Room 1B", Portland,OR,,Yes,Tom Cogswell,,thomas.cogswell@dhsoha.state.or.us,,,,,,,,,877-336-1829,3100151,https://www.oregon.gov/oha/HPA/dsi-tc/Pages/SB231-Primary-Care-Payment-Reform-Collaborative.aspx,,,,https://www.oregon.gov/oha/HPA/dsi-tc/Pages/SB231-Primary-Care-Payment-Reform-Collaborative.aspx,,,
"Health Authority, Oregon",Health Aspects of Kindergarten Readiness Technical Workgroup,,05/25/2018 10:00:00 AM,05/25/2018 01:00:00 PM,"Clackamas Community College Wilsonville Training Center, Room 111, 29353 Southwest Town Center Loop East",Wilsonville,OR,"What: A public meeting of the Health Aspects of Kindergarten Readiness Technical Workgroup
When: May 25, 10 a.m. to 1 p.m.
Where: Clackamas Community College Wilsonville Training Center, Room 111, 29353 SW Town Center Loop E, Wilsonville. The public can also join remotely through a webinar at https://attendee.gotowebinar.com/register/7981516923666264067and by telephone conference line at 877-810-9415, participant code 1773452.
Agenda: Welcome and introductions; refresher on conceptual framework; review and adopt criteria; practice applying the conceptual framework; reviewing potential measures for Phase 1; public comment (to be taken at 12.45 p.m.)
For more information, please visit the technical workgroup’s website at http://www.oregon.gov/oha/HPA/ANALYTICS/Pages/KR-Health.aspx.
",yes,Jennifer Uhlman,503-939-5267,jennifer.m.uhlman@state.or.us,,,,,,,true,https://attendee.gotowebinar.com/register/7981516923666264067,877-810-9415,1773452#,https://www-auth.oregon.egov.com/oha/HPA/ANALYTICS/Kindergarten%20Readiness%20Meeting%20Docs/5-25-18-Agenda.pdf,,,,https://www-auth.oregon.egov.com/oha/HPA/ANALYTICS/Pages/KR-Health.aspx,,,
"Health Authority, Oregon",Nurse Staffing Advisory Board,Quarterly Meeting,05/25/2016 01:00:00 PM,05/25/2016 05:00:00 PM,800 NE Oregon Street, Portland,OR,contact Anna L Davis for conference call information,,Anna L Davis,971-673-2950,anna.l.davis@state.or.us,,,,,,,,,,,http://1.usa.gov/1X4zCTi,,,,,,,
"Health Authority, Oregon",Administrative rulemaking hearing - Drinking Water Services,,10/24/2018 01:00:00 PM,10/24/2018 01:00:00 PM,"Portland State Office Building, 800 NE Oregon St. Room 1E", Portland,OR,"To take public comments regarding proposed adoption of Oregon Administrative Rule 333-061-0400 pertaining to ""reducing lead in school drinking water"" as a result of the passage of SB 1062 in 2017.",Yes,Brittany Hall,503-449-9808,publichealth.rules@state.or.us,,,,,,,,,,,,,,,http://www.1.usa.gov/rulemaking,,,
"Health Authority, Oregon",State EMS Committee,Quarterly meeting,04/12/2019 08:30:00 AM,04/12/2019 12:00:00 PM,"PSOB, 800 NE Oregon Street, Room 1-B", Portland,OR,,Yes,Stella Rausch-Scott,971-673-1322,stella.m.rausch-scott@state.or.us,,,,,,,true,,1-877-336-1831,640551,,,,,https://www.oregon.gov/oha/PH/PROVIDERPARTNERRESOURCES/EMSTRAUMASYSTEMS/Pages/ems-com.aspx,,,
"Health Authority, Oregon","Public Hearing: House Bill 2419 Rules, Sections 1-5","Public hearing for sections 1-5 of House Bill 2419, creating new provisions for health care interpreters.",04/20/2016 01:00:00 PM,04/20/2016 03:00:00 PM,"OHA Transformation Center, 421 SW Oak, Ste 775", Portland,OR,,Yes,"Keely West, Rules Coordinator",503-945-6292,keely.l.west@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Interpreting Services Research Workgroup,This workgroup was set up by the Oregon Council on Health Care Interpreters (a stakeholder advisory body set up by the office of equity and Inclusion) to research health care interpreters working conditions and compensation.,06/20/2016 11:00:00 AM,06/20/2016 01:00:00 PM,"OEI Conference Room 14, Lincoln Building, 421 SW Oak Street, Suite 750 ", Portland,OR,,Yes,Kweku Wilson,971-673-3328,kweku.wilson@state.or.us,,,,,,,,https://global.gotomeeting.com/join/418123061,1-888-251-2909,301558,,,,,https://global.gotomeeting.com/join/418123061,,,
"Health Authority, Oregon",TPEP Rules Advisory Committee ,,09/15/2017 01:30:00 PM,09/15/2017 03:30:00 PM,"Portland State Office Building, 800 NE Oregon St., Room 1E",Portland,OR,"What: The Tobacco Prevention and Education Program of the Public Health Division is convening a Rules Advisory Committee (RAC).

Agenda: The Rules Advisory Committee will gather public input and draft administrative rules relating to the administration and enforcement of Senate Bill 754.
When: Friday, Sept. 15, 1:30-3:30 p.m. 

Where: Portland State Office Building, 800 NE Oregon St., Room 1E, Portland

Background: The Tobacco Prevention and Education Program (TPEP) is convening a RAC and submit rules following the Oregon Administrative Procedures Act, beginning January 2018. Membership of the RAC represents a diverse mix of stakeholders from businesses affected by changes in the law, health professionals, community-based organizations, and government agencies. 
Contact: Trisha Hays, administrative specialist, Health Promotion and Chronic Disease Prevention Section, at trisha.l.hays@dhsoha.state.or.us or 971-673-0995 for more information or to be placed on a list of interested parties to receive notifications about meetings, public hearings and public comment periods.
# # #

Everyone has a right to know about and use Oregon Health Authority (OHA) programs and services. OHA provides free help. Some examples of the free help OHA can provide are:
•             Sign language and spoken language interpreters
•             Written materials in other languages
•             Braille
•             Large print
•             Audio and other formats
If you need help or have questions, please contact Jonathan Modie at 971-246-9139, 711 TTY at least 48 hours before the meeting.",,Jonathan Modie,971-246-9139,PHD.Communications@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Dental Pilot Project Advisory Committee,"Dental Pilot Project No. 100, “Oregon Tribes Dental Health Aide Therapist Pilot Project.”",09/25/2017 10:00:00 AM,09/25/2017 12:00:00 PM,"Portland State Office Building, Room 1E, 800 NE Oregon St.", Portland,OR,"

When: Sept. 25, 10 a.m. to noon. A public comment period will be held at the end of the meeting.

Where: Portland State Office Building, 800 NE Oregon St., Room 1E, Portland. Conference line: 888-636-3807, participant code 793800.

Background: Dental pilot projects are intended to evaluate the quality of care, access, cost, workforce, and efficacy by teaching new skills to existing categories of dental personnel; developing new categories of dental personnel; accelerating the training of existing categories of dental personnel; or teaching new oral health care roles to previously untrained persons.

Program contact: Sarah Kowalski, 971-673-1563, sarah.e.kowalski@state.or.us. 

# # #

Everyone has a right to know about and use Oregon Health Authority (OHA) programs and services.  OHA provides free help.  Some examples of the free help OHA can provide are:
·	Sign language and spoken language interpreters
·	Written materials in other languages
·	Braille
·	Large print
·	Audio and other formats

If you need help or have questions, please contact Sarah Kowalski at 971-673-1563, 711 TTY or sarah.e.kowalski@state.or.us at least 48 hours before the meeting.
",yes,Sarah Kowalski,971-673-1563,sarah.e.kowalski@state.or.us,,,,,,,,,888-636-3807,793800,,,,,,,,
"Health Authority, Oregon",Public Health Advisory Board  Incentives and Funding Subcommittee,,05/09/2017 01:00:00 PM,05/09/2017 02:00:00 PM,By webinar only,n/a,OR,"What: A public meeting of the Incentives and Funding Subcommittee of the Public Health Advisory Board

Agenda: Discuss role of PHAB Incentives and Funding subcommittee; develop principles for including floor payments in the funding formula; make recommendation for minimum amount of funding for distributing funds through the funding formula

When: Tuesday, May 9, 1-2 p.m. A five-minute public comment period is scheduled at 1:55 p.m.; comments are limited to two minutes.

Where: By webinar at https://attendee.gotowebinar.com/register/1017967828287751171. The public also may join by conference call at 877-873-8017, access code 767068#.

Background: Oregon’s Public Health Advisory Board provides guidance for Oregon’s governmental public health system and oversees the implementation of public health modernization and Oregon’s State Health Improvement Plan. The Incentives and Funding Subcommittee develops recommendations for the board's consideration.

Program contact: Sara Beaudrault, 971-673-0432; sara.beaudrault@state.or.us. 

Website: https://public.health.oregon.gov/About/Pages/ophab.aspx

# # #

",Yes,Sara Beaudrault,971-673-0432,sara.beaudrault@state.or.us,,,,,,,true,https://attendee.gotowebinar.com/register/1017967828287751171,877-873-8017,767068#,https://public.health.oregon.gov/About/Documents/phab/May-9-17-IncentivesAgenda.pdf,,,,https://public.health.oregon.gov/About/Pages/ophab.aspx,,,
"Health Authority, Oregon",Health Information Technology Oversight Council,Health Information Technology Oversight Council,06/05/2019 12:30:00 PM,06/05/2019 03:30:00 PM,"421 SW Oak St., Suite 775, Transformation Center Training Room ", Portland,OR,"The Heath Information Technology Oversight Council is guided by Oregon’s Strategic Plan for HIT and HIE (2017-2020), released in October 2017. This plan outlines three goals to achieve HIT-optimized health care in Oregon. These goals will inform the policy recommendations made by the council and its committees and work groups. The Council plays a key role in defining the strategic direction and priority of HIT efforts in Oregon including services offered by the Oregon Health Information Technology Program. The Council is responsible for reporting on the progress of these and other Health IT efforts in the state to the Policy Board.",Yes,Francie Nevill,,Francie.J.Nevill@state.or.us,,,,OHIT Admin Assistant,,OHIT.info@state.or.us,true,https://attendee.gotowebinar.com/register/7666381504337845507,888-808-6929,453-773 (#),http://www.oregon.gov/oha/HPA/OHIT-HITOC/Pages/HITOC-Meetings.aspx,,,,http://www.oregon.gov/oha/HPA/OHIT-HITOC/Pages/HITOC-Meetings.aspx,,,
"Health Authority, Oregon",Coalition of Local Health Officials,,06/16/2016 09:30:00 AM,06/16/2016 12:00:00 PM,"Portland State Office Building (PSOB), 800 NE Oregon St., Room 1E (first floor)", Portland,OR,"What: The monthly public meeting of the Coalition of Local Public Health Officials

Agenda: Updates; Prescription Drug Monitoring Grant; climate change and drought grants; role of OHA innovator agents; environmental health updates; Oregon Health Policy Board planning related to collection and use of data; Public Health Modernization update.

When: Thursday, June 16, 9:30 a.m. to noon. The meeting is open to the public. No conference call option is available for the public.

Where: Portland State Office Building, 800 NE Oregon St., Portland, Room 1E

The Coalition of Local Health Officials provides recommendations to the Oregon Health Authority on rules and standards for public health specified in ORS 431.345 and 431.350. For more information, see the coalition’s website at http://oregonclho.org.

Program contact: Danna Drum, 971-673-1223, danna.k.drum@state.or.us 

# # #
",,Danna Drum,971-673-1223,danna.k.drum@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Mental Health Clinical Advisory Group - Special Meeting,Group working session for Section 1.1 Assessment & Treatment Flowcharts for Schizophrenia. Open to the public.  ,10/04/2018 12:00:00 PM,10/04/2018 01:00:00 PM,"Ardon Health Training Room, 11835 NE Glenn Widing Drive", Portland,OR,,Yes,Heidi Murphy,,HEIDI.R.MURPHY@dhsoha.state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/oha/HSD/OHP/Pages/PT-MHCAG.aspx,,,
"Health Authority, Oregon",HIT and HIE Organizational and Community Panel (HCOP),,10/11/2018 01:00:00 PM,10/11/2018 05:00:00 PM,Portland State Office Building – Room 1D; 800 NE Oregon St, Portland,OR,"The Health Information Technology and Health Information Exchange Community and Organizational (HCOP) is a workgroup formed by the Health Information Technology Oversight Council (HITOC). HCOP’s role is to facilitate communication and coordination among health information exchanges (HIEs), coordinated care organizations (CCOs), and other healthcare organizations and provide strategic input to HITOC and OHA regarding ongoing HIT and HIE strategy, policy, and implementation efforts.",Yes,Marta Makarushka ,,Marta.M.Makarushka@state.or.us,,,,,,,true,http://www.oregon.gov/oha/HPA/OHIT-HITOC/Pages/HCOP-Meetings.aspx,888-808-6929,453-773,http://www.oregon.gov/oha/HPA/OHIT-HITOC/Pages/HCOP-Meetings.aspx,,,,http://www.oregon.gov/oha/HPA/OHIT-HITOC/Pages/HCOP-Meetings.aspx,,,
"Health Authority, Oregon",Medicaid Advisory Committee,,07/25/2018 09:00:00 AM,07/25/2018 12:00:00 PM,"Oregon State Library, Room 102-103, 250 Winter Street",Salem,OR,"Agenda: The MAC will hear a Medicaid update from OHA and DHS. Members will also hear a member story from Marti Hill.  Bruce Austin and Kellie Skenandore from OHA will provide an Oral Health program update followed by a Health related services guide conversation from Tim Sweeney, Heather Gramp and Zachary Goldman from OHA.",Yes,Amanda Peden,503-208-1010,amanda.m.peden@dhsoha.state.or.us,,,,,,,true,https://attendee.gotowebinar.com/register/160897424101512707 (https://attendee.gotowebinar.com/register/160897424101512707%20),888-398-2342,3732275,https://www.oregon.gov/oha/HPA/HP-MAC/MACmeetings/7.25.2018%20Agenda.pdf,,,,https://www.oregon.gov/oha/HPA/HP-MAC/Pages/MAC-Meetings.aspx,,,
"Health Authority, Oregon",Metrics and Scoring Committee,,04/22/2016 09:00:00 AM,04/22/2016 12:00:00 PM,"Clackamas Community College Wilsonville Training Center, Room 211, 29353 Southwest Town Center Loop East", Wilsonville,OR,"What: The regular public meeting of the Oregon Health Authority Metrics and Scoring Committee. Public testimony will be heard at 9:25 a.m. 

When: Friday, April 22, 9 a.m. to noon 

Where: Clackamas Community College Wilsonville Training Center, Room 211, 29353 SW Town Center Loop E, Wilsonville 

The public also can join through a listen-only conference line at 1-888-808-6929, participant code 604-851.

Agenda: Welcome and consent agenda; public testimony; presentation on measures by race, ethnicity, and language; Health Equity Index; presentation by Health Share of Oregon on health disparities. 

For more information, visit the committee's website at http://www.oregon.gov/oha/analytics/Pages/Metrics-Scoring-Committee.aspx. 

The meeting site is accessible to people with disabilities. To request alternate formats, sign language interpreters, physical accessibility, or other reasonable accommodations call the Oregon Health Authority at 1-800-282-8096 at least 48 hours before the meeting.

# # #
",,Jennifer Uhlman,503-739-5267,jennifer.m.uhlman@state.or.us,,,,,,,,,1-888-808-6929,604-851,http://www.oregon.gov/oha/analytics/Pages/Metrics-Scoring-Committee.aspx,,,,http://www.oregon.gov/oha/analytics/Pages/Metrics-Scoring-Committee.aspx,,,
"Health Authority, Oregon",HIT and HIE Organizational and Community Panel (HCOP),,07/31/2018 01:00:00 PM,07/31/2018 03:00:00 PM,"421 SW Oak St, Suite 775 - Transformation Center Training Room ", Portland,OR,"The Health Information Technology and Health Information Exchange Community and Organizational (HCOP) is a workgroup formed by the Health Information Technology Oversight Council (HITOC). HCOP’s role is to facilitate communication and coordination among health information exchanges (HIEs), coordinated care organizations (CCOs), and other healthcare organizations and provide strategic input to HITOC and OHA regarding ongoing HIT and HIE strategy, policy, and implementation efforts.",Yes,Marta Makarushka ,,Marta.M.Makarushka@state.or.us,,,,,,,,http://www.oregon.gov/oha/HPA/OHIT-HITOC/Pages/HCOP-Meetings.aspx,,453-773,http://www.oregon.gov/oha/HPA/OHIT-HITOC/Pages/HCOP-Meetings.aspx,,,,http://www.oregon.gov/oha/HPA/OHIT-HITOC/Pages/HCOP-Meetings.aspx,,,
"Health Authority, Oregon",2017 Credentialing Rules Advisory Committee Meeting #2,,05/23/2017 10:00:00 AM,05/23/2017 12:00:00 PM,"Lincoln Building, 421 SW Oak St, Suite 775", Portland,OR,The Oregon Health Authority is currently preparing to engage in rulemaking related to health care practitioner credentialing rules and the Oregon Common Credentialing Program (OCCP).,,Melissa Isavoran,,Melissa.Isavoran@state.or.us,,,,,,,true,https://attendee.gotowebinar.com/register/8897015378029164033 (https://attendee.gotowebinar.com/register/8897015378029164033%20),866-434-5269,702-4388 ,,,,,http://www.oregon.gov/oha/OHIT/occp/pages/index.aspx,,,
"Health Authority, Oregon",CCO 2.0 Community Meeting,,06/26/2018 12:30:00 PM,06/26/2018 02:30:00 PM,http://www.oregon.gov/oha/OHPB/Pages/CCO-2-0.aspx, Corvallis,OR,"Oregon Health Authority Director Patrick Allen is hitting the road this summer to engage Oregonians in a conversation about the future of the Oregon Health Plan. Allen is scheduled to travel to 10 communities (Astoria, Bend, Coos Bay, Corvallis, Hermiston, Hood River, Klamath Falls, Ontario, Portland and Springfield) to discuss how far Oregon’s health transformation has come and where it's going, and to get feedback on proposed policy options to improve the state’s coordinated care system.

The end of the first five-year contracts with coordinated care organizations (CCOs) marks an opportunity for the Oregon Health Policy Board to work with stakeholders to improve the services that 1 million Oregonians receive through the Oregon Health Plan. CCOs are community-governed organizations that bring together physical, mental health, addiction medicine, and dental health providers to coordinate care for people on the Oregon Health Plan (Medicaid).

Since 2012 Oregon’s coordinated care model has saved taxpayers an estimated $2.2 billion, while also reducing unnecessary emergency department visits, and improving preventive care for children and adults.

On June 5 OHA presented policy options and strategies to the Oregon Health Policy Board to shape the next five years of health care coverage offered through the Oregon Health Plan. The policy options were informed by public input gathered this spring through surveys, community forums, in-person and online stakeholder meetings, and emails.

The policies focus on four priority improvement areas identified by Governor Kate Brown:

•	Maintain sustainable cost growth.
•	Increase value-based payments that pay for performance.
•	Focus on social determinants of health and equity.
•	Improve the behavioral health system.

OHA will continue to gather public input on the policy options throughout the summer, and the Oregon Health Policy Board will adopt final recommendations this fall. Coordinated care contracts for 2020-2025 are expected to be awarded in summer 2019.

For more information, visit the CCO 2.0 webpage at http://www.oregon.gov/oha/OHPB/Pages/CCO-2-0.aspx

",YES!,Lisa Bui,971-673-3397,Lisa.T.Bui@state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/oha/OHPB/Pages/CCO-2-0.aspx,,,
"Health Authority, Oregon",Public Health Advisory Board Accountability Metrics Subcommittee,,06/09/2016 01:00:00 PM,06/09/2016 02:00:00 PM,Conference call only,Portland,OR,"What: A public meeting of the Accountability Metrics Subcommittee of the Public Health Advisory Board 

Agenda: Review measurement structure proposal; discuss use of existing measure sets; examine organization of potential measures; discuss possible data source and availability needs.

When: Thursday, June 9, 1-2 p.m. A 10-minute public comment period is scheduled at 1:50 pm; comments are limited to three minutes. 

Where: Conference call: 1-877-873-8017; access code 767068#.

Oregon’s Public Health Advisory Board provides guidance for Oregon’s governmental public health system and oversees the implementation of public health modernization and Oregon’s State Health Improvement Plan. The Accountability Metrics Subcommittee develops recommendations about public health quality measures for consideration by the board.

Program contact: Cara Biddlecom, 971-673-2284, cara.m.biddlecom@state.or.us.

# # #

",Yes,Cara Biddlecom,971-673-2284,cara.m.biddlecom@state.or.us,,,,,,,,,1-877-873-8017,767068#,,,,,,,,
"Health Authority, Oregon",HCI Legislative and Policy Committee Meeting,"This community advisory group meeting makes recommendations to the Oregon Health Authority on the laws, administrative rules, and policies governing health care interpreters in Oregon.",04/05/2017 03:00:00 PM,04/05/2017 04:30:00 PM,"OEI Conference Room, Lincoln Building, 421 SW Oak Street, Suite 750 Portland OR. 97204", Portland,OR,,Yes,Kweku Wilson,971-673-3328,kweku.wilson@state.or.us,,,,,,,true,https://global.gotomeeting.com/join/910405189,1-888-251-2909,301558,,,,,https://global.gotomeeting.com/join/910405189,,,
"Health Authority, Oregon",OHA - CCO 2.0 public meeting,,04/21/2018 10:00:00 AM,04/21/2018 01:00:00 PM,"Wahtonka High School, 3601 West 10th Street",The Dalles,OR,"The Oregon Health Authority will hold three meetings at the end of April to gather public input about the coordinated care model and the state’s Medicaid reforms.

Coordinated care organizations (CCOs) are the heart of the coordinated care model. CCOs were formed in Oregon in 2012 as part of the state’s plan to improve the quality of health care and limit the growth in health care spending. 

Anyone is welcome, and advance registration at https://www.surveymonkey.com/r/CCO-April-Meetings is appreciated.

If you can’t attend a meeting, you can also provide feedback by emailing CCO2.0@state.or.us, or by taking the CCO 2.0 online survey at https://www.surveymonkey.com/r/CCO2-0, which closes April 15. 

Spanish language interpretation services will be at the meetings. Do you need interpretation in another language? Do you have a request for accommodation? Please contact Stephanie Jarem at stephanie.jarem@state.or.us at least two days before the meeting. Every effort will be made to provide services for requests made closer to the meeting.

For more information, visit the CCO 2.0 webpage at http://www.oregon.gov/oha/HSD/OHP/Pages/Coordinated-Care-Organizations.aspx.

",Yes,Stephanie Jarem,,stephanie.jarem@state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/oha/OHPB/Pages/CCO-2-0.aspx,,,
"Health Authority, Oregon",Administrative rulemaking hearing - Prehospital patient care reporting,,12/07/2017 01:00:00 PM,12/07/2017 01:00:00 PM,"Portland State Office Building, 800 NE Oregon St. Room 1C", Portland,OR,To take public comment on proposed amendments to OAR 333-250 relating to mandatory electronic prehospital patient care data reporting for licensed ambulance service agencies (SB 52).,Yes,Brittany Hall,,publichealth.rules@state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/oha/PH/ProviderPartnerResources/EMSTraumaSystems/Pages/rules.aspx (http://www.oregon.gov/oha/PH/ProviderPartnerResources/EMSTraumaSystems/Pages/rules.aspx%20),,,
"Health Authority, Oregon",Public Health Advisory Board Accountability Metrics Subcommittee,,01/03/2018 09:00:00 AM,01/03/2018 11:00:00 AM,By webinar,n/a,OR,"What: A public meeting of the Accountability Metrics Subcommittee of the Public Health Advisory Board 

Agenda: Approve November meeting minutes; discuss process measures for effective contraceptive use; provide input for the development of the public health accountability metrics report; hear about Oregon Health Authority’s priorities for oral health.

When: Wednesday, January 3, 9-11 a.m. The public comment period is offered at the end of the meeting. 

Where: By webinar at https://attendee.gotowebinar.com/register/5150607625475124481. Conference call line provided: 877-873-8017, access code 767068#.

Oregon’s Public Health Advisory Board provides guidance for Oregon’s governmental public health system and oversees the implementation of public health modernization and Oregon’s State Health Improvement Plan. The Accountability Metrics Subcommittee develops recommendations about public health quality measures for consideration by the Public Health Advisory Board.

# # #",Yes,Sara Beaudrault,971-675-5766,sara.beaudrault@state.or.us,,,,,,,true,https://attendee.gotowebinar.com/register/5150607625475124481,877-873-8017,767068#,https://www-auth.oregon.egov.com/oha/PH/ABOUT/Documents/phab/Jan-3-PHAB-Accountability-Agenda.pdf,,,,https://www-auth.oregon.egov.com/oha/ph/About/Pages/ophab.aspx#accountability,,,
"Health Authority, Oregon",Administrative rule hearing re: Prescription Drug Monitoring Program,,12/19/2016 01:30:00 PM,12/19/2016 01:30:00 PM,Portland State Office Building; 800 NE Oregon St. Room 1B, Portland,OR,To take public comment regarding proposed changes to OAR 333-023 related to prescription drug monitoring and health information technology systems,Yes,Brittany Hall,971-673-1291,brittany.a.hall@state.or.us,,,,,,,,,,,,,,,http://www.orpdmp.com,,,
"Health Authority, Oregon",Public Health Advisory Board  Incentives and Funding Subcommittee,,08/31/2016 02:00:00 PM,08/31/2016 03:00:00 PM,"Portland State Office Building, Room 918, 800 NE Oregon St.", Portland,OR,"What: A public meeting of the Incentives and Funding Subcommittee of the Public Health Advisory Board

Agenda: Review subcommittee work plan; discuss three funding formula models; and subcommittee business

When: Wednesday, August 31, 2-3 p.m. A five-minute public comment period is scheduled at 2:55 p.m.; comments may be limited to two minutes.

Where: Portland State Office Building, Room 918, 800 NE Oregon St., Portland. A conference call line is also provided at 1-877-873-8017, access code 767068#.

Oregon’s Public Health Advisory Board provides guidance for Oregon’s governmental public health system and oversees the implementation of public health modernization and Oregon’s State Health Improvement Plan. The Incentives and Funding Subcommittee develops recommendations for consideration by the Public Health Advisory Board.

Program contact: Sara Beaudrault, 971-673-0432; sara.beaudrault@state.or.us

# # #
",Yes,Sara Beaudrault,971-673-0432,sara.beaudrault@state.or.us,,,,,,,,,1-877-873-8017,767068#,,,,,http://public.health.oregon.gov/About/Pages/ophab.aspx,,,
