"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Webinar/Webcast Link,Public Call-In Number,Call-in Access Code,Agenda URL,Owner,Agenda Upload,Map Location,Weblink to Meeting Minutes/Summaries,Agenda Download,2010 House Districts,2010 Senate Districts,Counties
"Library, Oregon State"," 	Oregon State Library Executive Committee Meeting, May 27, 2015",Updates and Agenda Setting,05/27/2015 01:00:00 PM,05/27/2015 02:00:00 PM,"Oregon State Library, 250 Winter Street NE, Room 205", Salem,OR,,,Jessica Rondema,503-378-2464,jessica.rondema@state.or.us,,,,,,,,,,,http://www.oregon.gov/osl/Pages/2bdinfo.aspx,,,,http://www.oregon.gov/osl/Pages/2bdinfo.aspx,,,,
"Parks and Recreation, Oregon",Recreation ,PUBLIC MEETING TO DISCUSS SAFELY CROSSING HIGHWAY 101 IN HONEYMAN STATE PARK,05/27/2015 05:30:00 PM,05/27/2015 07:30:00 PM,Siuslaw Public Library Bromey Room 14 1460 9th St. ,Florence,OR,"Florence, OR--Providing safe pedestrian crossing of Highway 101 in Honeyman State Park will be among the topics discussed at a public meeting set for 5:30-7:30 p.m. on May 27 at the Siuslaw Public Library Bromey Room, 1460 9th St., Florence. 

Highway 101 bisects the park, with trails on both sides of the highway and a pedestrian overpass connecting them. Oregon Parks and Recreation Department recently reviewed the status of an unofficial trail that hikers and runners use to cross the highway at grade. Officials are expanding their review to cover the entire trail system and how best to connect the two sides of the park, taking into consideration the pedestrian overpass that opened in 2005. 

The meeting will be an opportunity for trail users to share ideas on safely crossing the highway, best routes, trailheads, destinations and recreation needs. Comments will be used to update and refine the preliminary concepts laid out for the trail system in the 2009 master plan. 

The public is also invited to comment online at honeymanstatepark.com; by email at jaime.english@oregon.gov; by phone at 503-986-0723; or by mailing written comments to Jaime English, OPRD, 725 Summer St. NE, Suite C, Salem, OR 97301.
",Yes,Jaime English,503-986-0723,jaime.english@oregon.gov,,,,,,,,,,,,,,,,,,,
Fish and Wildlife Department,Salmon and Trout Advisory Committee,"The Oregon Department of Fish and Wildlife’s Salmon and Trout Enhancement Program Advisory Committee will meet in Alsea on Thursday, May 28.",05/28/2015 08:00:00 AM,05/28/2015 04:00:00 PM,Oregon Hatchery Research Center ,Alsea,OR,"The Oregon Department of Fish and Wildlife’s Salmon and Trout Enhancement Program Advisory Committee will meet in Alsea on Thursday, May 28.

The committee will meet from 8 a.m. to 4 p.m. at the Oregon Hatchery Research Center located at 2418 East Fall Creek Road in Alsea.

The agenda is available at http://www.dfw.state.or.us/fish/STEP  and includes review of mini-grant applications, updates on STEP activities and projects, and a discussion of STEP goals.

The Oregon Legislature created Salmon and Trout Enhancement Program in 1981 to provide a way for volunteers to participate in the restoration of native stocks of salmon, steelhead and trout. The STEP Advisory Committee makes recommendations to ODFW and the Fish and Wildlife Commission on issues regarding its programs. The committee’s 13 members are appointed by the Governor and represent all areas of Oregon.

Reasonable accommodations will be provided as needed for individuals requesting assistive hearing devices, sign language interpreters or large-print materials. Individuals needing these types of accommodations may call the Information and Education Division at (800) 720-6339 or (503) 947-6002 at least 24 hours in advance of the meeting. 

For more information on the Salmon Trout Enhancement Program visit the ODFW Web site at http://www.dfw.state.or.us/fish/STEP/ or call program staff at (503) 947-6232.
",,Kevin Herkamp ,,kevin.herkamp@state.or.us,,,,,,,,,,,,,,,,,,,
Early Learning Council,Early Learning Council May Meeting,,05/28/2015 08:00:00 AM,05/28/2015 12:00:00 PM,"Somerville Large Conference Room, 775 Court St NE",Salem,OR,,Yes,Alyssa Chatterjee,5033730066,alyssa.chatterjee@state.or.us,,,,,,,true,http://livestream.com/accounts/4436497/ODEVideo,,,https://www.dropbox.com/s/ykyzkgioszhil20/May%2028%20ELC%20Packet%20-%20Post.pdf?dl=0,,,,,,,,
Forestry Department,Committee for Family Forestlands,Board of Forestry Advisory Committee,05/28/2015 09:00:00 AM,05/28/2015 03:00:00 PM,ODF Headquarters 2600 State Street, Salem,OR,"Santiam Room Bldg. D  At the discretion of the Chair, the order of agenda items may change to maintain meeting flow.  ",Yes,Susan Dominique,503-945-7502,susan.dominique@oregon.gov,,,,,,,,,,,,,,,http://www.oregon.gov/odf/pages/board/cff/cff.aspx%20,,,,
"Liquor Control Commission, Oregon",Monthly Commission Meeting - May 2015,Monthly Commission Meeting,05/28/2015 09:00:00 AM,05/28/2015 04:00:00 PM,"OLCC Main Office, 9079 SE McLoughlin Blvd", Portland,OR,"Doors open at 8:00 a.m. The capacity limit for the meeting room is 100.
",Yes,Laura Paul,503-872-5006,laura.paul@state.or.us,,,http://www.oregon.gov/OLCC/pages/public_meetings.aspx#Commission_Meetings,Laura Paul,,laura.paul@state.or.us,,,,,http://www.oregon.gov/OLCC/pages/public_meetings.aspx#Commission_Meetings,,,,http://www.oregon.gov/OLCC/pages/public_meetings.aspx#Commission_Meetings,,,,
"Engineering and Land Surveying, Board of Examiners for",Special Board meeting,by telephone,05/28/2015 09:00:00 AM,05/28/2015 10:00:00 AM,670 Hawthorne Avenue SE Suite 220, Salem,OR,To discuss the proposed amendments to SB 297,,Mari Lopez,503-362-2666,osbeels@osbeels.org,,,,,,,,,,,,,,,,Legislation teleconference Agenda.pdf (https://data.oregon.gov/views/gs36-7t8m/files/0EJOoME6O1JYNgsQhGnqKsELuZ8U5HUL41N9flkq0vk?download=true&filename=Legislation%20teleconference%20Agenda.pdf),,,
"Treasurer, Oregon State",Private Activity Bond Committee,Special Teleconference Meeting,05/28/2015 09:00:00 AM,05/28/2015 09:30:00 AM,Conference Call (details in the agenda), Salem,OR,,,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/treasury/Divisions/DebtManagement/Pages/Private-Activity-Bond-Committee.aspx,,,,
Broadband Advisory Council,Broadband Advisory Council Meeting,,05/28/2015 09:15:00 AM,05/28/2015 12:15:00 PM,"Local Government Center, 1201 Court St NE",Salem,OR,,Yes,Chris Tamarin,503-508-0178,christopher.tamarin@oregon.gov,,,,,,,,,,,http://www.orinfrastructure.org/Infrastructure-Programs/Telecommunications/OBAC/2015meetings.php,,,,http://www.orinfrastructure.org/Infrastructure-Programs/Telecommunications/OBAC/2015meetings.php,,,,
Medical Assistance Program Administration,CCO Pharmacy Director’s Meeting,,05/28/2015 09:30:00 AM,05/28/2015 11:30:00 AM,"Wilsonville Training Center, 29353 SW Town Center", Wilsonville,OR,Roundtable pharmacy policy/benefits/provisions,Yes,Linnea Saris,503-480-4403,Linnea.m.saris@state.or.us,,,,,,,,,1-888-273-3658,902279,,,,,,,,,
"Pharmacy, State Board",Rulemaking Heaing,"May 28, 2015 Board of Pharmacy Rulemaking Hearing",05/28/2015 09:30:00 AM,05/28/2015 10:30:00 AM,Portland State Office Building, Portland,OR,,,Karen MacLean,971-673-0001,Karen.S.MacLean@state.or.us,,http://www.oregon.gov/pharmacy/Pages/psob.aspx,,Loretta Glenn@state.or.us,971-673-0001,Loretta.Glenn@state.or.us,,,,,http://oregon.gov/pharmacy/Pages/Meetings.aspx,,,,,,,,
Governor's Office,Regional Solutions Advisory Committee: Central Region,Regional Solutions Advisory Committee: Central Region,05/28/2015 10:00:00 AM,05/28/2015 12:00:00 PM,Redmond City Hall Conference Room A/B 716 SW Evergreen Ave, Redmond,OR,"Additional information, such as the agenda and meeting materials, can be found on the Central Region website: http://www.oregon.gov/gov/admin/regional-solutions/Pages/Central.aspx ",Yes,Brandon Goldner,503-378-6335,brandon.goldner@oregon.gov,,,,,,,,,1-888-557-8511,9470233,http://www.oregon.gov/gov/admin/regional-solutions/Pages/Central.aspx,,,,http://www.oregon.gov/gov/admin/regional-solutions/Pages/Central.aspx,,,,
Medical Assistance Program Administration,Oregon DUR / Pharmacy & Therapeutics Committee,This committee is responsible for performing drug use review and making drug policy recommendations for Oregon Medicaid  ,05/28/2015 01:00:00 PM,05/28/2015 05:00:00 PM,29353 SW Town Center Loop East, Wilsonville,OR,"The agenda is located online at: http://pharmacy.oregonstate.edu/drug_policy/meetings

Note: Agenda items with an asterisk will be discussed by Committee members for the purpose of making recommendations to the Oregon Health Plan for adoption into Oregon Administrative Rules 410-121-0030 & 410-121-0040 as required by ORS 414.325(9). 
",Yes,Roger Citron,503-947-5220,Roger.a.citron@state.or.us,,,,,,,,,,,http://pharmacy.oregonstate.edu/drug-policy/oregon-pharmacy-therapeutics-committee/meetings-agenda,,,,,,,,
Oregon Commission for the Blind,BE Elected Committee Meeting,BE Elected Committee Meeting,05/28/2015 03:30:00 PM,05/28/2015 05:00:00 PM,"OCB Office, 535 SE 12th Ave.", Portland,OR,Please see attached agenda. ,"Yes, limited to 3 minutes per person.",Kathy Ewing,971-673-1575,kathy.ewing@state.or.us,,,,,,,,,404-443-6397,943611#,,,,,http://www.oregon.gov/blind/BEP/Pages/BE-Meeting-Archive.aspx,BECC Agenda - May 28 2015.docx (https://data.oregon.gov/views/gs36-7t8m/files/96vXOGDjK4cz7U9jbXL9MWVrsdGjvjXX8tkprs_4ov4?download=true&filename=BECC%20Agenda%20-%20May%2028%202015.docx),,,
Fish and Wildlife Department,Fish Restoration and Enhancement Board ,"The Oregon Department of Fish and Wildlife’s Fish Restoration and Enhancement Board will meet on Friday and Saturday, May 29 and 30 in Sutherlin.",05/29/2015 08:00:00 AM,05/29/2015 06:00:00 PM,Best Western Plus Hartford Lodge, Sutherlin,OR,"The Oregon Department of Fish and Wildlife’s Fish Restoration and Enhancement Board will meet on Friday and Saturday, May 29 and 30 in Sutherlin.

The committee will meet on May 29 from 8 a.m. to 6 p.m. at the Best Western Plus Hartford Lodge, located at 150 Myrtle Street in Sutherlin to review nineteen project proposals. The agenda also includes a district update, various staff updates, review of the new STEP/RE communication plan, and discussions related to ODFW engineering and project management and the role of R&E in implementing the Coastal Multi Species Conservation Plan. The meeting is open to the public, and there will be an opportunity for public comment.

On Saturday, May 30 the board will tour several local projects from 8 a.m. to noon.  Members of the public may accompany the group during the tour but must provide their own transportation. For additional information on the field trip, contact STEP Program staff at (503) 947-6232.

Reasonable accommodations will be provided as needed for individuals requesting assistive hearing devices, sign language interpreters or large-print materials. Individuals needing these types of accommodations may call the Information and Education Division at 800-720-6339 or 503-947-6002 at least 24 hours in advance of the meeting.

Created by the Oregon Legislature in 1989, the Fish Restoration and Enhancement Program is funded by a surcharge on sport and commercial fishing licenses and commercial poundage fees. The program’s seven-member citizen board reviews fish restoration and enhancement project proposals and makes funding recommendations to the Oregon Fish and Wildlife Commission.

For more information on the Fish Restoration and Enhancement Program, or to view information regarding current R&E Program applications, visit www.dfw.state.or.us/fish/RE or contact program coordinator Kevin Herkamp at (503) 947-6232.
",,Kevin Herkamp,,kevin.herkamp@state.or.us,,,,,,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,Regular,05/29/2015 08:30:00 AM,,To be determined, Bend,OR,"Contact the Oregon Physical Therapist Licensing Board for location in Bend, OR.",,Rick Sullivan,971.673.0200,rick.sullivan@state.or.us,,,,,,,,,,,,rick.sullivan@state.or.us,,,,,,,
"Geologist Examiners, State Board of ",Quarterly Board Meeting,,05/29/2015 09:00:00 AM,05/29/2015 05:00:00 PM,"Association Center, 707 13th St. SE",Salem,OR,,yes,Marilou Arrobang,503-566-2837,osbge.info@state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/osbge/Pages/meeting_minutes.aspx,,,,
"Lottery Commission, Oregon State",Oregon State Lottery Commission Meeting,Monthly Commission Meeting,05/29/2015 09:00:00 AM,05/29/2015 12:00:00 PM,"500 Airport Road, SE", Salem,OR,9:00-9:50 am-Budget review and work session with Commissioners; regularly scheduled commission meeting will begin at 10:00 am,Yes,Alisa Zavala,503.540.1490,Alisa.Zavala@state.or.us,,,,,,,,,,,http://oregonlottery.org/About/CommissionDirector/Commission_Meeting_Info.aspx,,,,http://oregonlottery.org/About/CommissionDirector/Commission_Meeting_Info.aspx,,,,
"Massage Therapists, Board of",OBMT Board Meeting,,05/29/2015 09:02:00 AM,05/30/2015 03:14:00 PM," 1108 E Marina Dr, ",Hood River,OR,,,Ekaette Udosenata-Harruna,,ekaette.udosenata@state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/OBMT/Meetings/May_29-30_2015_Approved_Minutes.pdf,May_29-30_2015_Agenda (PUBLIC).pdf (https://data.oregon.gov/views/gs36-7t8m/files/P8veYEmYfuES302RSK5aXJMrgXQzh7ZN-4W_frZLZzg?download=true&filename=May_29-30_2015_Agenda%20(PUBLIC).pdf),,,
Psychologists Examiners Board,Education Committee Meeting,Meeting of the Education Committee for the Oregon Board of Psychologist Examiners,05/29/2015 10:00:00 AM,05/29/2015 12:00:00 PM,3218 Pringle Rd. SE, Salem,OR,This meeting will be Executive Session only. ,No,Ashlie Rios,503-373-1146,ashlie.rios@state.or.us,,http://www.oregon.gov/obpe/docs/DirectionsOBPE.pdf,http://www.oregon.gov/OBPE/Board_Meetings/CALENDAR.pdf,LaRee Felton,503-373-1196,laree.felton@state.or.us,,,,,http://www.oregon.gov/obpe/Pages/Minutes.aspx,,,,http://www.oregon.gov/obpe/Pages/Minutes.aspx,,,,
"Health Authority, Oregon",Hospital Performance Metrics Advisory Committee,,05/29/2015 01:00:00 PM,05/29/2015 04:00:00 PM,Telephone and webinar only, Portland,OR,"What: The Hospital Performance Metrics Advisory Committee will meet Friday, May 29, 1-4 p.m., by phone and webinar only. The primary focus of the meeting will be to finalize benchmarks for Year 2, and to discuss timeline, measurement period, and potential measures for Year 3. 
 
When: Friday, May 29, 1-4 p.m. 
 
Where: By phone 1-877-336-1828, participant code 965-7836 (public, listen-only line) with corresponding webinar (register at https://attendee.gotowebinar.com/register/1165932391908281345).
For more information on the meeting, including agenda and meeting materials, visit the committee’s website at www.oregon.gov/oha/analytics/Pages/Hospital-Performance-Metrics.aspx. 

",,Milena Malone,503-551-5598,milena.malone@state.or.us,,,,,,,true,https://attendee.gotowebinar.com/register/1165932391908281345,1-877-336-1828,9657836,http://www.oregon.gov/oha/analytics/Pages/Hospital-Performance-Metrics.aspx,,,,www.oregon.gov/oha/analytics/Pages/Hospital-Performance-Metrics.aspx (http://www.oregon.gov/oha/analytics/Pages/Hospital-Performance-Metrics.aspx),Hospital-Metrics-May-29-2015-Agenda.pdf (https://data.oregon.gov/views/gs36-7t8m/files/itr7nMilwbLYXeDukxYL3X-63JgiDT7Os4-ZSoIBBk4?download=true&filename=Hospital-Metrics-May-29-2015-Agenda.pdf),,,
Public Employees Retirement Board,PERS Board Meeting,Regular Board Meeting,05/29/2015 01:00:00 PM,05/29/2015 03:00:00 PM,11410 SW 68th Parkway, Tigard,OR,Agenda is posted on PERS website one week prior to the meeting date.,,Donna Allen,503 603-7711,donna.r.allen@state.or.us,http://www.oregon.gov/PERS/,,,,,,,,,,,donna.r.allen@state.or.us,,,http://www.oregon.gov/pers/Pages/section/board_information/board_information_index.aspx,,,,
Oregon Commission for the Blind,OCB Regular Meeting,OCB Regular Meeting,05/29/2015 03:00:00 PM,05/29/2015 06:00:00 PM,"OCB Office, 535 SE 12th Ave.", Portland,OR,"Oregon Commission for the Blind, Regular Meeting
May 29, 2015 - 3:00 pm
Please see attached agenda.",,Dee Bucellato,971-673-1588,Dee.bucellato@state.or.us,,,,,,,,,636-651-3181,5395795,,,,,http://www.oregon.gov/blind/Pages/OCB%20News%20and%20Information.aspx,OCB May 29 2015 Agenda.docx.doc (https://data.oregon.gov/views/gs36-7t8m/files/J8bi6EIXGJLvuYzoPGowYkjIAwbfv8ewgUFqYw8kfsE?download=true&filename=OCB%20May%2029%202015%20Agenda.docx.doc),,,
Public Employees Retirement System,PERS Health Insurance,Advisory Committee Meeting,06/01/2015 09:00:00 AM,06/01/2015 12:00:00 PM,11410 SW 68th Parkway, Tigard,OR,,Yes,Mini Kobbervig,503 603-7755,mini.kobbervig@state.or.us,,,,,,,,,,,,donna.r.allen@state.or.us,,,https://www.pershealth.com/,,,,
"Liquor Control Commission, Oregon",Rules Advisory Subcommittee - Recreational Marijuana - Growers,Subcommittee - Growers,06/01/2015 09:00:00 AM,06/01/2015 12:00:00 PM,"OLCC Main Office, 9079 SE McLoughlin Blvd", Portland,OR,"The capacity limit for the meeting room is 45.
",,Amanda Borup,503-872-6366,marijuana@oregon.gov,,,http://www.oregon.gov/OLCC/pages/public_meetings.aspx#Rules_Advisory_Committee_&_Subcommittee_Meetings_-_Recreational_Marijuana,Laura Paul,,laura.paul@state.or.us,,,,,http://www.oregon.gov/OLCC/pages/public_meetings.aspx#Rules_Advisory_Committee_&_Subcommittee_Meetings_-_Recreational_Marijuana,,,,http://www.oregon.gov/OLCC/pages/public_meetings.aspx#Rules_Advisory_Committee_&_Subcommittee_Meetings_-_Recreational_Marijuana,,,,
Real Estate Board,Oregon Real Estate Board Meeting,Regular meeting of the Oregon Real Estate Board,06/01/2015 10:00:00 AM,06/01/2015 01:00:00 PM,Oregon Real Estate Agency, Salem,OR,,,Leandra Hagedorn,,leandra.hagedorn@state.or.us,,,,,,,,,,,http://www.oregon.gov/rea/Pages/board_meeting.aspx,,,,http://www.oregon.gov/rea/Pages/board_meeting.aspx,,,,
"Energy, Department of",Oregon Hanford Cleanup Board,This is a regular meeting of the board.,06/01/2015 01:00:00 PM,06/02/2015 01:30:00 PM,Port of Morrow, Boardman,OR,http://www.oregon.gov/energy/NUCSAF/Pages/hcb/hwboard.aspx,Yes,Cliff Voliva,503-378-3637,cliff.voliva@state.or.us,,,,,,,,,,,,,,,,,,,
"Liquor Control Commission, Oregon",Rules Advisory Subcommittee - Recreational Marijuana - Processors: Extracts,,06/01/2015 01:00:00 PM,06/01/2015 04:00:00 PM,"OLCC Main Office, 9079 SE McLoughlin Blvd", Portland,OR,Meeting capacity: 60,,Amanda Borup,503-872-6366,marijuana@oregon.gov,,,http://www.oregon.gov/OLCC/pages/public_meetings.aspx#Rules_Advisory_Committee_&_Subcommittee_Meetings_-_Recreational_Marijuana,,,,,,,,http://www.oregon.gov/OLCC/pages/public_meetings.aspx#Rules_Advisory_Committee_&_Subcommittee_Meetings_-_Recreational_Marijuana,,,,http://www.oregon.gov/OLCC/pages/public_meetings.aspx#Rules_Advisory_Committee_&_Subcommittee_Meetings_-_Recreational_Marijuana,,,,
Environmental Quality Dept.,Proposed renewal of NPDEQ water quality permit for Fort Chicago ,Information Meeting/Public Hearing,06/02/2015 06:00:00 AM,06/02/2015 09:00:00 PM,"Coos Bay Library, 525 Anderson Avenue",Coos Bay,OR,View the public notice: http://www.oregon.gov/deq/docs/060515ftChicago.pdf,Yes,"Andy Ullrich, Compliance Engineer",541-776-6262,ullrich.andy@deq.state.or.us,,,,,,,,,,,,,,,,,,,
Environmental Quality Dept.,Ecological Risk Assessment Workgroup,,06/02/2015 09:00:00 AM,06/02/2015 12:00:00 PM,"DEQ Headquarters, 811 SW Sixth Avenue (10th floor)", Portland,OR,,,Annette Dietz,503-229-6762,dietz.annette@deq.state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/deq/LQ/Pages/ecoworkgroupmeetings.aspx,,,,
Oregon Educators Benefit Board,Strategies on Evidence and Outcomes Workgroup Meeting,SEOW Meeting,06/02/2015 09:00:00 AM,06/02/2015 11:00:00 AM,1225 Ferry Street SE, Salem,OR,"PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The Strategies on Evidence and Outcomes Workgroup (SEOW) will conduct a public meeting to review and discuss the 2015 Avoidable Claims and Conditions Analysis (ACCA) report for claims from October 2011 through September 2014. ",,Rose Mann,503-378-4606,rose.mann@oregon.gov,,,,Rose Mann,503-378-4606,rose.mann@oregon.gov,true,,,,,,,,,,,,
Oregon Educators Benefit Board,OEBB Board Meeting - Executive Session,OEBB Board Meeting - Exec Session,06/02/2015 11:15:00 AM,06/02/2015 12:15:00 PM,1225 Ferry Street SE, Salem,OR,"PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The OEBB Board will convene in executive session* to consider options for filling the administrator position.

*Executive Session: No admittance unless stated below. Thank you.

The executive session is being held pursuant to ORS 192.660(2)(a), which allows a governing body to consider the employment of a public officer, employee,  staff member or individual agent. In compliance with ORS 192.660(6), no decisions will be made during this meeting.
 
Representatives of the news media, OEBB staff and individuals specifically invited to participate are allowed to attend this executive session. Representatives of the news media are specifically directed not to report on any of the deliberations during executive session, except to state the general subject of the session as previously announced.",,Rose Mann,503-378-4606,rose.mann@oregon.gov,,,,Rose Mann,503-378-4606,rose.mann@oregon.gov,,,,,,,,,,,,,
Oregon Educators Benefit Board,OEBB Board Meeting - Executive Session,OEBB Board Meeting - Exec Session,06/02/2015 12:15:00 PM,06/02/2015 02:00:00 PM,1225 Ferry Street SE, Salem,OR,"PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The OEBB Board will convene in executive session** to receive a staff and consultant advisory on possible scoring methodology scenarios and options for a medical/pharmacy and vision request for proposal (RFP).

**Executive Session: No admittance unless stated below. Thank you.

The executive session is being held pursuant to ORS 192.660(2)(f), which allows a governing body to hold an executive session to consider information or records that are exempt by law from public inspection. In compliance with ORS 192.660(6), no decisions will be made during this meeting.

Representatives of the news media, OEBB staff and individuals specifically invited to participate are allowed to attend this executive session. Representatives of the news media are specifically directed not to report on any of the deliberations during executive session, except to state the general subject of the session as previously announced. 
",,Rose Mann,503-378-4606,rose.mann@oregon.gov,,,,Rose Mann,503-378-4606,rose.mann@oregon.gov,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - Legislative Issues,discussion of legislation relevant to PUC,06/02/2015 01:30:00 PM,06/02/2015 02:30:00 PM,"3930 Fairview Industrial Drive SE, Commission Conference Room", Salem,OR,,,Becky Beier,5033786611,becky.beier@state.or.us,,,,,,,,,,,,,,,,,,,
Oregon Educators Benefit Board,OEBB Board Meeting,OEBB Board Meeting,06/02/2015 02:00:00 PM,06/02/2015 03:30:00 PM,1225 Ferry Street SE, Salem,OR,"PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The OEBB Board will convene in a public meeting to review, discuss and consider possible medical plan designs for inclusion in a medical/pharmacy and vision request for proposal (RFP); continue discussions relating to the draft medical/pharmacy and vision RFP documents and consider a revised RFP release date.",yes,Rose Mann,503-378-4606,rose.mann@oregon.gov,,,,Rose Mann,503-378-4606,rose.mann@oregon.gov,true,,,,,,,,,,,,
Landscape Architect Board,Special Teleconference Meeting,,06/02/2015 04:00:00 PM,06/02/2015 04:30:00 PM,"Association Center, 707 13th St. SE, Suite 114",Salem,OR,consider new documents related to an ongoing investigation & miscellaneous administrative matters,,Christine Valentine,503-589-0093,oslab.info@state.or.us,,,,,,,,,,,,,,,,OSLAB Agenda_06.02.2015.pdf (https://data.oregon.gov/views/gs36-7t8m/files/cfcSt0hbizKyqxpau7LcYZcKp_m0dFqXe_8bJGd4E0w?download=true&filename=OSLAB%20Agenda_06.02.2015.pdf),,,
Lake ESD,Budget Committee Meeting,2015-16 Budget Committee Meeting,06/02/2015 06:30:00 PM,06/02/2015 07:30:00 PM,Paisley School,Paisley,OR,,,Debbie Goss,541-947-3371,dgoss@lakeesd.k12.or.us,,,,,,,,,,,,,,,,6-2-15budget.pdf (https://data.oregon.gov/views/gs36-7t8m/files/gqUq8Smcmf_U9lH8UDcK8ejGhLltVZ5tPb8gOQ80Ow0?download=true&filename=6-2-15budget.pdf),,,
"Orchardgrass Seed Producers Commission, Oregon",Budget Hearing & Commission Meeting,,06/03/2015 07:30:00 AM,06/03/2015 09:00:00 AM,Elmer's Restaurant, Albany,OR,,Yes,Misty Slagle,503-924-1181,misty@westernadvocates.com,,,,,,,,,,,,,,,,,,,
"Hazelnut Commission, Oregon",Public Budget Hearing and Commission Meeting,,06/03/2015 08:00:00 AM,06/03/2015 11:00:00 AM,"North Willamette Research and Extension Center, 15210 NE Miley Rd",Aurora,OR,,,Michael Klein,503 678-6823,michael@oregonhazelnuts.org,,,,,,,,,,,,,,,,,,,
"Forestry, State Board of",Board of Forestry,Regular Public Business Meeting,06/03/2015 09:00:00 AM,06/03/2015 05:00:00 PM,"Tillamook Room, Oregon Department of Forestry, 2600 State Street", Salem,OR,www.oregonforestry.gov,Yes,Sabrina Perez,503-945-7210,sabrina.perez@oregon.gov,,,,,,,,,,,www.oregonforestry.gov (http://www.oregonforestry.gov),,,,www.oregonforestry.gov (http://www.oregonforestry.gov),,,,
"Trawl Commission, Oregon",Quarterly Public Meeting,Public Meeting and Budget Hearing,06/03/2015 09:15:00 AM,06/03/2015 03:30:00 PM,Holiday Inn Express, Astoria,OR,,yes,Kathy Hall,541-469-7830,kathy@ortrawl.org,,,,,,,,,,,,,,,,,,,
Apprenticship & Training Council,OSATC Subcommittee Meeting,Oregon State Apprenticeship & Training Council Rules & Policy Subcommittee meeting for quarter two. ,06/03/2015 09:30:00 AM,06/03/2015 12:00:00 PM,Portland State Office Building - Room 1B, Portland,OR,"Location - 800 NE Oregon St, Portland, OR 97232 (P) 971.673.0760

",,Az Ryan,,azadeh.ryan@state.or.us,,,,,,,,,,,http://www.oregon.gov/boli/ATD/Pages/A_Council.aspx,,,,http://www.oregon.gov/boli/ATD/Pages/A_Council.aspx,,,,
Veterans Affairs Department,Advisory Committee to the Oregon Department of Veterans' Affairs,,06/03/2015 09:30:00 AM,06/03/2015 12:00:00 PM,"Department of Public Safety Standards and Training, 4190 Aumsville Highway", Salem,OR,,,Tracy Ann Gill,503-373-2383,vaac@odva.state.or.us,,https://goo.gl/maps/KHMCUN1bknB2,,,,,,,,,https://issuu.com/odva/docs/reports_june_2015,,,,https://issuu.com/odva/docs/report_september_2015,Agenda June 2015.pdf (https://data.oregon.gov/views/gs36-7t8m/files/13837c55-58c6-4a18-aa6c-099a2dc82c69?download=true&filename=Agenda%20June%202015.pdf),,,
"Health Policy & Research, Oregon",Oregon Common Credentialing Program,Oregon Common Credentialing Program,06/03/2015 10:00:00 AM,06/03/2015 12:00:00 PM,"OHA Portland Office, 421 Oak Street", Portland,OR,,Yes,Melissa Isavoran,,melissa.isavoran@state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/oha/OHPR/occp/Pages/index.aspx,,,,
Apprenticship & Training Council,OSATC Subcommittee Meeting,Oregon State Apprenticeship & Training Council Standards Review Subcommittee meeting for quarter two.,06/03/2015 01:00:00 PM,06/03/2015 05:00:00 PM,Portland State Office Building - Room 1B, Portland,OR,"Location - 800 NE Oregon St, Portland, OR 97232 (P) 971.673.0760",,Az Ryan,,azadeh.ryan@state.or.us,,,,,,,,,,,http://www.oregon.gov/boli/ATD/Pages/A_Council.aspx,,,,http://www.oregon.gov/boli/ATD/Pages/A_Council.aspx,,,,
"Health Authority, Oregon",Health Care Interpreter Policy Advisory Committee,,06/03/2015 03:00:00 PM,06/03/2015 04:30:00 PM,"Transformation Center - Lincoln Building, Suite 775, 421 SW Oak St. Portland, OR 97204", Portland,OR,,,April Johnson,,April.R.Johnson@state.or.us,,,,,,,,,,,,,,,,,,,
