Number,Fraction,Prefix,Name,Suffix,Month,Day,Year,Res_Non,Type,SF_MF,Dwelling Units Gained or Lost,Permit Value,How Far East,How Far North,Permit Number,Structure Class,Class Description,Subdivision,Project Description,County,Council District,School District,PIN,Parcel,Applicant Name,Applicant Representative,Owner Name,Legal Description,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
412,,W,101ST,TER,10,24,2012,Residential,"Additions, Alterations, Repairs",NA,0,2053,2760880,1011497,201317934,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Center,153099,JA48910102500000000,A.B. MAY COMPANY,LISA DEMOSS,,,412 W 101ST TER,,,,
8605,,NE,100TH,ST,11,22,2011,Residential,New Construction,Single Family,1,175000,2795509,1131546,201218443,101,New Single Family Dwelling,BENSON PLACE WOODCHASE SECOND PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,230626,CL1081600020050001,"HOMES BY CHRIS, LLC","PERMIT SERVICE, INC.",,,8605 NE 100TH ST,,,,
10209,,NE,102ND,ST,3,29,2010,Residential,New Construction,Single Family,0,5500,2802367,1132689,201023141,101,New Single Family Dwelling,AMBER LAKES 3RD PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,232622,CL1091500060090001,BINKLEY HEATING & COOLING,"PERMIT SERVICE, INC.",,AMBER LAKES 3RD PLAT LT 408,10209 NE 102ND ST,,,,
9127,,NE,103RD,ST,6,7,2010,Residential,New Construction,Single Family,0,3500,2798193,1133158,201111428,101,New Single Family Dwelling,BRENTWOOD PLACE FIRST PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,234912,CL1091300040190001,NEWCOMER PLUMBING,"ALLSOURCE PLUMBING, INC.",,SEC 35-52-32 N1/2 NW1/4 BRENTWOOD PLACE 1ST PLAT LOT 1,9127 NE 103RD ST,,,,
7202,,E,100TH,TER,3,5,2012,Residential,"Additions, Alterations, Repairs",Single Family,0,500,2787209,1010696,201222229,97,Existing One Or Two Family Residence,,SINGLE FAMILY - PLUMBING,Jackson,5,Hickman Mills,58210,JA49710012300000000,SHON RICHARDS PLUMBING LLC,SHON RICHARDS,,,7202 E 100TH TER,,,,
8500,,NE,102ND,ST,11,2,2010,Residential,New Construction,Single Family,0,4200,2794678,1132977,201117660,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE FIRST PLAT,new single family,Clay,1,Liberty,236814,CL1081600170190001,PALMER ELECTRIC COMPANY,TERRY CHAPMAN,,,8500 NE 102ND ST,,,,
620,,E,106TH,TER,12,1,2010,Residential,"Additions, Alterations, Repairs",NA,0,1200,2764885,1007884,201118860,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Center,153981,JA48840062700000000,"TUCKER ENTERPRISES, INC.",GEORGE TUCKER,,,620 E 106TH TER,,,,
7409,,E,100TH,ST,6,29,2011,Residential,"Additions, Alterations, Repairs",NA,0,350,2787885,1010671,201212409,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,5,Hickman Mills,70292,JA50920051800000000,"DANNY THE PLUMBER, INC.",PAT PEREZ,,,7409 E 100TH ST,,,,
8050,,NE,102ND,TER,6,25,2010,Residential,New Construction,Single Family,0,5000,2793693,1132953,201112255,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE FIRST PLAT,NEW SINGLE FAMILY MSTR PLN 200911023,Clay,1,Liberty,236834,CL1081600200010001,"JIM ROBERTSON PLUMBING, INC.","PERMIT SERVICE, INC.",,BENSON PLACE FIELDSTONE 1ST PLAT LT 58,8050 NE 102ND TER,,,,
10315,,NE,103RD,TER,5,31,2012,Residential,New Construction,Single Family,0,5676,2802645,1133744,201311258,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254342,CL1091500140230001,"LANCASTER BROTHERS HEATING & COOLING, INC.",CHRIS LANCANSTER,,,10315 NE 103RD TER,,,,
8301,,NE,102ND,ST,8,11,2010,Residential,New Construction,Single Family,0,6500,2794455,1132714,201114212,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE FIRST PLAT,SINGLE FAMILY,Clay,1,Liberty,236802,CL1081600140080001,"MINDER PLUMBING, INC.",PERMIT SERVICE,,,8301 NE 102ND ST,,,,
4300,,NW,100TH,ST,5,16,2011,Non-Residential,New Construction,NA,0,8500,2751879,1132244,201210550,329,Structures Other Than Buildings,,NEW SINGLE FAMILY,Platte,2,Platte County,171580,PL189032000000006000,"HAMPTON PLUMBING, INC.","PERMIT SERVICE, INC.",,INDEPENDENCE AVENUE DEV,4300 NW 100TH ST,,,,
8204,,NE,103RD,ST,11,22,2011,Residential,New Construction,Single Family,1,203000,2794105,1133662,201218442,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - SECOND PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,255584,T3302.94,"ROBERTSON CONSTRUCTION, L.L.C.",PERMIT SERVICE,,,8204 NE 103RD ST,,,,
10300,,NE,102ND,LN,5,4,2011,Residential,New Construction,Single Family,0,5000,2802503,1133161,201210144,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254329,T1226.431,"JIM ROBERTSON PLUMBING, INC.","PERMIT SERVICE, INC.",,RAJESH INC,10300 NE 102ND LN,,,,
1320,,NE,107TH,ST,5,25,2012,Residential,New Construction,Single Family,1,190000,2770591,1136463,201311115,101,New Single Family Dwelling,STALEY MEADOWS SECOND PLAT,NEW SINGLE FAMILY,Clay,2,North Kansas City,252075,CL0991100120060001,LESLEY SMITH,HIGGINS BUILDING COMPANY,,,1320 NE 107TH ST,,,,
6101,,NW,107TH,ST,7,24,2012,Residential,New Construction,Single Family,0,5000,2746108,1136384,201313865,101,New Single Family Dwelling,TIFFANY GREENS FOURTH PLAT,SINGLE FAMILY,Platte,2,Platte County,207739,PL189030300005014000,"ROBERTSON PLUMBING, LLC",PERMIT SERVICE,,,6101 NW 107TH ST,,,,
8411,,NE,103RD,ST,9,24,2012,Residential,New Construction,Single Family,1,140000,2794816,1133497,201316636,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - THIRD PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,256115,T1269.142,ASPEN HOMEBUILDERS LLC,SCOTT KOENIGSDORF,,,8411 NE 103RD ST,,,,
4720,,NE,103RD,TER,8,6,2012,Residential,New Construction,Single Family,1,121000,2782208,1133992,201314413,101,New Single Family Dwelling,PINE GROVE MEADOWS 2ND PLAT,SINGLE FAMILY,Clay,1,North Kansas City,222978,CL1071500050070001,"CORNERSTONE BUILDING COMPANY, L.C.","CORNERSTONE BUILDING COMPANY, L.C.",,,4720 NE 103RD TER,,,,
6304,,E,101ST,ST,1,3,2011,Residential,"Additions, Alterations, Repairs",NA,0,850,2784465,1010540,201120002,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,5,Hickman Mills,58435,JA49720022800000000,"JMC SERVICES, INC.",JOHN M. CAUTHON,,GDP LLC,6304 E 101ST ST,,,,
555,,W,103RD,ST,1,6,2011,Non-Residential,"Additions, Alterations, Repairs",NA,0,9000,2760507,1010143,201120146,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,,CABLE/DAHMER CHEVEROLET,Jackson,6,Center,153200,JA48940011400000000,"TEAGUE ELECTRIC CONSTRUCTION, INC.",ANN GARCIA,,MELENSON FRANCIS CHRIS,555 W 103RD ST,,,,
10202,,NE,102ND,TER,2,18,2010,Residential,New Construction,Single Family,0,4500,2802079,1133257,201021621,101,New Single Family Dwelling,AMBER LAKES 3RD PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,232605,CL1091500150110001,BINKLEY HEATING & COOLING,"PERMIT SERVICE, INC.",,AMBER LAKES 3RD PLAT LT 391,10202 NE 102ND TER,,,,
7820,,E,105TH,ST,7,11,2012,Residential,"Additions, Alterations, Repairs",NA,0,700,2789314,1007746,201313284,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Hickman Mills,70452,JA50930102200000000,ALVAREZ JESSICA,,,,7820 E 105TH ST,,,,
8304,,E,106TH,ST,10,15,2012,Residential,"Additions, Alterations, Repairs",NA,0,500,2790721,1007121,201317508,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Hickman Mills,70957,JA50940091700000000,A.B. MAY COMPANY,MEGAN KAPPLE,,,8304 E 106TH ST,,,,
1304,,NE,107TH,ST,12,28,2011,Residential,New Construction,Single Family,0,5900,2770380,1136302,201219709,101,New Single Family Dwelling,STALEY MEADOWS SECOND PLAT,NEW SINGLE FAMILY MSTR PLN 200911307,Clay,2,North Kansas City,252071,CL0991100120020001,"SCOTT HAGEN ELECTRIC, L.L.C.",SCOTT HAGEN,,,1304 NE 107TH ST,,,,
4100,,E,107TH,TER,4,12,2010,Residential,"Additions, Alterations, Repairs",NA,0,950,2776670,1006671,201023700,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Hickman Mills,61584,JA64310012000000000,NIGHT LIGHTER ELECTRIC,"BUSH, LAFAYETTE III",,4100 E 107TH TER / LOT 59     ST CATHERINES GARDENS,4100 E 107TH TER,,,,
10004,,NE,100TH,ST,4,7,2011,Residential,"Additions, Alterations, Repairs",NA,0,650,2801453,1131352,201123450,97,Existing One Or Two Family Residence,AMBER LAKES FIRST PLAT,SINGLE FAMILY RESIDENCE,Clay,1,Liberty,209302,CL1091900100010001,IDEAL ELECTRIC,SCOTT GIBSON,,KEITH MARY L & CHARLES W,10004 NE 100TH ST,,,,
8215,,NE,102ND,TER,3,3,2011,Residential,New Construction,Single Family,1,204000,2794303,1133038,201122084,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE FIRST PLAT,SINGLE FAMILY,Clay,1,Liberty,236826,CL1081600170070001,"ROBERTSON CONSTRUCTION, L.L.C.",PERMIT SERVICE INC.,,UNKNOWN,8215 NE 102ND TER,,,,
1405,,NE,106TH,PL,5,26,2010,Residential,New Construction,Single Family,1,143000,2771196,1136087,201110997,101,New Single Family Dwelling,FAIRFIELD GARDENS 1ST PLAT,NEW SINGLE FAMILY,Clay,1,North Kansas City,234206,CL0991100090150001,HIGGINS BUILDING COMPANY,LESLEY SMITH,,SEC 25-52-33 N1/2 SW1/4 FAIRFIELD GARDENS 1ST PLAT LOT 22,1405 NE 106TH PL,,,,
6905,,E,102ND,ST,6,23,2010,Residential,"Additions, Alterations, Repairs",NA,0,42348,2785832,1009831,201112136,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Hickman Mills,58352,JA49710121800000000,"DAMAGE CONTROL & RESTORATION, INC.",REN BERNARD,,6905 E 102ND ST / LOT 29 &    W 10 FT LOT 30 MEAS AT R/A    TO W LI                       PARK LANE,6905 E 102ND ST,,,,
1401,,NE,106TH,PL,8,17,2010,Residential,New Construction,Single Family,0,5932,2771116,1136077,201114415,101,New Single Family Dwelling,FAIRFIELD GARDENS 1ST PLAT,SINGLE FAMILY,Clay,1,North Kansas City,234205,CL0991100090140001,"LANCASTER BROTHERS HEATING & COOLING, INC.",CHRIS LANCANSTER,,,1401 NE 106TH PL,,,,
800,,E,101ST,TER,12,13,2011,Non-Residential,"Additions, Alterations, Repairs",NA,0,3300,2765568,1011452,201219216,437,EXIST - NONRESIDNTL BLDG-ADDN-ALTER-CONV,,MAXIM,Jackson,5,Center,153664,JA48810100200000000,"KINNEY'S PLUMBING COMPANY, INC.","PERMIT SERVICE, INC.",,,800 E 101ST TER,,,,
10307,,NE,103RD,TER,8,19,2011,Residential,New Construction,Single Family,0,5000,2802622,1133744,201214538,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254340,CL1091500140210001,"JIM ROBERTSON PLUMBING, INC.","PERMIT SERVICE, INC.",,,10307 NE 103RD TER,,,,
8203,,NE,103RD,TER,6,4,2012,Residential,New Construction,Single Family,0,5100,2793876,1133532,201311415,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - SECOND PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,255590,T3302.100,"UNITED HEATING & COOLING, INC.",CHRIS FINDLEY,,,8203 NE 103RD TER,,,,
8615,,NE,101ST,ST,1,10,2012,Residential,New Construction,Single Family,1,119669,2795245,1132232,201220103,101,New Single Family Dwelling,TRAILS OF BRENTWOOD SECOND PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254227,CL1081600040150001,"HEARTHSIDE HOMES OF KANSAS CITY, INC.",DENNIS SHRIVER,,,8615 NE 101ST ST,,,,
1312,,NE,107TH,ST,2,18,2011,Residential,New Construction,Single Family,1,190000,2770476,1136302,201121590,101,New Single Family Dwelling,STALEY MEADOWS SECOND PLAT,NEW SINGLE FAMILY,Clay,2,North Kansas City,252073,T1188.11,HIGGINS BUILDING COMPANY,LESLEY SMITH,,FERGUSON BRANDON KEITH,1312 NE 107TH ST,,,,
6611,,NW,103RD,ST,3,25,2011,Residential,"Additions, Alterations, Repairs",NA,0,750,2744540,1133619,201122998,97,Existing One Or Two Family Residence,HAWKSBURY FIRST PLAT,SINGLE FAMILY,Platte,2,Platte County,211527,PL189031200009013000,"HAMANN, L SCOTT",HOMEOWNER,,ECONOMIC DEVELOPMENT CORP,6611 NW 103RD ST,,,,
901,,E,104TH,ST,4,23,2010,Non-Residential,"Additions, Alterations, Repairs",NA,0,11500,2765931,1009523,201024201,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,,TEVA DINING,Jackson,6,Center,153939,JA48840011000000000,"ALLIANCE MECHANICAL CONTRACTORS, LLC",TODD BRICKER,,901 E 104TH ST                EXECUTIVE HILLS EAST TRACT A  ON CERT OF SURVEY OF LOTS 2 & 3 & PRT OF LOT 4 FILED AS     DOCMT #K687823 IN BK S-2 AT   PG 20 ON 11-7-1985,901 E 104TH ST,,,,
500,,NE,107TH,ST,8,1,2012,Non-Residential,New Construction,NA,0,2200,2767827,1136698,201314223,327,Stores And Customer Service Buildings,MULLINS PLAZA - FIRST PLAT,MULLINS PLAZA TWO BAY BUILDING,Clay,2,North Kansas City,254891,CL0991000010030001,A & J ELECTRIC,ANDREW ADWELL,,,500 NE 107TH ST,,,,
8411,,NE,107TH,TER,6,1,2011,Residential,Demolition,Single Family,1,0,2794273,1136428,201211088,645,Demolition - One-Family Dwelling,QUAIL RIDGE 2ND PLAT,SINGLE FAMILY,Clay,1,Liberty,173135,CL1081200030070001,"MIDLAND WRECKING, INC.",ED KATES,,EDH HOLDINGS LLC,8411 NE 107TH TER,,,,
809,,NE,102ND,ST,6,7,2010,Residential,"Additions, Alterations, Repairs",NA,0,500,2769385,1132654,201111402,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Clay,2,North Kansas City,102855,CL0991400090100001,AB MAY COMPANY,LEAH PALMER,,809 NE 102ND                  WILLOW PARK 3RD PLAT LOT 64,809 NE 102ND ST,,,,
8100,,NE,103RD,ST,12,6,2011,Residential,New Construction,Single Family,0,10000,2793747,1133662,201218931,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - SECOND PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,255579,T3302.89,CENTURY PLUMBING CO.,"PERMIT SERVICE, INC.",,,8100 NE 103RD ST,,,,
8518,,NE,100TH,TER,8,27,2010,Residential,New Construction,Single Family,0,4800,2795144,1132122,201114951,101,New Single Family Dwelling,BENSON PLACE WOODCHASE THIRD PLAT,SINGLE FAMILY,Clay,1,Liberty,236905,CL1081600040110001,JOE KILOWATT INC.,"PERMIT SERVICE, INC",,,8518 NE 100TH TER,,,,
2818,,NE,101ST,ST,7,6,2010,Residential,"Additions, Alterations, Repairs",NA,0,200,2776005,1132723,201112626,97,Existing One Or Two Family Residence,STALEY FARMS FIRST PLAT,SINGLE FAMILY,Clay,1,North Kansas City,214818,CL1071300020160001,"TEAGUE ELECTRIC CONSTRUCTION, INC.",COURTNEY MCROBERTS,,,2818 NE 101ST ST,,,,
10201,,NE,103RD,ST,9,11,2012,Residential,New Construction,Single Family,0,5500,2802081,1133365,201316034,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254375,CL1091500150160001,"SCOTT HAGEN ELECTRIC, L.L.C.",SCOTT HAGEN,,,10201 NE 103RD ST,,,,
1217,,W,103RD,ST,12,15,2011,Non-Residential,"Additions, Alterations, Repairs",NA,0,1800,2758556,1010475,201219318,437,EXIST - NONRESIDNTL BLDG-ADDN-ALTER-CONV,,SIMPLY A DOLLAR,Jackson,6,Center,153185,JA48930010100000000,"AMERICA ON THE GO PLUMBING, LLC",KANEISHA WASHINGTON,,,1217 W 103RD ST,,,,
1310,,E,104TH,ST,1,19,2011,Non-Residential,"Additions, Alterations, Repairs",NA,0,177083,2767359,1009657,201120631,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,,"UNIVERSITY OF PHOENIX, ADULT VOCATIONAL TRAINING",Jackson,6,Center,154393,JA48730020501000000,"AIR CONTROL MECHANICAL, INC.","PERMIT SERVICE, INC.",,TEN MAIN ASSOCIATES LLC,1310 E 104TH ST,,,,
8300,,NE,103RD,ST,8,7,2012,Residential,New Construction,Single Family,0,6155,2794375,1133561,201314465,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - SECOND PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,255588,CL1081600230010001,"MCDANIEL FURNACE & SHEET METAL, INC.",SHEILA DAVIS,,,8300 NE 103RD ST,,,,
3801,,E,107TH,ST,4,5,2010,Residential,"Additions, Alterations, Repairs",NA,0,900,2775573,1007067,201023332,97,Existing One Or Two Family Residence,,SINGLE FAMLY,Jackson,6,Hickman Mills,57546,JA49940181200000000,"OWENS BUILT PROPERTIES, INC.",CASI R JOHNSTON,,3801 E 107TH ST / LOT 204     ST CATHERINES GARDENS,3801 E 107TH ST,,,,
8623,,NE,101ST,ST,10,12,2011,Residential,New Construction,Single Family,0,3975,2795553,1132300,201216671,101,New Single Family Dwelling,TRAILS OF BRENTWOOD SECOND PLAT,"robot balloon, llc.",Clay,1,Liberty,255072,CL1081600070110001,A.F.C. HEATING AND COOLING COMPANY,DAVID SPELLERBERG,,,8623 NE 101ST ST,,,,
7611,,E,107TH,ST,2,5,2010,Residential,"Additions, Alterations, Repairs",NA,0,504,2788744,1006188,201021190,97,Existing One Or Two Family Residence,,SINGLE FAMILY RESIDENCE,Jackson,6,Hickman Mills,71663,JA63320030100000000,"ADT SECURITY SERVICES, INC.",DIANA CARMAN,,7611 E 107TH ST / LOT 759     RUSKIN HEIGHTS,7611 E 107TH ST,,,,
10226,,NE,103RD,TER,9,23,2011,Residential,New Construction,Single Family,0,6200,2802397,1133785,201215994,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254347,CL1091500140280001,"SCOTT HAGEN ELECTRIC, L.L.C.",SCOTT HAGEN,,,10226 NE 103RD TER,,,,
10208,,NE,102ND,ST,5,28,2010,Residential,New Construction,Single Family,0,5676,2802377,1132930,201111069,101,New Single Family Dwelling,AMBER LAKES 3RD PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,232591,CL1091500070240001,"LANCASTER BROTHERS HEATING & COOLING, INC.",CHRIS LANCANSTER,,AMBER LAKES 3RD PLAT LT 377,10208 NE 102ND ST,,,,
8605,,NE,101ST,ST,8,6,2012,Residential,New Construction,Single Family,1,141344,2795119,1132234,201314425,101,New Single Family Dwelling,TRAILS OF BRENTWOOD SECOND PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254229,CL1081600040170001,"HEARTHSIDE HOMES OF KANSAS CITY, INC.",DENNIS SHRIVER,,,8605 NE 101ST ST,,,,
10107,,NE,103RD,TER,6,28,2011,Residential,New Construction,Single Family,0,4200,2801817,1133827,201212269,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,single family residence,Clay,1,Liberty,254359,T1226.461,"UNITED HEATING & COOLING, INC.",CHRIS FINDLEY,,,10107 NE 103RD TER,,,,
9003,,NE,100TH,TER,7,12,2010,Residential,New Construction,Single Family,1,181261,2797650,1131960,201112864,101,New Single Family Dwelling,BRENTWOOD CROSSING FIRST PLAT,SINGLE FAMILY RESIDENCE,Clay,1,Liberty,231582,CL1091300060010001,"HEARTHSIDE HOMES OF KANSAS CITY, INC.","HEARTHSIDE HOMES OF KANSAS CITY, INC.",,,9003 NE 100TH TER,,,,
10205,,NE,103RD,ST,8,13,2012,Residential,New Construction,Single Family,0,6200,2802155,1133365,201314706,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254376,CL1091500150150001,"SCOTT HAGEN ELECTRIC, L.L.C.",SCOTT HAGEN,,,10205 NE 103RD ST,,,,
1324,,NE,107TH,ST,11,21,2012,Residential,New Construction,Single Family,0,6750,2770663,1136477,201319036,101,New Single Family Dwelling,STALEY MEADOWS SECOND PLAT,NEW SINGLE FAMILY,Clay,2,North Kansas City,252076,CL0991100120070001,"SCOTT HAGEN ELECTRIC, L.L.C.",SCOTT HAGEN,,,1324 NE 107TH ST,,,,
209,,NW,101ST,ST,12,10,2010,Residential,"Additions, Alterations, Repairs",NA,0,2000,2765280,1132167,201119282,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Clay,2,North Kansas City,103187,CL0991300170040001,"DOLLAR CONSTRUCTION, INC.",BRYAN DOLLAR,,,209 NW 101ST ST,,,,
6704,,NW,102ND,CT,2,16,2010,Residential,"Additions, Alterations, Repairs",NA,0,1000,2744058,1133753,201021498,97,Existing One Or Two Family Residence,HAWKSBURY FIRST PLAT,SINGLE FAMILY,Platte,2,Platte County,211537,PL189031200008004000,"DYLLAN CONSTRUCTION, INC.",MIKE MCGINNESS,,SEC 31-52-33 NW1/4 NW1/4 HAWKSBURY FIRST PLAT LOT 36,6704 NW 102ND CT,,,,
4604,,NE,103RD,TER,8,11,2011,Residential,New Construction,Single Family,0,5000,2781653,1134078,201214187,101,New Single Family Dwelling,PINE GROVE MEADOWS 2ND PLAT,SINGLE FAMILY,Clay,1,North Kansas City,222971,CL1071500040170001,"JIM ROBERTSON PLUMBING, INC.","PERMIT SERVICE, INC.",,,4604 NE 103RD TER,,,,
515,,NE,106TH,ST,3,21,2011,Non-Residential,"Additions, Alterations, Repairs",NA,0,102200,2768174,1135361,201122695,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,,"NEW MARK MIDDLE SCHOOL, NORTH KANSAS CITY SCHOOL DISTRICT",Clay,2,North Kansas City,102503,CL0991000020010001,"EDWARDS MCDOWELL, INC.",JOHN ADAMS,,GRIFFIN WILLIE,515 NE 106TH ST,,,,
6605,,NW,104TH,ST,10,7,2010,Residential,New Construction,Single Family,0,6000,2744814,1134146,201116658,101,New Single Family Dwelling,HAWKSBURY THIRD PLAT,NEW SINGLE FAMILY,Platte,2,Platte County,229626,PL189031200022007000,"BARSCO MECHANICAL, L.L.C.","PERMIT SERVICE, INC.",,,6605 NW 104TH ST,,,,
1811,,NE,102ND,TER,6,14,2010,Residential,New Construction,Single Family,0,200,2772405,1133167,201111729,101,New Single Family Dwelling,STALEY FARMS-TENTH PLAT THE RETREAT,SINGLE FAMILY,Clay,2,North Kansas City,240754,CL0991600090150001,"MAXIM SECURITY ALARM SERVICE, INC.","PERMIT SERVICE, INC.",,"STALEY FARMS 10TH PLAT, THE RETREAT LT 3",1811 NE 102ND TER,,,,
7931,,E,100TH,TER,12,7,2010,Residential,"Additions, Alterations, Repairs",NA,0,3224,2789509,1010267,201119120,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Hickman Mills,70216,JA50920060900000000,"EXTREME COMFORT, INC.",MIKE CHRISTOPHER,,,7931 E 100TH TER,,,,
8806,,NE,105TH,PL,7,17,2012,Residential,"Additions, Alterations, Repairs",NA,0,400,2796706,1135829,201313520,97,Existing One Or Two Family Residence,,NORTHSTAR VILLAGE,Clay,1,Liberty,99048,CL1090100010040001,"ALLEN'S ELECTRIC, INCORPORATED",ALLEN STRAUSBAUGH,,,8806 NE 105TH PL,,,,
1029,,W,103RD,ST,6,26,2012,Non-Residential,New Construction,NA,0,125200,2759139,1010430,201312597,327,Stores And Customer Service Buildings,,JAY WOLFE ACURA,Jackson,6,Center,153409,JA48940030600000000,"CHIEF HEATING & COOLING, INC.","PERMIT SERVICE, INC",,,1029 W 103RD ST,,,,
2209,,NE,107TH,TER,5,5,2010,Residential,"Additions, Alterations, Repairs",NA,0,187,2774139,1136106,201110116,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Clay,1,North Kansas City,,Z2008,"ADT SECURITY SERVICES, INC.",DIANA CARMAN,,,2209 NE 107TH TER,,,,
8216,,NE,102ND,ST,2,16,2011,Residential,New Construction,Single Family,1,203000,2794381,1132944,201121508,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE FIRST PLAT,NEW SINGLE FAMILY MP #200911023,Clay,1,Liberty,236810,CL1081600170230001,"ROBERTSON CONSTRUCTION, L.L.C.",,,GATEWAY HARRISON INC,8216 NE 102ND ST,,,,
1310,,E,104TH,ST,11,3,2011,Non-Residential,"Additions, Alterations, Repairs",NA,0,8300,2767359,1009657,201217630,437,EXIST - NONRESIDNTL BLDG-ADDN-ALTER-CONV,,COMMERICAL BUILDING,Jackson,6,Center,154393,JA48730020501000000,"AMERICAN SENTRY ELECTRONIC SYSTEMS, INC.",DAN MOON,,,1310 E 104TH ST,,,,
3700,,E,104TH,ST,6,13,2011,Residential,"Additions, Alterations, Repairs",NA,0,950,2775169,1009123,201211620,97,Existing One Or Two Family Residence,,SINGLE FAMILY RESIDENCE,Jackson,6,Hickman Mills,57492,JA49940021000000000,LAMP & LIGHT ELECTRIC,JOHN DANIEL WENGER III,,NEW PLAZA ASSOCIATES LLC,3700 E 104TH ST,,,,
800,,E,101ST,TER,9,26,2011,Non-Residential,"Additions, Alterations, Repairs",NA,0,55000,2765568,1011452,201216087,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,,HOLMES II TENANT FINISH 3RD FLR,Jackson,5,Center,153664,JA48810100200000000,"FOUR STAR ELECTRIC, INC.",PERMIT SERVICE INC,,,800 E 101ST TER,,,,
8101,,NE,102ND,ST,7,19,2011,Residential,New Construction,Single Family,0,5600,2794128,1132561,201213166,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE FIRST PLAT,SINGLE FAMILY,Clay,1,Liberty,236797,CL1081600140130001,JOE KILOWATT INC.,"PERMIT SERVICE, INC",,,8101 NE 102ND ST,,,,
8103,,NE,102ND,TER,11,9,2011,Residential,New Construction,Single Family,0,3500,2793936,1132816,201217938,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE FIRST PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,236832,CL1081600170010001,ALL TECH ELECTRIC & CONTRACTING L.L.C.,LARRY MADURA,,,8103 NE 102ND TER,,,,
7441,,E,100TH,TER,9,5,2012,Residential,"Additions, Alterations, Repairs",NA,0,2100,2788196,1010334,201315780,97,Existing One Or Two Family Residence,,SINGLE FAMILY -REMODEL,Jackson,5,Hickman Mills,70256,JA50920062400000000,REDDI ROOT'R,"PERMIT SERVICE, INC",,,7441 E 100TH TER,,,,
8200,,NE,103RD,ST,3,22,2012,Residential,New Construction,Single Family,0,6600,2793951,1133424,201223051,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - SECOND PLAT,SINGLE FAMILY,Clay,1,Liberty,255583,T3302.93,"SCOTT HAGEN ELECTRIC, L.L.C.",SCOTT HAGEN,,,8200 NE 103RD ST,,,,
