"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","location_1","firearm_used_flag"
"120000224","2012-01-01T00:00:00.000","22:24","2012-01-01T00:00:00.000","22:15",,,"1401","290","Property Damage","111","1600  BROADWAY","KANSAS CITY","64108","PJ1398","CPD","U","1","VIC",,,,"1600 BROADWAY
KANSAS CITY, MO 64108
(39.07120216700048, -94.58994783299966)","N"
"110091422","2012-01-15T00:00:00.000","21:10",,,,,"2001","90F","Family Offense","113","1500  HOLMES ST","KANSAS CITY","64108","PJ1363","CPD","U","1","SUS","B","F","23","1500 HOLMES ST
KANSAS CITY, MO 64108
(39.095351561000484, -94.57532645599969)","N"
"120000354","2012-01-02T00:00:00.000","14:58","2012-01-02T00:00:00.000","10:00","2012-01-02T00:00:00.000","14:00","501","220","Burglary - Residence","332","3500  INDIANA AV","KANSAS CITY","64128","PJ2882","EPD","U","1","VIC","B","M","32","3500 INDIANA AV
KANSAS CITY, MO 64128
(39.06211229100046, -94.54402606499968)","N"
"120000172","2012-01-01T00:00:00.000","13:42","2012-01-01T00:00:00.000","0:01",,,"401","13A","Aggravated Assault (","233","1800  E 83 TE","KANSAS CITY","64132","PJ6066","MPD","U","1","SUS","U","U",,"1800 83
TE KANSAS CITY, MO 64132
(38.986860385000455, -94.55216991399965)","Y"
"120000921","2012-01-04T00:00:00.000","20:45","2012-01-04T00:00:00.000","20:40",,,"302","120","Armed Robbery","533","11100  HOLMES RD","KANSAS CITY",,"PJ7024","SPD","U","1","VIC","W","F","30","11100 HOLMES RD
KANSAS CITY, MO 
(38.92530351200048, -94.58342544899966)","N"
"120001013","2012-01-05T00:00:00.000","10:20","2011-12-31T00:00:00.000","12:00",,,"1122","26B","Credit/Debit/ATM Car","642","11000  N HARRISON ST","KANSAS CITY","64155","PC0122","SCP","N","1","SUS","U","U",,"11000 HARRISON ST
KANSAS CITY, MO 64155
(39.292577409000444, -94.5667215529997)","N"
"120000959","2012-01-05T00:00:00.000","2:41","2012-01-05T00:00:00.000","2:40",,,"502","220","Burglary - Non Resid","535","0  E 135 ST","KANSAS CITY","64145","PJ7427","SPD","U","1","SUS","U","U",,"0 135 ST
KANSAS CITY, MO 64145
(38.88213084400047, -94.60405677299968)","N"
"120000397","2012-01-02T00:00:00.000","19:14","2012-01-02T00:00:00.000","19:00",,,"630","23C","Stealing Shoplifting","312","5800  WILSON AV","KANSAS CITY","64123","PJ0608","EPD","U","4","ARR","W","M","17","5800 WILSON AV
KANSAS CITY, MO 64123
(39.10542614900049, -94.51429383199968)","N"
"120000513","2012-01-03T00:00:00.000","11:16","2012-01-02T00:00:00.000","15:00","2012-01-03T00:00:00.000","10:30","1401","290","Property Damage","532","6600  E 110 TE","KANSAS CITY","64134","PJ6973","SPD","N","1","SUS","U","U",,"6600 110
TE KANSAS CITY, MO 64134
(38.931213900000444, -94.5017765399997)","N"
"120000052","2012-01-01T00:00:00.000","2:28","2012-01-01T00:00:00.000","2:20",,,"302","120","Armed Robbery","545","LONGVIEW RD/RAYTOWN RD","KANSAS CITY","64134","PJ7171","SPD","U","2","SUS","B","M",,"
LONGVIEW RD RAYTOWN RD KANSAS CITY, MO 64134
(38.931213900000444, -94.5017765399997)","Y"
"120000455","2012-01-03T00:00:00.000","5:16","2012-01-03T00:00:00.000","5:15",,,"1401","290","Property Damage","323","2600  WABASH AV","KANSAS CITY","64128","PJ2172","EPD","U","1","VIC","B","F","48","2600 WABASH AV
KANSAS CITY, MO 64128
(39.078862212000445, -94.55358543499966)","N"
"120000309","2012-01-02T00:00:00.000","12:58","2011-12-29T00:00:00.000","12:30","2011-12-31T00:00:00.000","10:00","670","23D","Stealing from Buildi","532","10200  WHITE AV","KANSAS CITY","64134","PJ6752","SPD","U","1","VIC","B","F","56","10200 WHITE AV
KANSAS CITY, MO 64134
(38.939921806000484, -94.52022739599965)","N"
"120000732","2012-01-04T00:00:00.000","6:32","2012-01-04T00:00:00.000","6:10",,,"802","13B","Non Agg Assault Dome","634","3500  NE 48 TE","KANSAS CITY","64117","PC0975","SCP","Y","1","VIC","W","M","19","3500 48
TE KANSAS CITY, MO 64117
(39.16966345600048, -94.52730779199965)","N"
"120000762","2012-01-04T00:00:00.000","10:29","2011-10-31T00:00:00.000","8:00","2011-11-28T00:00:00.000",,"690","23H","Stealing All Other","542","8500  E 91 TE","KANSAS CITY","64138","PJ6422","SPD","U","1","SUS","U","U",,"8500 91
TE KANSAS CITY, MO 64138
(38.97011038800048, -94.47911733499967)","N"
"120000902","2012-01-04T00:00:00.000","19:50","2012-01-04T00:00:00.000","19:50",,,"2601","90Z","Misc Violation","112","1100  LOCUST ST","KANSAS CITY","64106","PJ1029","CPD","U","1","VIC",,,,"1100 LOCUST ST
KANSAS CITY, MO 64106
(39.100854728000456, -94.57737538399965)","N"
"120000980","2012-01-05T00:00:00.000","7:51","2012-01-04T00:00:00.000","22:00","2012-01-05T00:00:00.000","6:00","702","240","Auto Theft","234","9300  BALES DR","KANSAS CITY","64132","PJ6453","MPD","U","1","SUS","U","U",,"9300 BALES DR
KANSAS CITY, MO 64132
(38.95766058400045, -94.54817382999966)","N"
"110093176","2012-07-03T00:00:00.000","8:05",,,,,"302","120","Armed Robbery","112","1100  LOCUST ST","KANSAS CITY",,"PJ1029","CPD","U","1","SUS","B","M",,"1100 LOCUST ST
KANSAS CITY, MO 
(39.100854728000456, -94.57737538399965)","Y"
"120000283","2012-01-02T00:00:00.000","10:32","2012-01-01T00:00:00.000","15:30","2012-01-02T00:00:00.000","8:30","1401","290","Property Damage","122","E 10 ST/FOREST AV","KANSAS CITY","64106","PJ0894","CPD","U","1","SUS","U","U",,"10 ST FOREST AV
KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)","N"
"120000760","2012-01-04T00:00:00.000","10:19","2012-01-03T00:00:00.000","22:15","2012-01-04T00:00:00.000","10:00","1401","290","Property Damage","132","3500  WARWICK BL","KANSAS CITY","64110","PJ2829","CPD","U","1","SUS","U","U",,"3500 WARWICK
BL KANSAS CITY, MO 64110
(39.03595025700048, -94.5732171199997)","N"
"120000184","2012-01-01T00:00:00.000","16:14","2012-01-01T00:00:00.000","16:14",,,"2001","90F","Family Offense","125","1200  E LINWOOD BL","KANSAS CITY","64109","PJ2541","CPD","U","2","VIC","B","F","0","1200 LINWOOD
BL KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)","N"
"120000763","2012-01-04T00:00:00.000","9:49","2011-11-08T00:00:00.000","0:01","2012-01-04T00:00:00.000","8:30","690","23H","Stealing All Other","322","5000  E 10 ST","KANSAS CITY","64127","PJ0979","EPD","U","1","VIC",,,,"5000 10 ST
KANSAS CITY, MO 64127
(39.10078800100047, -94.5231496619997)","N"
"120000117","2012-01-01T00:00:00.000","11:00","2012-01-01T00:00:00.000","11:00",,,"802","13B","Non Agg Assault Dome","314","500  MYRTLE AV","KANSAS CITY","64124","PJ0602","EPD","Y","1","ARR","U","M","25","500 MYRTLE AV
KANSAS CITY, MO 64124
(39.1074747400005, -94.53530360999969)","N"
"120000629","2012-01-03T00:00:00.000","17:09","2011-12-15T00:00:00.000","0:01","2012-01-03T00:00:00.000","12:00","650","23G","Stealing Auto Parts/","312","5800  E 9 ST","KANSAS CITY","64126","PJ1003","EPD","U","1","SUS","U","U",,"5800 9 ST
KANSAS CITY, MO 64126
(39.092413604000456, -94.50101616399968)","N"
"120000535","2012-01-03T00:00:00.000","11:37","2012-01-03T00:00:00.000","11:25",,,"640","23F","Stealing From Auto","111","W 9 ST/BROADWAY","KANSAS CITY","64105","PJ0773","CPD","U","1","SUS","W","M","20","9 ST
BROADWAY KANSAS CITY, MO 64105
(39.103582762000485, -94.58310592599969)","N"
"120000075","2012-01-01T00:00:00.000","4:41","2012-01-01T00:00:00.000","4:41",,,"801","13B","Non Aggravated Assau","223","5300  CHESTNUT AV","KANSAS CITY","64130","PJ4296","MPD","N","1","SUS","B","M","24","5300 CHESTNUT AV
KANSAS CITY, MO 64130
(39.02995160500046, -94.5526790939997)","N"
"120000912","2012-01-04T00:00:00.000","19:41","2012-01-04T00:00:00.000","11:10","2012-01-04T00:00:00.000","18:00","501","220","Burglary - Residence","234","8700  WORNALL RD ","KANSAS CITY","64114","PJ6173","MPD","U","1","SUS","U","U",,"8700 WORNALL RD
KANSAS CITY, MO 64114
(38.970661660000474, -94.59531573699968)","N"
"120000463","2012-01-03T00:00:00.000","7:40","2012-01-03T00:00:00.000","7:40",,,"1849","35A","Possession/Sale/Dist","122","1100  TROOST AV","KANSAS CITY","64108","PJ1046","CPD","U","1","VIC",,,,"1100 TROOST AV
KANSAS CITY, MO 64108
(39.10058441700045, -94.5698685489997)","N"
"120001094","2012-01-05T00:00:00.000","14:17","2012-01-04T00:00:00.000","13:30",,,"670","23D","Stealing from Buildi","412","6200  N PENNSYLVANIA DR","KANSAS CITY","64118","PC0599","NPD","N","1","SUS","U","U",,"6200 PENNSYLVANIA DR
KANSAS CITY, MO 64118
(39.214273628000456, -94.57336919499966)","N"
"120000660","2012-01-03T00:00:00.000","17:50","2012-01-03T00:00:00.000","17:45",,,"801","13B","Non Aggravated Assau","631","3900  N ANTIOCH RD","KANSAS CITY","64117","PC1266","SCP","U","1","SUS","B","M","18","3900 ANTIOCH RD
KANSAS CITY, MO 64117
(39.16451463600049, -94.54788798499965)","N"
"120000892","2012-01-04T00:00:00.000","18:37","2012-01-04T00:00:00.000","18:35",,,"2601","90Z","Misc Violation","141","700  E LINWOOD BL ","KANSAS CITY","64110","PJ2534","CPD","U","1","SUS","B","F","23","700 LINWOOD
BL KANSAS CITY, MO 64110
(39.03595025700048, -94.5732171199997)","N"
"120088312","2012-12-10T00:00:00.000","15:38","2012-12-10T00:00:00.000","5:30","2012-12-10T00:00:00.000","16:00","501","220","Burglary - Residence","233","1300  E 83 ST","KANSAS CITY","64131","PJ6022","MPD","U","1","VIC","B","M","51","1300 83 ST
KANSAS CITY, MO 64131
(38.97662927300047, -94.57417326199965)","N"
"120000209","2012-01-01T00:00:00.000","20:44","2012-01-01T00:00:00.000","20:44",,,"802","13B","Non Agg Assault Dome","144","1500  E 46 ST","KANSAS CITY","64110","PJ3704","CPD","U","1","VIC","B","F","21","1500 46 ST
KANSAS CITY, MO 64110
(39.04340652900049, -94.56676140399969)","N"
"120000341","2012-01-02T00:00:00.000","15:07","2012-01-02T00:00:00.000","2:00","2012-01-02T00:00:00.000","6:30","702","240","Auto Theft","222","5300  PROSPECT AV","KANSAS CITY","64130","PJ4292","MPD","U","1","SUS","U","U",,"5300 PROSPECT AV
KANSAS CITY, MO 64130
(39.02966302300047, -94.55502567699966)","N"
"120000019","2012-01-01T00:00:00.000","1:08","2012-01-01T00:00:00.000","1:08",,,"901","200","Arson","222","5000  PASEO","KANSAS CITY","64130","PJ4021","MPD","U","1","SUS","U","U",,"5000 PASEO
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"120000064","2012-01-01T00:00:00.000","3:40","2011-12-31T00:00:00.000","20:00","2012-01-01T00:00:00.000","3:00","702","240","Auto Theft","112","900  WYANDOTTE ST","KANSAS CITY","64105","PJ0856","CPD","U","1","SUS","U","U",,"900 WYANDOTTE ST
KANSAS CITY, MO 64105
(39.10356477100049, -94.58543897999965)","N"
"120000433","2012-01-02T00:00:00.000","23:41","2012-01-02T00:00:00.000","23:40",,,"650","23G","Stealing Auto Parts/","543","11500  BLUE RIDGE BL","KANSAS CITY","64134","PJ7250","SPD","U","1","SUS","B","M",,"11500 BLUE RIDGE
BL KANSAS CITY, MO 64134
(38.91511522100046, -94.51385678499969)","N"
"120000503","2012-01-03T00:00:00.000","10:19","2011-12-31T00:00:00.000","16:00","2012-01-03T00:00:00.000","9:00","502","220","Burglary - Non Resid","213","8600  E 61 TE","KANSAS CITY","64129","PJ4889","MPD","U","2","VIC","U","F",,"8600 61
TE KANSAS CITY, MO 64129
(39.079310601000486, -94.4907291189997)","N"
"120013235","2012-02-26T00:00:00.000","14:16","2012-02-26T00:00:00.000","12:30","2012-02-26T00:00:00.000","13:00","1401","290","Property Damage","542","8300  E 92 TE","KANSAS CITY","64138","PJ6465","SPD","U","1","SUS","U","U",,"8300 92
TE KANSAS CITY, MO 64138
(38.97011038800048, -94.47911733499967)","N"
"120000665","2012-01-03T00:00:00.000","19:20","2012-01-03T00:00:00.000","19:20",,,"2040","90Z","Violation Full Order","314","100  CHELSEA AV","KANSAS CITY","64123","PJ0343","EPD","U","1","VIC","W","F","22","100 CHELSEA AV
KANSAS CITY, MO 64123
(39.11250181100047, -94.5245662159997)","N"
"120073073","2012-10-12T00:00:00.000","17:28","2012-10-12T00:00:00.000","17:28",,,"2655","90J","Trespassing","111","W 14 ST/WYOMING ST","KANSAS CITY","64101","PJ1146","CPD","U","4","ARR","W","M","53","14 ST WYOMING ST
KANSAS CITY, MO 64101
(39.10334129200049, -94.60174642599969)","N"
"120000857","2012-01-04T00:00:00.000","16:39","2011-12-16T00:00:00.000","0:01","2012-01-04T00:00:00.000","13:00","650","23G","Stealing Auto Parts/","424","11200  N AIRWORLD DR","KANSAS CITY","64153","PP0143","NPD","N","1","SUS","U","U",,"11200 AIRWORLD DR
KANSAS CITY, MO 64153
(39.296693822000464, -94.67616559399966)","N"
"120000078","2012-01-01T00:00:00.000","4:25","2012-01-01T00:00:00.000","4:00",,,"802","13B","Non Agg Assault Dome","212","5600  E 56 ST","KANSAS CITY","64130","PJ4628","MPD","U","1","VIC","W","F","18","5600 56 ST
KANSAS CITY, MO 64130
(39.02375314200049, -94.52075948499964)","N"
"120000873","2012-01-04T00:00:00.000","16:21","2012-01-04T00:00:00.000","6:20","2012-01-04T00:00:00.000","16:15","501","220","Burglary - Residence","342","3000  STARK AV","KANSAS CITY","64129","PJ2546","EPD","N","1","VIC","W","F","39","3000 STARK AV
KANSAS CITY, MO 64129
(39.06836124400047, -94.47932460499965)","N"
"120000617","2012-01-03T00:00:00.000","16:33","2012-01-03T00:00:00.000","13:00","2012-01-03T00:00:00.000","13:30","702","240","Auto Theft","111","200  WYANDOTTE ST","KANSAS CITY","64105","PJ0375","CPD","U","1","VIC","W","F","51","200 WYANDOTTE ST
KANSAS CITY, MO 64105
(39.11002876500049, -94.5860820799997)","N"
"120000249","2012-01-02T00:00:00.000","1:58","2012-01-02T00:00:00.000","1:40",,,"630","23C","Stealing Shoplifting","313","800  PROSPECT AV","KANSAS CITY","64124","PJ0798","EPD","U","3","SUS","B","M","20","800 PROSPECT AV
KANSAS CITY, MO 64124
(39.10340532900045, -94.5512160889997)","N"
"120093271","2012-12-31T00:00:00.000","21:26","2012-12-31T00:00:00.000","21:25",,,"302","120","Armed Robbery","121","1700  INDEPENDENCE AV","KANSAS CITY","64106","PJ0663","CPD","U","4","SUS","B","M",,"1700 INDEPENDENCE AV
KANSAS CITY, MO 64106
(39.106705157000476, -94.56118096099965)","Y"
"120000561","2012-01-03T00:00:00.000","13:18","2011-12-30T00:00:00.000","8:00","2012-01-03T00:00:00.000","12:00","1122","26B","Credit/Debit/ATM Car","345","10100  E 42 ST","KANSAS CITY","64133","PJ3508","EPD","U","1","VIC","B","F","30","10100 42 ST
KANSAS CITY, MO 64133
(39.04686182600045, -94.46018967299966)","N"
"120000027","2012-01-01T00:00:00.000","1:29","2011-12-31T00:00:00.000","20:00","2012-01-01T00:00:00.000","1:25","702","240","Auto Theft","333","E 39 ST/JACKSON AV","KANSAS CITY","64128","PJ3077","EPD","U","1","VIC","B","F","48","39 ST JACKSON AV
KANSAS CITY, MO 64128
(39.06740375200047, -94.53796609099965)","N"
"120031481","2012-05-08T00:00:00.000","17:06","2012-05-08T00:00:00.000","8:15","2012-05-08T00:00:00.000","17:00","501","220","Burglary - Residence","313","2800  E 7 ST","KANSAS CITY","64124","PJ0735","EPD","U","1","VIC","W","M","45","2800 7 ST
KANSAS CITY, MO 64124
(39.10440662900049, -94.54819874599968)","N"
"120001050","2012-01-05T00:00:00.000","12:11","2011-12-29T00:00:00.000","16:00","2012-01-04T00:00:00.000","16:00","1122","26B","Credit/Debit/ATM Car","633","5400  N LYDIA AV","KANSAS CITY","64118","PC0732","SCP","N","1","VIC","W","M","42","5400 LYDIA AV
KANSAS CITY, MO 64118
(39.02873326100047, -94.56907632699966)","N"
"120015808","2012-03-07T00:00:00.000","20:58","2012-03-07T00:00:00.000","6:00","2012-03-07T00:00:00.000","21:00","501","220","Burglary - Residence","345","12300  E 45 ST","KANSAS CITY","64133","PJ3795","EPD","N","1","VIC","W","M","62","12300 45 ST
KANSAS CITY, MO 64133
(39.04030992900044, -94.4355750419997)","N"
"120000109","2012-01-01T00:00:00.000","10:31","2012-01-01T00:00:00.000","1:00",,,"640","23F","Stealing From Auto","112","1100  GRAND AV","KANSAS CITY","90210","PJ1015","CPD","U","1","VIC","W","M","33","1100 GRAND AV
KANSAS CITY, MO 90210
(38.88644412400049, -94.59286615999969)","N"
"120000140","2012-01-01T00:00:00.000","13:27","2011-12-30T00:00:00.000","4:30","2012-01-01T00:00:00.000","12:30","1401","290","Property Damage","425","11300  NW PRAIRIE VIEW RD","KANSAS CITY","64153","PP0145","NPD","N","1","VIC","W","F","40","11300 PRAIRIE VIEW RD
KANSAS CITY, MO 64153
(39.29602895200048, -94.68703165999966)","N"
"120000526","2012-01-03T00:00:00.000","11:20","2012-01-03T00:00:00.000","11:15",,,"801","13B","Non Aggravated Assau","212","5000  GLENSIDE DR","KANSAS CITY","64127","PJ4111","MPD","U","1","VIC","U","U",,"5000 GLENSIDE DR
KANSAS CITY, MO 64127
(39.034303589000444, -94.50970752199964)","N"
"120000795","2012-01-04T00:00:00.000","11:48","2012-01-04T00:00:00.000","10:15","2012-01-04T00:00:00.000","11:45","501","220","Burglary - Residence","542","7800  E 92 ST","KANSAS CITY","64134","PJ6425","SPD","U","1","SUS","U","U",,"7800 92 ST
KANSAS CITY, MO 64134
(38.96040313800046, -94.59276873499965)","N"
"120000699","2012-01-03T00:00:00.000","23:02","2012-01-02T00:00:00.000","22:41",,,"1122","26B","Credit/Debit/ATM Car","221","5500  TROOST AV","KANSAS CITY","64130","PJ4408","MPD","U","1","VIC","B","M","23","5500 TROOST AV
KANSAS CITY, MO 64130
(39.0269625680005, -94.57386607999968)","N"
"120000257","2012-01-02T00:00:00.000","4:57","2012-01-02T00:00:00.000","4:57",,,"2601","90Z","Misc Violation","321","E 12 ST/CLEVELAND AV","KANSAS CITY","64124","PJ1110","EPD","U","1","VIC","U","U",,"12 ST CLEVELAND AV
KANSAS CITY, MO 64124
(39.10688247100046, -94.54360590699969)","N"
"120000020","2012-01-01T00:00:00.000","0:31","2012-01-01T00:00:00.000","0:31",,,"403","13A","Agg Assault - Domest","212","7000  E 58 ST","KANSAS CITY","64130","PJ4600","MPD","Y","1","VIC","W","F","56","7000 58 ST
KANSAS CITY, MO 64130
(39.01668390800046, -94.43045834399965)","Y"
"120000719","2012-01-04T00:00:00.000","1:50","2012-01-04T00:00:00.000","1:00","2012-01-04T00:00:00.000","1:50","301","120","Strong Arm Robbery","141","GILLHAM RD/E LINWOOD BL","KANSAS CITY","64109","PJ2537","CPD","U","1","VIC","B","M","46","
GILLHAM RD E LINWOOD BL KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)","N"
"120000494","2012-01-03T00:00:00.000","8:32","2012-01-02T00:00:00.000","21:30","2012-01-03T00:00:00.000","8:30","1401","290","Property Damage","535","1100  E 117 ST ","KANSAS CITY","64134","PJ7204","SPD","U","1","VIC","B","M","24","1100 117 ST
KANSAS CITY, MO 64134
(38.91102184500045, -94.48828906099965)","N"
"120000987","2012-01-05T00:00:00.000","8:26","2010-12-31T00:00:00.000","12:00","2012-01-02T00:00:00.000","12:00","670","23D","Stealing from Buildi","342","4000  HARVARD LN ","KANSAS CITY","64133","PJ3460","EPD","U","1","VIC","B","F","61","4000 HARVARD LN
KANSAS CITY, MO 64133
(39.05033501200046, -94.44988345099966)","N"
"120000212","2012-01-01T00:00:00.000","20:58","2012-01-01T00:00:00.000","20:36","2012-01-01T00:00:00.000","20:56","401","13A","Aggravated Assault (","212","5900  JACKSON AV","KANSAS CITY","64130","PJ4745","MPD","N","4","VIC","B","F","18","5900 JACKSON AV
KANSAS CITY, MO 64130
(39.018538211000475, -94.5371760379997)","Y"
"120000686","2012-01-03T00:00:00.000","20:40","2012-01-03T00:00:00.000","17:35",,,"501","220","Burglary - Residence","224","6200  PASEO","KANSAS CITY","64110","PJ4897","MPD","U","1","SUS","U","M",,"6200 PASEO
KANSAS CITY, MO 64110
(39.01469208500049, -94.57040641899965)","N"
"120000687","2012-01-03T00:00:00.000","21:10","2012-01-03T00:00:00.000","21:10",,,"2601","90Z","Misc Violation","221","E 55 ST/TROOST AV","KANSAS CITY","64110","PJ4329","MPD","U","1","ARR","I","M","49","55 ST TROOST AV
KANSAS CITY, MO 64110
(39.03595025700048, -94.5732171199997)","N"
"120000116","2012-01-01T00:00:00.000","10:57","2011-12-31T00:00:00.000","12:00","2012-01-01T00:00:00.000","10:00","1401","290","Property Damage","211","5000  COLLEGE AV","KANSAS CITY","64132","PJ4029","MPD","U","1","VIC","B","F","63","5000 COLLEGE AV
KANSAS CITY, MO 64132
(39.035142101000474, -94.54658557399966)","N"
"120037523","2012-05-31T00:00:00.000","3:45","2012-05-31T00:00:00.000","3:43",,,"502","220","Burglary - Non Resid","414","6500  NW 72 ST","KANSAS CITY","64152","PP0572","NPD","U","1","VIC",,,,"6500 72 ST
KANSAS CITY, MO 64152
(39.224713290000466, -94.74377780199967)","N"
"120000273","2012-01-02T00:00:00.000","9:54","2012-01-01T00:00:00.000","19:00","2012-01-02T00:00:00.000","9:30","640","23F","Stealing From Auto","315","100  BELLAIRE AV","KANSAS CITY","64123","PJ0366","EPD","U","1","VIC","W","M","50","100 BELLAIRE AV
KANSAS CITY, MO 64123
(39.112165045000495, -94.51289812299967)","N"
"120000011","2012-01-01T00:00:00.000","0:07","2012-01-01T00:00:00.000","0:01","2012-01-01T00:00:00.000","0:03","401","13A","Aggravated Assault (","342","7000  E 29 ST","KANSAS CITY","64128","PJ2381","EPD","U","1","SUS","U","U",,"7000 29 ST
KANSAS CITY, MO 64128
(39.07229155800047, -94.51581610899967)","Y"
"120028744","2012-04-27T00:00:00.000","21:45","2012-04-27T00:00:00.000","14:30","2012-04-27T00:00:00.000","21:00","501","220","Burglary - Residence","345","10300  E 45 TER","KANSAS CITY","64130","PJ3792","EPD","N","2","VIC","B","F","26","10300 45 TER
KANSAS CITY, MO 64130
(39.042563585000494, -94.53361835099969)","N"
"120057303","2012-08-14T00:00:00.000","4:10","2012-08-13T00:00:00.000","15:30",,,"670","23D","Stealing from Buildi","223","6200  SWOPE PK","KANSAS CITY","64134","PJ4922","MPD","U","1","SUS","B","M","25","6200 SWOPE PK
KANSAS CITY, MO 64134
(38.931213900000444, -94.5017765399997)","N"
"120000817","2012-01-04T00:00:00.000","13:48","2011-12-15T00:00:00.000","12:00","2011-12-31T00:00:00.000","12:00","680","23E","Stealing Coin Operat","115","00  W PERSHING RD","KANSAS CITY","64108","PJ1906","CPD","U","1","SUS","U","U",,"00 PERSHING RD
KANSAS CITY, MO 64108
(39.081631092000464, -94.57852694099967)","N"
"120000123","2012-01-01T00:00:00.000","11:29","2011-12-31T00:00:00.000","18:30","2012-01-01T00:00:00.000","11:29","650","23G","Stealing Auto Parts/","345","11200  E 47 ST","KANSAS CITY","64129","PJ3940","EPD","U","1","SUS","U","U",,"11200 47 ST
KANSAS CITY, MO 64129
(39.03720077100047, -94.47873696199969)","N"
"120010757","2012-02-15T00:00:00.000","19:51","2012-02-15T00:00:00.000","18:40","2012-02-15T00:00:00.000","19:51","801","13B","Non Aggravated Assau","124","1900  E 23 ST","KANSAS CITY","64108","PJ1909","CPD","N","1","VIC","B","F","16","1900 23 ST
KANSAS CITY, MO 64108
(39.08589123000047, -94.59470838199968)","N"
"120000170","2012-01-01T00:00:00.000","16:42","2012-01-01T00:00:00.000","16:02",,,"901","200","Arson","123","2300  E TRUMAN RD","KANSAS CITY","64129","PJ1332","CPD","U","1","VIC","B","F","31","2300 TRUMAN RD
KANSAS CITY, MO 64129
(39.093020984000475, -94.4886964749997)","N"
"120030433","2012-05-04T00:00:00.000","17:48","2012-05-04T00:00:00.000","17:48",,,"2402","90C","Disorderly Conduct","112","W 11 ST/MAIN ST","KANSAS CITY","64106","PJ0953","CPD","U","1","VIC",,,,"11 ST MAIN ST
KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)","N"
"120000596","2012-01-03T00:00:00.000","14:46","2012-01-03T00:00:00.000","14:46",,,"1120","26A","Fraud/Confidence Gam","342","4100  STERLING AV","KANSAS CITY","64133","PJ3493","EPD","U","1","ARR","W","M","30","4100 STERLING AV
KANSAS CITY, MO 64133
(39.04697292500049, -94.44766206199967)","N"
"120046189","2012-07-02T00:00:00.000","11:28","2012-07-02T00:00:00.000","11:20",,,"630","23C","Stealing Shoplifting","112","900  MAIN ST","KANSAS CITY",,"PJ0862","CPD","U","1","SUS","W","F","20","900 MAIN ST
KANSAS CITY, MO 
(39.193789024000466, -94.68383613799966)","N"
"120000421","2012-01-02T00:00:00.000","22:17","2012-01-02T00:00:00.000","22:17",,,"630","23C","Stealing Shoplifting","121","1700  INDEPENDENCE AV","KANSAS CITY","64106","PJ0663","CPD","U","1","ARR","W","M","24","1700 INDEPENDENCE AV
KANSAS CITY, MO 64106
(39.106705157000476, -94.56118096099965)","N"
"120000719","2012-01-04T00:00:00.000","1:50","2012-01-04T00:00:00.000","1:00","2012-01-04T00:00:00.000","1:50","301","120","Strong Arm Robbery","141","GILLHAM RD/E LINWOOD BL","KANSAS CITY","64109","PJ2537","CPD","U","1","SUS","B","M",,"
GILLHAM RD E LINWOOD BL KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)","N"
"120000250","2012-01-02T00:00:00.000","2:15","2012-01-01T00:00:00.000","15:00","2012-01-02T00:00:00.000",,"501","220","Burglary - Residence","543","11000  HERRICK AV","KANSAS CITY","64134","PJ6984","SPD","U","1","SUS","U","U",,"11000 HERRICK AV
KANSAS CITY, MO 64134
(38.924155819000475, -94.49586560299969)","N"
"120000029","2012-01-01T00:00:00.000","1:42","2012-01-01T00:00:00.000","1:42",,,"801","13B","Non Aggravated Assau","113","1300  WALNUT ST","KANSAS CITY","64106","PJ1177","CPD","U","1","ARR","W","M","27","1300 WALNUT ST
KANSAS CITY, MO 64106
(39.09848930800047, -94.58218853099964)","N"
"120000389","2012-01-02T00:00:00.000","18:03","2011-12-31T00:00:00.000","12:00","2012-01-02T00:00:00.000","16:30","1401","290","Property Damage","121","200  FOREST AV","KANSAS CITY","64106","PJ0321","CPD","U","1","VIC","B","M","51","200 FOREST AV
KANSAS CITY, MO 64106
(39.113148554000475, -94.56745368099968)","N"
"120000032","2012-01-01T00:00:00.000","1:11","2012-01-01T00:00:00.000","0:30","2012-01-01T00:00:00.000","1:10","802","13B","Non Agg Assault Dome","642","8400  N BOONE ST ","KANSAS CITY","64119","PC0340","SCP","Y","1","VIC","B","F","25","8400 BOONE ST
KANSAS CITY, MO 64119
(39.20301137400048, -94.52456609299969)","N"
"120000784","2012-01-04T00:00:00.000","11:45","2012-01-04T00:00:00.000","9:00","2012-01-04T00:00:00.000","10:30","1401","290","Property Damage","643","8500  N CHURCH RD","KANSAS CITY",,"PC0282","SCP","N","1","VIC","W","F","22","8500 CHURCH RD
KANSAS CITY, MO 
(39.2460676770005, -94.45868106599966)","N"
