"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","location_1","firearm_used_flag"
"90000944","2009-01-05T00:00:00.000","8:53","2009-01-02T00:00:00.000","13:00","2009-01-05T00:00:00.000","4:00","640","23F","Stealing From Auto","636","8200  NE PARVIN RD","KANSAS CITY","64119","PC1329","SCP","U","1","VIC",,,,"8200 PARVIN RD
KANSAS CITY, MO 64119
(39.20301137400048, -94.52456609299969)","N"
"90024384","2009-04-04T00:00:00.000","19:17","2009-04-04T00:00:00.000","19:05",,,"802","13B","Non Agg Assault Dome","222","5400  HIGHLAND AV","KANSAS CITY","64130","PJ4353","MPD","U","1","SUS","B","M","43","5400 HIGHLAND AV
KANSAS CITY, MO 64130
(39.02859231600047, -94.56557639699969)","N"
"90000546","2009-01-03T00:00:00.000","2:52","2009-01-03T00:00:00.000","2:50",,,"402","13A","Agg Assault - Drive-","233","7900  EUCLID AV","KANSAS CITY","64130","PJ5862","MPD","U","6","VIC","B","M","4","7900 EUCLID AV
KANSAS CITY, MO 64130
(38.98377161200045, -94.56455886899965)","Y"
"90000196","2009-01-01T00:00:00.000","17:12","2009-01-01T00:00:00.000","17:12",,,"1850","35B","Possession of Drug E","233","1300  E 82 TE ","KANSAS CITY","64131","PJ5955","MPD","N","1","VIC","W","M","30","1300 82
TE KANSAS CITY, MO 64131
(38.96538302300047, -94.57690602899964)","N"
"90000318","2009-01-02T00:00:00.000","11:23","2009-01-02T00:00:00.000","11:10",,,"630","23C","Stealing Shoplifting","313","3700  INDEPENDENCE AV","KANSAS CITY",,"PJ0691","EPD","U","1","ARR","B","M","47","3700 INDEPENDENCE AV
KANSAS CITY, MO 
(39.105858458000455, -94.53734954899966)","N"
"90000421","2009-01-02T00:00:00.000","12:10","2009-01-02T00:00:00.000","12:10",,,"801","13B","Non Aggravated Assau","132","200  E LINWOOD BL","KANSAS CITY","64111","PJ2650","CPD","U","1","VIC","B","M","52","200 LINWOOD
BL KANSAS CITY, MO 64111
(39.055502782000474, -94.59306944999969)","N"
"90001091","2009-01-05T00:00:00.000","16:37","2008-12-31T00:00:00.000","18:00",,,"650","23G","Stealing Auto Parts/","112","1100  GRAND AV","KANSAS CITY","64106","PJ1015","CPD","U","1","VIC","B","M","46","1100 GRAND AV
KANSAS CITY, MO 64106
(39.10071338300048, -94.5808955499997)","N"
"90001190","2009-01-06T00:00:00.000","1:54","2009-01-06T00:00:00.000","0:15",,,"2601","90Z","Misc Violation","222","5400  GARFIELD AV","KANSAS CITY","64130","PJ4359","MPD","U","1","SUS","B","M","52","5400 GARFIELD AV
KANSAS CITY, MO 64130
(39.028452556000445, -94.56092521999966)","N"
"90000016","2009-01-01T00:00:00.000","0:48","2008-12-31T00:00:00.000","20:00","2009-01-01T00:00:00.000","0:30","1401","290","Property Damage","544","8700  RIDGEWAY CT","KANSAS CITY","64138","PJ6355","SPD","U","1","VIC","W","M","67","8700 RIDGEWAY CT
KANSAS CITY, MO 64138
(38.964093679000484, -94.44469272199967)","N"
"90001031","2009-01-05T00:00:00.000","13:14","2009-01-05T00:00:00.000","13:10",,,"630","23C","Stealing Shoplifting","133","4000  MILL ST","KANSAS CITY","64111","PJ3255","CPD","U","1","VIC",,,,"4000 MILL ST
KANSAS CITY, MO 64111
(39.053582692000475, -94.59595772099965)","N"
"90001115","2009-01-05T00:00:00.000","17:21","2009-01-05T00:00:00.000","11:30","2009-01-05T00:00:00.000","16:00","501","220","Burglary - Residence","341","6600  E 12 TE","KANSAS CITY","64126","PJ1297","EPD","U","1","SUS","U","U",,"6600 12
TE KANSAS CITY, MO 64126
(39.09222386900046, -94.47490637999965)","N"
"80079646","2009-02-13T00:00:00.000","17:21","2009-02-12T00:00:00.000","18:42",,,"2040","90Z","Violation Full Order","223","6000  WALROND AV","KANSAS CITY","64130","PJ4790","MPD","U","2","VIC","W","M","25","6000 WALROND AV
KANSAS CITY, MO 64130
(39.017281608000474, -94.54895814699967)","N"
"90000027","2009-01-01T00:00:00.000","1:29","2009-01-01T00:00:00.000","1:00","2009-01-01T00:00:00.000","1:29","802","13B","Non Agg Assault Dome","544","9600  BOOTH AV","KANSAS CITY","64134","PJ6569","SPD","Y","1","VIC","B","F","61","9600 BOOTH AV
KANSAS CITY, MO 64134
(38.94962180900046, -94.49008568499966)","N"
"90000168","2009-01-01T00:00:00.000","15:29","2008-12-31T00:00:00.000","23:00","2009-01-01T00:00:00.000","15:10","640","23F","Stealing From Auto","141","E 40 ST/CHARLOTTE ST","KANSAS CITY","64111","PJ3140","CPD","U","1","SUS","U","U",,"40 ST CHARLOTTE ST
KANSAS CITY, MO 64111
(39.055502782000474, -94.59306944999969)","N"
"90000102","2009-01-01T00:00:00.000","10:12","2008-12-31T00:00:00.000","5:30",,,"702","240","Auto Theft","314","HARDESTY AV/WINNER RD","KANSAS CITY","64124","PJ1091","EPD","U","1","VIC","W","M","42","
HARDESTY AV WINNER RD KANSAS CITY, MO 64124
(39.10688247100046, -94.54360590699969)","N"
"90001024","2009-01-05T00:00:00.000","13:14","2008-01-04T00:00:00.000","17:00",,,"620","23B","Stealing Purse Snatc","132","3700  MAIN ST","KANSAS CITY","64111","PJ2974","CPD","U","1","SUS","U","U",,"3700 MAIN ST
KANSAS CITY, MO 64111
(39.060032468000486, -94.58592573699968)","N"
"90000010","2009-01-01T00:00:00.000","0:20","2009-01-01T00:00:00.000","0:20",,,"840","90Z","Resisting an Officer","113","1300  WALNUT ST","KANSAS CITY","64109","PJ1177","CPD","U","2","VIC","W","M","33","1300 WALNUT ST
KANSAS CITY, MO 64109
(39.19610702500046, -94.6840923799997)","N"
"90000095","2009-01-01T00:00:00.000","8:19","2009-01-01T00:00:00.000","8:07",,,"901","200","Arson","334","4700  PROSPECT AV","KANSAS CITY",,"PJ3880","EPD","U","1","SUS","B","F","62","4700 PROSPECT AV
KANSAS CITY, MO 
(39.04102522700049, -94.55440561999967)","N"
"90000914","2009-01-04T00:00:00.000","22:00","2008-12-25T00:00:00.000","0:01","2009-01-04T00:00:00.000","22:00","802","13B","Non Agg Assault Dome",,"1800  NE 98 ST","KANSAS CITY","64155",,,"Y","1","VIC","W","M","39","1800 98 ST
KANSAS CITY, MO 64155
(39.2709379100005, -94.55775810899968)","N"
"90000552","2009-01-03T00:00:00.000","2:30","2009-01-03T00:00:00.000","2:29",,,"502","220","Burglary - Non Resid","132","300  E 36 ST","KANSAS CITY","64111","PJ2830","CPD","U","1","VIC",,,,"300 36 ST
KANSAS CITY, MO 64111
(39.06187777800045, -94.58208825099967)","N"
"80019629","2009-06-18T00:00:00.000","22:50","2009-06-18T00:00:00.000","21:15",,,"1849","35A","Possession/Sale/Dist","315","100  WHEELING AV","KANSAS CITY","64129","PJ0371","EPD","U","1","ARR","W","M","22","100 WHEELING AV
KANSAS CITY, MO 64129
(39.11208492200046, -94.51061594899966)","N"
"90000819","2009-01-04T00:00:00.000","15:23","2009-01-04T00:00:00.000","0:01","2009-01-04T00:00:00.000","14:00","650","23G","Stealing Auto Parts/","123","2300  E 14 ST","KANSAS CITY","64127","PJ1229","CPD","U","1","SUS","U","U",,"2300 14 ST
KANSAS CITY, MO 64127
(39.096282260000464, -94.55488931599967)","N"
"90000694","2009-01-03T00:00:00.000","17:30","2009-01-03T00:00:00.000","16:00","2009-01-03T00:00:00.000","16:30","801","13B","Non Aggravated Assau","224","E 63 ST/TROOST AV","KANSAS CITY","64130","PJ4878","MPD","U","1","SUS","B","F","19","63 ST TROOST AV
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"90000946","2009-01-05T00:00:00.000","9:12","2009-01-05T00:00:00.000","8:00","2009-01-05T00:00:00.000","8:10","702","240","Auto Theft","123","2200  PARK AV","KANSAS CITY","64128","PJ1841","CPD","U","1","VIC","W","F","28","2200 PARK AV
KANSAS CITY, MO 64128
(39.08553253200046, -94.55554818699966)","N"
"90000107","2009-01-01T00:00:00.000","11:13","2009-01-01T00:00:00.000","0:08",,,"1401","290","Property Damage","542","9900  BLUE RIDGE BL","KANSAS CITY","64134","PJ6686","SPD","U","1","SUS","U","U",,"9900 BLUE RIDGE
BL KANSAS CITY, MO 64134
(38.94492207200045, -94.50832559199966)","N"
"90000447","2009-01-02T00:00:00.000","14:57","2009-01-02T00:00:00.000","10:30",,,"630","23C","Stealing Shoplifting","134","4700  BROADWAY","KANSAS CITY","64112","PJ3741","CPD","U","1","SUS","B","F",,"4700 BROADWAY
KANSAS CITY, MO 64112
(39.04223181100048, -94.59162775899966)","N"
"90000192","2009-01-01T00:00:00.000","18:01","2008-12-31T00:00:00.000","19:00","2009-01-01T00:00:00.000","8:00","1401","290","Property Damage","314","600  KENSINGTON AV","KANSAS CITY","64124","PJ0724","EPD","U","1","VIC","W","M","59","600 KENSINGTON AV
KANSAS CITY, MO 64124
(39.10552229400048, -94.53035892099967)","N"
"90000584","2009-01-03T00:00:00.000","9:01","2009-01-02T00:00:00.000","22:00","2009-01-03T00:00:00.000","8:45","502","220","Burglary - Non Resid","345","4100  BLUE RIDGE CUTOFF","KANSAS CITY","64133","PJ3492","EPD","U","1","SUS","U","U",,"4100 BLUE RIDGE
CUTOFF KANSAS CITY, MO 64133
(39.046743509000464, -94.47573730599964)","N"
"90000076","2009-01-01T00:00:00.000","4:47","2009-01-01T00:00:00.000","4:10",,,"403","13A","Agg Assault - Domest","124","3000  BROOKLYN AV","KANSAS CITY","64109","PJ2478","CPD","U","1","VIC","B","M","45","3000 BROOKLYN AV
KANSAS CITY, MO 64109
(39.071755501000496, -94.55741615299968)","N"
"90000311","2009-01-02T00:00:00.000","10:55","2008-10-04T00:00:00.000","9:00","2008-12-25T00:00:00.000","22:00","501","220","Burglary - Residence","342","5600  E 29 ST","KANSAS CITY","64127","PJ2435","EPD","U","1","VIC","W","M","57","5600 29 ST
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)","N"
"90012667","2009-02-19T00:00:00.000","15:38","2009-02-19T00:00:00.000","8:30","2009-02-19T00:00:00.000","15:00","501","220","Burglary - Residence","545","11600  FOOD LN","KANSAS CITY",,"PJ7228","SPD","U","1","SUS","U","U",,"11600 FOOD LN
KANSAS CITY, MO 
(38.912483463000456, -94.50549603799965)","N"
"90000681","2009-01-03T00:00:00.000","16:40","2009-01-02T00:00:00.000","17:40","2009-01-03T00:00:00.000","16:30","501","220","Burglary - Residence","345","10300  E 42 ST","KANSAS CITY","64129","PJ3584","EPD","U","1","SUS","U","U",,"10300 42 ST
KANSAS CITY, MO 64129
(39.03902217600046, -94.49601940699966)","N"
"90000351","2009-01-02T00:00:00.000","12:52","2008-12-27T00:00:00.000","5:00","2009-01-02T00:00:00.000","12:30","670","23D","Stealing from Buildi","144","2200  E 42 ST","KANSAS CITY","64130","PJ3343","CPD","U","1","VIC","B","M","47","2200 42 ST
KANSAS CITY, MO 64130
(39.05020336600046, -94.55837995499968)","N"
"90001234","2009-01-06T00:00:00.000","8:40","2009-01-06T00:00:00.000","8:40",,,"501","220","Burglary - Residence","213","6600  MANCHESTER AV","KANSAS CITY","64133","PJ5176","MPD","U","2","VIC","W","M","48","6600 MANCHESTER AV
KANSAS CITY, MO 64133
(39.0044919500005, -94.4961463089997)","N"
"90000464","2009-01-02T00:00:00.000","18:53","2009-01-02T00:00:00.000","18:50",,,"630","23C","Stealing Shoplifting","332","3800  E 35 ST","KANSAS CITY","64128","PJ2892","EPD","U","1","SUS","B","M","15","3800 35 ST
KANSAS CITY, MO 64128
(39.06222642300048, -94.53926241999966)","N"
"90084812","2009-10-28T00:00:00.000","15:27","2009-10-28T00:00:00.000","12:00",,,"1742","90Z","Sex Off Misconduct","414","4800  NW 82 ST","KANSAS CITY","64151","PP0394","NPD","U","1","VIC","W","F","34","4800 82 ST
KANSAS CITY, MO 64151
(39.24226794900045, -94.63496833299968)","N"
"90000783","2009-01-04T00:00:00.000","10:09","2009-01-02T00:00:00.000","14:00","2009-01-03T00:00:00.000","20:00","501","220","Burglary - Residence","321","2700  PEERY AV ","KANSAS CITY","64127","PJ1043","EPD","U","1","VIC","B","F","19","2700 PEERY AV
KANSAS CITY, MO 64127
(39.09973488500049, -94.55044078599968)","N"
"90000884","2009-01-04T00:00:00.000","21:49","2009-01-04T00:00:00.000","21:48",,,"799",,"Auto Theft Outside S","322","2200  SPRUCE AV","KANSAS CITY","64127","PJ1871","EPD","U","2","ARR","B","F","27","2200 SPRUCE AV
KANSAS CITY, MO 64127
(39.08541268500045, -94.53260794299968)","N"
"90000982","2009-01-05T00:00:00.000","10:03","2008-12-15T00:00:00.000","12:00","2009-01-04T00:00:00.000","10:00","640","23F","Stealing From Auto","632","3800  N ANTIOCH RD","KANSAS CITY","64117","PC1293","SCP","U","1","SUS","U","U",,"3800 ANTIOCH RD
KANSAS CITY, MO 64117
(39.16324874200046, -94.54714527099969)","N"
"90000221","2009-01-01T00:00:00.000","21:14","2009-01-01T00:00:00.000","14:00","2009-01-01T00:00:00.000","21:00","501","220","Burglary - Residence","531","9900  LOCUST ST","KANSAS CITY","64131","PJ6659","SPD","U","1","SUS","U","U",,"9900 LOCUST ST
KANSAS CITY, MO 64131
(38.948142481000446, -94.58660558899965)","N"
"90000770","2009-01-04T00:00:00.000","8:29","2009-01-04T00:00:00.000","8:00",,,"2040","90Z","Violation Full Order","333","3200  E 41 ST","KANSAS CITY","64130","PJ3401","EPD","U","1","VIC","B","F","36","3200 41 ST
KANSAS CITY, MO 64130
(39.05160584900045, -94.54672836799966)","N"
"90001156","2009-01-05T00:00:00.000","18:54","2008-10-01T00:00:00.000","8:00","2009-01-05T00:00:00.000",,"670","23D","Stealing from Buildi","535","200  W 128 ST","KANSAS CITY","64145","PJ7358","SPD","U","2","VIC","W","M","47","200 128 ST
KANSAS CITY, MO 64145
(38.89645603200046, -94.59787998399969)","N"
"90000365","2009-01-02T00:00:00.000","14:13","2008-12-29T00:00:00.000","12:00",,,"1120","26A","Fraud","221","400  WARD PK N","KANSAS CITY","64112","PJ3883","MPD","U","1","SUS","U","M",,"400 WARD PK
KANSAS CITY, MO 64112
(39.040519822000476, -94.59183978699969)","N"
"90000806","2009-01-04T00:00:00.000","13:10","2009-01-04T00:00:00.000","13:06",,,"1401","290","Property Damage","222","5600  MICHIGAN AV","KANSAS CITY","64130","PJ4504","MPD","U","1","SUS","B","M","45","5600 MICHIGAN AV
KANSAS CITY, MO 64130
(39.02486261100046, -94.56347643899966)","N"
"90000892","2009-01-04T00:00:00.000","22:09","2009-01-04T00:00:00.000","22:06",,,"802","13B","Non Agg Assault Dome","141","4100  CHARLOTTE ST","KANSAS CITY","64110","PJ3309","CPD","U","1","ARR","W","M","29","4100 CHARLOTTE ST
KANSAS CITY, MO 64110
(39.05251383700045, -94.57585588699965)","N"
"90000482","2009-01-02T00:00:00.000","20:12","2009-01-02T00:00:00.000","20:05",,,"302","120","Armed Robbery","143","E 40 ST/HARRISON ST","KANSAS CITY","64110","PJ3147","CPD","U","3","SUS","B","M","17","40 ST HARRISON ST
KANSAS CITY, MO 64110
(39.03595025700048, -94.5732171199997)","Y"
"90001177","2009-01-05T00:00:00.000","23:26","2009-01-05T00:00:00.000","21:00","2009-01-05T00:00:00.000","23:26","501","220","Burglary - Residence","234","800  E 93 TE ","KANSAS CITY","64131","PJ6401","MPD","U","1","VIC","B","M","21","800 93
TE KANSAS CITY, MO 64131
(38.96538302300047, -94.57690602899964)","N"
"90000766","2009-01-04T00:00:00.000","7:13","2009-01-04T00:00:00.000","7:10",,,"302","120","Armed Robbery","242","7200  WALROND AV","KANSAS CITY","64130","PJ5513","MPD","U","1","SUS","B","M","20","7200 WALROND AV
KANSAS CITY, MO 64130
(38.995761667000465, -94.55005589399968)","Y"
"90000882","2009-01-04T00:00:00.000","21:06","2009-01-04T00:00:00.000","21:06",,,"802","13B","Non Agg Assault Dome","542","7200  E 87 TE ","KANSAS CITY","64138","PJ6346","SPD","U","1","SUS","B","F","19","7200 87
TE KANSAS CITY, MO 64138
(38.97011038800048, -94.47911733499967)","N"
"90000323","2009-01-02T00:00:00.000","11:51","2008-12-25T00:00:00.000","20:00","2009-01-02T00:00:00.000","10:00","650","23G","Stealing Auto Parts/","231","8000  WARD PARKWAY PL","KANSAS CITY","64114","PJ5845","MPD","U","1","VIC","W","M","29","8000 WARD PARKWAY PL
KANSAS CITY, MO 64114
(38.983591860000445, -94.60396547899967)","N"
"90000694","2009-01-03T00:00:00.000","17:30","2009-01-03T00:00:00.000","16:00","2009-01-03T00:00:00.000","16:30","801","13B","Non Aggravated Assau","224","E 63 ST/TROOST AV","KANSAS CITY","64130","PJ4878","MPD","U","1","VIC","B","F","21","63 ST TROOST AV
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"90000900","2009-01-04T00:00:00.000","23:22","2009-01-04T00:00:00.000","23:22",,,"702","240","Auto Theft","234","8400  HICKMAN MILLS DR","KANSAS CITY","64114","PJ6099","MPD","U","2","SUS","B","M","17","8400 HICKMAN MILLS DR
KANSAS CITY, MO 64114
(38.97415250400047, -94.55045521899967)","N"
"90000550","2009-01-03T00:00:00.000","2:04","2009-01-03T00:00:00.000","2:04",,,"2601","90Z","Misc Violation","234","W 89 ST/WORNALL RD","KANSAS CITY","64131","PJ6235","MPD","U","3","SUS","B","M","16","89 ST WORNALL RD
KANSAS CITY, MO 64131
(38.96538302300047, -94.57690602899964)","N"
"90000557","2009-01-03T00:00:00.000","4:12","2009-01-03T00:00:00.000","3:30","2009-01-03T00:00:00.000","4:00","901","200","Arson","315","5600  ST JOHN AV","KANSAS CITY","64124","PJ0300","EPD","U","1","SUS","U","U",,"5600 ST JOHN AV
KANSAS CITY, MO 64124
(39.11240824300046, -94.51616993699969)","N"
"90000398","2009-01-02T00:00:00.000","15:10","2009-01-02T00:00:00.000","15:05",,,"301","120","Strong Arm Robbery","331","E LINWOOD BL/PROSPECT AV","KANSAS CITY","64130","PJ2572","EPD","U","1","SUS","B","M",,"
E LINWOOD BL PROSPECT AV KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"90000459","2009-01-02T00:00:00.000","19:30","2008-12-31T00:00:00.000","17:30",,,"650","23G","Stealing Auto Parts/","242","7200  CHESTNUT AV","KANSAS CITY","64132","PJ5505","MPD","U","1","VIC","B","F","51","7200 CHESTNUT AV
KANSAS CITY, MO 64132
(38.9959942160005, -94.55469742099967)","N"
"90000516","2009-01-03T00:00:00.000","2:10",,,,,"799",,"Auto Theft Outside S","414","6500  N COSBY AV","KANSAS CITY",,"PP0626","NPD","U","1","VIC","W","F",,"6500 COSBY AV
KANSAS CITY, MO 
(39.21409335700048, -94.64659830199969)","N"
"90000630","2009-01-03T00:00:00.000","13:14","2009-01-02T00:00:00.000","12:00","2009-01-03T00:00:00.000","9:30","501","220","Burglary - Residence","231","7300  JEFFERSON ST","KANSAS CITY","64114","PJ5501","MPD","U","2","VIC","W","M","68","7300 JEFFERSON ST
KANSAS CITY, MO 64114
(38.99598196800048, -94.59748557499967)","N"
"90000687","2009-01-03T00:00:00.000","17:53","2009-01-03T00:00:00.000","17:30","2009-01-03T00:00:00.000","17:50","630","23C","Stealing Shoplifting","634","2800  NE VIVION RD","KANSAS CITY","64119","PC0838","SCP","U","1","VIC",,,,"2800 VIVION RD
KANSAS CITY, MO 64119
(39.187973109000495, -94.54569393699967)","N"
"90000654","2009-01-03T00:00:00.000","15:02","2009-01-03T00:00:00.000","15:00",,,"802","13B","Non Agg Assault Dome","341","5600  E 16 TE","KANSAS CITY","64127","PJ1548","EPD","U","1","SUS","B","M","42","5600 16
TE KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)","N"
"90000987","2009-01-05T00:00:00.000","10:59","2005-01-01T00:00:00.000","12:00","2009-01-05T00:00:00.000","10:00","690","23H","Stealing All Other","415","2500  NW 80 ST","KANSAS CITY","64151","PP0424","NPD","U","1","VIC","W","F","26","2500 80 ST
KANSAS CITY, MO 64151
(39.2387278920005, -94.6091910939997)","N"
"90000146","2009-01-01T00:00:00.000","13:37","2008-12-31T00:00:00.000","18:00","2009-01-01T00:00:00.000","12:00","1401","290","Property Damage","115","2900  CHERRY ST","KANSAS CITY","64111","PJ2360","CPD","U","1","SUS","U","U",,"2900 CHERRY ST
KANSAS CITY, MO 64111
(39.07415299900049, -94.57760644499967)","N"
"90000848","2009-01-04T00:00:00.000","15:52","2009-01-04T00:00:00.000","15:00","2009-01-04T00:00:00.000","16:00","2601","90Z","Misc Violation","141","600  E LINWOOD BL","KANSAS CITY","64109","PJ2629","CPD","U","1","SUS","U","U",,"600 LINWOOD
BL KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)","N"
"90000233","2009-01-01T00:00:00.000","22:52","2009-01-01T00:00:00.000","16:30","2009-01-01T00:00:00.000","20:30","1401","290","Property Damage","532","11400  BLUE RIDGE BL","KANSAS CITY","64134","PJ7111","SPD","U","1","VIC","W","M","40","11400 BLUE RIDGE
BL KANSAS CITY, MO 64134
(38.91726966200048, -94.51140624199968)","N"
"90000711","2009-01-03T00:00:00.000","20:52","2009-01-03T00:00:00.000","20:52",,,"1849","35A","Possession/Sale/Dist","242","E 72 ST/AGNES AV","KANSAS CITY","64130","PJ5442","MPD","U","1","VIC",,,,"72 ST AGNES AV
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"90000536","2009-01-03T00:00:00.000","1:44","2009-01-03T00:00:00.000","1:40",,,"1401","290","Property Damage","114","1800  HOLLY ST","KANSAS CITY","64108","PJ1630","CPD","U","2","VIC","W","M","13","1800 HOLLY ST
KANSAS CITY, MO 64108
(39.09129259000048, -94.59812633999968)","N"
"90001179","2009-01-06T00:00:00.000","23:02","2009-01-06T00:00:00.000","19:14",,,"501","220","Burglary - Residence","333","4100  MONTGALL AV","KANSAS CITY","64130","PJ3354","EPD","U","1","VIC","B","F","20","4100 MONTGALL AV
KANSAS CITY, MO 64130
(39.051672906000476, -94.55266633299965)","N"
"90000944","2009-01-05T00:00:00.000","8:53","2009-01-02T00:00:00.000","13:00","2009-01-05T00:00:00.000","4:00","640","23F","Stealing From Auto","636","8200  NE PARVIN RD","KANSAS CITY","64119","PC1329","SCP","U","4","VIC",,,,"8200 PARVIN RD
KANSAS CITY, MO 64119
(39.20301137400048, -94.52456609299969)","N"
"90000440","2009-01-02T00:00:00.000","17:20","2008-12-31T00:00:00.000","21:00","2009-01-02T00:00:00.000","17:15","1401","290","Property Damage","232","6500  CHARLOTTE ST","KANSAS CITY",,"PJ5032","MPD","U","1","SUS","U","U",,"6500 CHARLOTTE ST
KANSAS CITY, MO 
(39.009702168000445, -94.57823536699965)","N"
"90000250","2009-01-02T00:00:00.000","2:13","2009-01-01T00:00:00.000","23:50","2009-01-02T00:00:00.000","0:30","650","23G","Stealing Auto Parts/","641","8300  N CHURCH RD","KANSAS CITY","64158","PC0387","SCP","U","1","VIC","W","M","35","8300 CHURCH RD
KANSAS CITY, MO 64158
(39.24208806100046, -94.46174276499966)","N"
"90000318","2009-01-02T00:00:00.000","11:23","2009-01-02T00:00:00.000","11:10",,,"630","23C","Stealing Shoplifting","313","3700  INDEPENDENCE AV","KANSAS CITY",,"PJ0691","EPD","U","1","VIC",,,,"3700 INDEPENDENCE AV
KANSAS CITY, MO 
(39.105858458000455, -94.53734954899966)","N"
"90000864","2009-01-04T00:00:00.000","18:26","2009-01-04T00:00:00.000","18:26",,,"802","13B","Non Agg Assault Dome","222","5200  HIGHLAND AV","KANSAS CITY","64132","PJ4158","MPD","U","1","VIC","B","F","29","5200 HIGHLAND AV
KANSAS CITY, MO 64132
(39.03223674400044, -94.56538570699968)","N"
"90000245","2009-01-02T00:00:00.000","0:01","2009-01-01T00:00:00.000","21:00",,,"802","13B","Non Agg Assault Dome","415","8700  N ELM ST ","KANSAS CITY","64157","PC0410","NPD","Y","1","SUS","W","M","25","8700 ELM ST
KANSAS CITY, MO 64157
(39.25096144700046, -94.46587114399966)","N"
"90000824","2009-01-04T00:00:00.000","14:37","2009-01-04T00:00:00.000","11:00","2009-01-04T00:00:00.000","13:45","690","23H","Stealing All Other","134","400  W 47 ST","KANSAS CITY","64111","PJ3741","CPD","U","1","SUS","U","U",,"400 47 ST
KANSAS CITY, MO 64111
(39.055502782000474, -94.59306944999969)","N"
"90000902","2009-01-04T00:00:00.000","23:47","2009-01-02T00:00:00.000","22:30","2009-01-04T00:00:00.000","8:30","831","13C","Intimidation","634","3700  NE 49 ST","KANSAS CITY","64119","PC0948","SCP","U","1","SUS","U","U",,"3700 49 ST
KANSAS CITY, MO 64119
(39.1831980340005, -94.53559543799969)","N"
"90091779","2009-11-22T00:00:00.000","20:53","2009-11-22T00:00:00.000","20:00",,,"401","13A","Aggravated Assault (","324","2500  HARDESTY AV","KANSAS CITY","64127","PJ2104","EPD","N","1","ARR","B","M","67","2500 HARDESTY AV
KANSAS CITY, MO 64127
(39.07953258700047, -94.52010572999967)","N"
"90000049","2009-01-01T00:00:00.000","2:58","2009-01-01T00:00:00.000","2:50",,,"401","13A","Aggravated Assault (","142","2000  E 38 ST","KANSAS CITY","64109","PJ2998","CPD","U","1","VIC","B","M","35","2000 38 ST
KANSAS CITY, MO 64109
(39.05770747200046, -94.56031998699967)","Y"
"90001173","2009-01-05T00:00:00.000","21:31","2008-12-29T00:00:00.000","18:00","2009-01-05T00:00:00.000","21:00","501","220","Burglary - Residence","123","1200  MICHIGAN AV","KANSAS CITY","64127","PJ1133","CPD","U","1","SUS","U","U",,"1200 MICHIGAN AV
KANSAS CITY, MO 64127
(39.098211911000476, -94.55967566899966)","N"
"80047912","2009-08-21T00:00:00.000","19:04","2009-08-21T00:00:00.000","17:56",,,"2601","90Z","Misc Violation","332","E 35 ST/JACKSON AV","KANSAS CITY","64128","PJ2784","EPD","U","2","VIC",,,,"35 ST JACKSON AV
KANSAS CITY, MO 64128
(39.06740375200047, -94.53796609099965)","N"
"80066126","2009-01-19T00:00:00.000","15:53",,,,,"101","09A","HOMICIDE","112","1100  LOCUST ST","KANSAS CITY",,"PJ1029","CPD","U","1","SUS","W","M","45","1100 LOCUST ST
KANSAS CITY, MO 
(39.100854728000456, -94.57737538399965)","Y"
"90000956","2009-01-05T00:00:00.000","9:43","2009-01-02T00:00:00.000","19:00","2009-01-03T00:00:00.000","22:30","650","23G","Stealing Auto Parts/","221","5400  FOREST AV","KANSAS CITY","64110","PJ4332","MPD","U","1","SUS","U","U",,"5400 FOREST AV
KANSAS CITY, MO 64110
(39.02893698000048, -94.57255612299969)","N"
"90000031","2009-01-01T00:00:00.000","1:31","2009-01-01T00:00:00.000","0:45",,,"401","13A","Aggravated Assault (","644","8600  NE 110 TE","KANSAS CITY","64157","PC0126","SCP","N","1","VIC","W","M","20","8600 110
TE KANSAS CITY, MO 64157
(39.27803223900048, -94.47222615699968)","N"
"90000113","2009-01-01T00:00:00.000","11:40","2008-12-31T00:00:00.000","17:00","2009-01-01T00:00:00.000","11:00","1401","290","Property Damage","112","700  E 8 ST","KANSAS CITY","64106","PJ0745","CPD","U","1","SUS","U","U",,"700 8 ST
KANSAS CITY, MO 64106
(39.10422752600044, -94.57447012799969)","N"
"90001210","2009-01-06T00:00:00.000","7:36","2009-01-05T00:00:00.000","18:00","2009-01-06T00:00:00.000","7:15","1401","290","Property Damage","345","12400  E 55 TE","KANSAS CITY","64133","PJ4610","EPD","U","1","VIC","B","M","73","12400 55
TE KANSAS CITY, MO 64133
(39.01552004100046, -94.45947791099968)","N"
