Agency Number,Agency Name,Solicitation Number,Class Code,Item Code,Category,Quantity,"Unit of Sale (Each, Lot, Package, etc.)",Description,Estimated Worth,Contact Name,Contact Phone,Contact Email,Comments,Specs and Drawings,Agency Terms and Conditions,Solicitation Document
716,TEXAS A&M ENGINEERING EXTENSION SERVICE (TEEX),,435,,,4,CASES,"PDI SANI-HANDS ALC INSTANT SANITIZING WIPES 6""X7.5"" CANISTER, 220/CAN",,Yvette Tschirhart,979/458-6794,yvette.tschirhart@teex.tamu.edu,ESTI Brad Ballard,,,https://data.texas.gov/views/qwhy-c2kk/files/84f44459-43fc-4be6-bf86-0e8fdf64d8b6?filename=ESTI+BALLARD+SPOT+BID.docx
785,University of Texas Health Science Center at Tyler,0785-17-7011,615,00,Commodities,48,box,"Pen, black Ball point, 12/bx",50.00,Gwendolyn Cuba,903/877-7475,gwendolyn.cuba@uthct.edu,,,,
785,University of Texas Health Science Center at Tyler,0785-17-7011,615,00,Commodities,24,boxes,"Pen, Blue ballpoint, 12/box",25.00,Gwendolyn Cuba,903/877-7475,gwendolyn.cuba@uthct.edu,,,,
716,TEXAS A&M ENGINEERING EXTENSION SERVICE (TEEX),,,,Commodities,6,pk,"Pendaflex Smart Shield File Pocket, 3.5"" Expansion, Straight Tab, Letter Size, 10/pk",68.00,Yvette Tschirhart,979/458-6794,yvette.tschirhart@teex.tamu.edu,For Financial Services,,,https://data.texas.gov/views/qwhy-c2kk/files/11309302-c664-4b19-a0df-9b916a831379?filename=FS+Spot+Bid+1.docx
716,TEXAS A&M ENGINEERING EXTENSION SERVICE (TEEX),,,,Commodities,6,pk,"Pendaflex Smart Shield File Pocket, 5.25"" Expansion, Straight Tab, Letter Size, 10/pk",,Yvette Tschirhart,979/458-6794,yvette.tschirhart@teex.tamu.edu,For Financial Services,,,https://data.texas.gov/views/qwhy-c2kk/files/c27789c1-b647-426e-820b-5e8388d22db9?filename=FS+Spot+Bid+1.docx
721,The University of Texas at Austin,USAUS101,204,88,Office Supplies,1,business card scanner,pen power world card pro bussiness card scanner,,Annette Smith,512-471-2850,annette.smith@austin.utexas.edu,,,,
785,University of Texas Health Science Center at Tyler,0785-17-7011,615,00,Commodities,24,boxes,"Pen, Red Ballpoint",35.00,Gwendolyn Cuba,903/877-7475,gwendolyn.cuba@uthct.edu,,,,
327,ERS,327-17-25798-3,037,52,Commodities,5000,Each,Pens with ERS Logo,,Andrew Ortegon,512-867-7562,purchasing-all@ers.state.tx.us,,https://data.texas.gov/views/qwhy-c2kk/files/462255b2-cd44-4d24-b020-431943d29bbc?filename=327-17-25798-3+ERS+BLK+LOGO.png,,https://data.texas.gov/views/qwhy-c2kk/files/05703c5b-4ad9-4130-b81a-1341189a1723?filename=327-17-25798-3+Dart+Pen.pdf
537,Department State Health Services,537-0000177033 ,620,80,Commodities,3,Dozen,"PentelÂ® EnerGelÂ® Deluxe RTX Retractable Pen, Needle Point, 0.7 mm, Assorted Barrels, Black Ink, Pack of 12 Mfg ",,Debra Burns,512-406-2564,debra.burns@hhsc.state.tx.us,,,,https://data.texas.gov/views/qwhy-c2kk/files/2ac7403d-947f-41a9-8458-b907536eb05e?filename=Solictation+Form+537-0000177033.pdf
537,Department State Health Services,537-0000177033 ,620,80,,3,Dozen,"PentelÂ® EnerGelÂ® Deluxe RTX Retractable Pen, Needle Point, 0.7 mm, Blue Barrel, Blue Ink, Pack Of 12 Mfg P/N BLN77-C ",,Debra Burns,512-406-2564,debra.burns@hhsc.state.tx.us,,,,https://data.texas.gov/views/qwhy-c2kk/files/58e24ffd-00fa-45f9-a505-2d502ebcba16?filename=Solictation+Form+537-0000177033.pdf
537,Department State Health Services,537-0000177033 ,,,Office Supplies,3,Dozen,"PentelÂ® EnerGel Retractable Liquid Gel Pens, Medium Point, 0.7 mm, Silver Barrel, Blue Ink, Pack Of 12 Mfg P/N BL77-C ",,Debra Burns,512-406-2564,debra.burns@hhsc.state.tx.us,,,,https://data.texas.gov/views/qwhy-c2kk/files/0aa374c7-db32-47df-bbb8-588201eb7e78?filename=Solictation+Form+537-0000177033.pdf
103,Texas Legislative Council,103-17-APS24511,620,30,Office Supplies,8,DZ,"Pentel Ener-Gel retractable Liquid Gel Pens, 0.7 mm, medium point, silver barrel, ink, package of 12",150.00,Melissa De Tarr,512.463.1155 EXT 1153,Melissa.DeTarr@tlc.texas.gov,"4 DZ Black Ink (PENBL77A), 4 DZ Blue Ink (PENBL77C)",,https://data.texas.gov/views/qwhy-c2kk/files/9d1802b0-4833-41d6-be45-86cd38a3022f?filename=Terms+for+Purchases.pdf,https://data.texas.gov/views/qwhy-c2kk/files/85d4d301-cd09-4a25-8fdf-56c07165bcd3?filename=103-17-APS24511.pdf
716,TEXAS A&M ENGINEERING EXTENSION SERVICE (TEEX),,620,80,Commodities,2,dz,"Pilot G2 Premium Retractable Gel Ink Pen, Navy ink, .7mm",31.84,Yvette Tschirhart,979/458-6794,yvette.tschirhart@teex.tamu.edu,For Financial Services,,,https://data.texas.gov/views/qwhy-c2kk/files/bea1e704-bc79-448e-81ca-007c3e331126?filename=FS+Spot+Bid+3.docx
362,TEXAS LOTTERY COMMISSION,RQ17-0771 ,620,90,Office Supplies,1,Package,"PILOT G-2 RETRACTABLE GEL PENS, FINE POINT, 0.7 MM, BLACK, MODEL #31020, 12 PER PACK ",,SCOTT MERRYMAN,(512) 344-5402 ,SCOTT.MERRYMAN@LOTTERY.STATE.TX.US,,,,https://data.texas.gov/views/qwhy-c2kk/files/7f287efd-f983-4fc0-ab3e-93804e4ebf88?filename=2017+RFQ+17-0771.pdf
362,TEXAS LOTTERY COMMISSION,RQ17-0771 ,620,90,Office Supplies,2,Package,"PILOT G-2 RETRACTABLE GEL PENS, FINE POINT, 0.7 MM, BLUE, MODEL #31021, 12 PER PACK ",,SCOTT MERRYMAN,(512) 344-5402 ,SCOTT.MERRYMAN@LOTTERY.STATE.TX.US,,,,https://data.texas.gov/views/qwhy-c2kk/files/520a8f35-b1bf-44c3-a77d-cba31703747e?filename=2017+RFQ+17-0771.pdf
362,TEXAS LOTTERY COMMISSION,RQ17-0771 ,620,90,Office Supplies,1,Package,"PILOT G-2 RETRACTABLE GEL PENS, FINE POINT, 0.7 MM, GREEN, MODEL #31025, 12 PER PACK ",,SCOTT MERRYMAN,(512) 344-5402,SCOTT.MERRYMAN@LOTTERY.STATE.TX.US,,,,https://data.texas.gov/views/qwhy-c2kk/files/9deb3a4a-a6da-405f-b2ec-14efacd54116?filename=2017+RFQ+17-0771.pdf
454,Texas Department of Insurance,17-18253-1,840,72,,4,EA,Plantronic headset battery replacement,41.00,Frank Brown,512-676-6148,frank.brown@tdi.texas.gov,CS540S/3.7v,,,https://data.texas.gov/views/qwhy-c2kk/files/c0502a4f-1a0c-4d64-800d-85ff60d730fc?filename=17-18253+PRICING+REQUEST+.docx
802,Texas Parks & Wildlife Department,802-17-39308,895,96,Commodities,1,Each,Plasma Cutter,,Amy Jarmon,512-389-8500,amy.jarmon@tpwd.texas.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/281ebf16-e23e-413e-b0f8-dddc9c368018?filename=895-96-39308_WL.pdf
696,Texas Department of Criminal Justice,IT869434,022,80,Commodities,113,EA,"Plastic Bushing John Deer #M146073 for #142570 John Deer 2305 Garden Tractor, Deck Bearing Housing Assembly John Deer #AM144377, Mower Blades for Models Equipped with 54C Mowers John Deer #143520, for #142570 John Deer 2305 Garden Tractor",,Ruby Cowan,9364373128,ruby.cowan@tdcj.texas.gov,HUB Coordinator,,,https://data.texas.gov/views/qwhy-c2kk/files/f952a049-e386-463b-a511-2d12afe702bb?filename=IT869434.pdf
582,Texas Commission on Environmental Quality,582-17-72700,410,12,Other,30,Each,Plastic Utility Cart,,Nora Randall,512-239-2621,tceqbid@tceq.texas.gov,Other - Plastic Utility Cart,,,https://data.texas.gov/views/qwhy-c2kk/files/090f2752-36a1-4522-8fc4-ac9b478aac63?filename=72700_Plastic+Utility+Cart_Nora+Randall_4-21-17.pdf
719,Texas State Technical College,PW-17-01-OFFICE SUPPLIES,"620, 615, 785","80, 29,73",Office Supplies,100,EA,PLEASE SEE SOLICITATION DOCUMENT,1500.00,Peggy Wilkey,254-867-3747,peggy.wilkey@tstc.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/a998b492-f61a-45f2-9423-4e2f09cd8be1?filename=SPOT+FAIR-WACO+OFFICE+SUPPLIES.docx
711,Texas A&M University,711-17-1708-SSC,285,32,Commodities,10,Case,"PLUG-IN CFL, 13W, T4, G24Q-1 (4-PIN 4100, (10 PER CASE)",,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/0b3374e3-befe-4ad7-b058-439605a06757?filename=711-17-1708-SSC.pdf
711,Texas A&M University,711-17-1701-UES,659,27,Commodities,5,Each,"PLUG, MJ, SIZE: 12"""", MATERIAL: DI",775.00,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/c70d2ef7-6385-4524-a8e9-f298587c7318?filename=711-17-1701-UES.pdf
802,Texas Parks & Wildlife Department,802-17-39881_WL,220,88,Commodities,2,Each,Pocket Weather station,,Amy Jarmon,512-389-8500,amy.jarmon@TPWD.TEXAS.GOV,,,,https://data.texas.gov/views/qwhy-c2kk/files/c0793295-4452-4589-9ec3-72f33e76438e?filename=220-88-39881_WL.pdf
711,Texas A&M University,711-17-1702-CHEM,175,68,Commodities,20,Each,"Polyethylene Bottles, each, VWR #66224",26.20,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/bd1ee00b-88f4-4d1b-bd1a-9b1082b4be86?filename=711-17-1702-CHEM.pdf
320,TEXAS WORKFORCE COMMISSION,8290F,615,62,Office Supplies,2,PACKAGES,"Pop-Up Notes 3 x 3, 5 Colors, 12 100-Sheet Pads",4.50,MELANIE BUGSY,512-936-3123,melanie.busby@twc.state.tx.us,,,https://data.texas.gov/views/qwhy-c2kk/files/d6e05054-f540-4881-954d-a25229e9f470?filename=Terms+and+Conditions+08-22-2016+%283%29.docx,https://data.texas.gov/views/qwhy-c2kk/files/f2fe3140-6a86-4cf0-b05b-dded4614fd25?filename=TWC+RFQ-DFW+Spot+Bid+Fair.docx
802,Texas Parks and Wildlife Department ,802-17-39819,075,83,Commodities,3,each,Portable air pumps,,Ramona Moore ,512-389-4637,ramona.moore@tpwd.texas.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/c498c2b1-7b6b-45ee-ab6b-084943eaaca2?filename=802-17-39819_CM.pdf
582,Texas Commission on Environmental Quality,582-17-73670,803,60,IT,1,Each,Portable Conference Vocal PA System Kit,,Roger Dube,512-239-3427,tceqebid@tceq.texas.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/e5988566-a6b6-43b5-b5af-c7a37d8ba5b2?filename=73670_Portable+PA+System_Roger+Dube_4-27-17.pdf
601,Texas Department of Transportation,601340000020166,031,40,Commodities,3,Each,Portable Evaporative Coolers,10200.00,Laura.Ritchie,806--748-4333,laura.ritchie@txdot.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/e4319354-0723-40cb-aecd-9dbf3f7a1b36?filename=601340000020166.pdf
802,Texas Parks & Wildlife,802-17-39492-WL,285,37,Commodities,3,Each,Portable Generators,,Amy Jarmon,512-389-8500,amy.jarmon@tpwd.texas.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/57468f01-24c3-453f-9592-9e4666628243?filename=265-87-39492_WL.pdf
551,Texas Department of Agriculture,551-7-06493,200,70,Commodities,68,,"Port Authority silk touch performance polo shirts.  This will include tall silk touch polo shirts, ladies silk touch polo shirts, and mesh caps.  All of the polo shirts and caps will need to be embroidered with the Texas Department of Agriculture logo.  We would also like to embroider the Texas Department of Agriculture logo on some customer jackets.  The jackets are made out of polyester material.",,Dinita Caldwell,5124638496,dinita.caldwell@texasagriculture.gov,The quantity varies by item.,https://data.texas.gov/views/qwhy-c2kk/files/3aab03c2-5ce9-4ca4-9fb3-631d7daa0414?filename=Polo+Shirt+Sample+551-7-06493S.pdf,https://data.texas.gov/views/qwhy-c2kk/files/613a459d-35a6-4f9c-ad2b-b83d7e1f10b3?filename=TDA+Solicitation+Terms+and+Conditions.docx,https://data.texas.gov/views/qwhy-c2kk/files/08b5a02d-b265-4b77-86c4-e00c6633f830?filename=7-06493+Risk+Mgmt-+Polo+Shirts-2017+Spot+Fair.pdf
103,Texas Legislative Council,103-17-APS24429,615,62,Office Supplies,50,DZ,"Post-it Note Pads, Multiple sizes and colors, 12 packs per dozen ",,Melissa De Tarr,512.463.1155 EXT 1153,Melissa.DeTarr@tlc.texas.gov,"Post-It Brand yellow or assorted colors (15 Packs 1.5x2, 15 Packs of 3x3, 12 Packs of 3x5, 8 packs of NEON 3x3 pads ",,https://data.texas.gov/views/qwhy-c2kk/files/cfd01bc6-80aa-4261-96ec-9515df71fb8b?filename=Terms+for+Purchases.pdf,https://data.texas.gov/views/qwhy-c2kk/files/84698a98-ac9c-47a0-a35f-9a52b71d6548?filename=103-17-APS24429.pdf
716,TEXAS A&M ENGINEERING EXTENSION SERVICE (TEEX),,615,62,Commodities,5,pk,"Post It Notes, 1 3/8"" x 1 7/8"", Canary yellow, 12/pk",22.30,Yvette Tschirhart,979/458-6794,yvette.tschirhart@teex.tamu.edu,For Financial Services,,,https://data.texas.gov/views/qwhy-c2kk/files/f5fd576c-bfdc-4bd8-841d-62d916a7df65?filename=FS+Spot+Bid+2.docx
454,Texas Department of Insurance,17-18188-13,615,62,,2,Case,"Post It Notes  3"" x 4"" Large  yellow",500.00,Frank Brown,512-676-6148,frank.brown@tdi.texas.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/c5625637-78cf-47ac-b136-7202169d9db4?filename=17-18188+PRICING+REQUEST+.docx
454,Texas Department of Insurance,17-18188-12,615,62,,4,Case,"Post It Notes medium  3"" x 3""  yellow",460.00,Frank Brown,512-676-6148,frank.brown@tdi.texas.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/c37cfb88-22f0-4867-8f33-979e63c50195?filename=17-18188+PRICING+REQUEST+.docx
454,Texas Department of Insurance,17-18188-11,615,62,,4,Case,"Post It Notes   small  1.5"" x 2"" yellow",232.00,Frank Brown,512-676-6148,frank.brown@tdi.texas.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/67ea998b-8d0d-4c2c-9865-8d5d9e6cb24c?filename=17-18188+PRICING+REQUEST+.docx
716,TEXAS A&M ENGINEERING EXTENSION SERVICE (TEEX),,615,62,Commodities,5,pk,"Post It Original Notes, Cape Town Collection, Cabinet Pack, 3x3, 100 sheets/pad, 18/pk",128.70,Yvette Tschirhart,979/458-6794,yvette.tschirhart@teex.tamu.edu,For Financial Services,,,https://data.texas.gov/views/qwhy-c2kk/files/e51eb9bf-31dd-49f5-ac32-944f8d76b79f?filename=FS+Spot+Bid+2.docx
103,Texas Legislative Council,103-17-APS24429,615,93,Office Supplies,230,12 Dispensers per BX,"Post-it Standard Marking Flag Removable, Self-adhesive - 1"" x 1.75"" -   12 dispensers per box  ",4000.00,Melissa De Tarr,512.463.1155 EXT 1153,Melissa.DeTarr@tlc.texas.gov,"60 BX Yellow (680-YW12), 40 BX White (680-WE12), 40 BX Orange (680-OE12), 30 BX Purple (680-PU12), 30 BX Blue (680-BE12), 30 BX Red (680-RD12)",,https://data.texas.gov/views/qwhy-c2kk/files/63f1d158-d296-4b2d-9e0b-3f1651691ea8?filename=Terms+for+Purchases.pdf,https://data.texas.gov/views/qwhy-c2kk/files/049ee1a5-fc7c-4ef1-ba16-42b7e9995f5c?filename=103-17-APS24429.pdf
103,Texas Legislative Council,103-17-APS24511,615,93,Office Supplies,300,Pack of 2,"Post-it Standard Marking Flag Removable, Self-adhesive - 1"" x 1.75"" -- 2 dispensers per pack",1000.00,Melissa De Tarr,512.463.1155 EXT 1153,Melissa.DeTarr@tlc.texas.gov,"120 Pack of Orange (680-OE2), 60 Pack of White (680-WE2), 120 Packs of Yellow (680-YW2)",,https://data.texas.gov/views/qwhy-c2kk/files/6cab1692-5c9b-4cdd-9be6-988b9be617ce?filename=Terms+for+Purchases.pdf,https://data.texas.gov/views/qwhy-c2kk/files/89488004-f311-4b27-8711-67c4de6a1867?filename=103-17-APS24511.pdf
313,Department of Information Resources,,615,62,Office Supplies,40,Package,"Post-it Super Sticky Full Adhesive Notes; 3 x 3"", electric yellow, 12 pads/pack",8.00,Carrie Cooper,512-936-2353,carrie.cooper@dir.texas.gov,,,,
 755,Stephen F. Austin State University,R0061984,201,42,Commodities,10,CASE,"POWER-FREE, NITRILE GLOVES ",,Manny Guerrero,936-468-4529,guerreromg@sfasu.edu,,,https://data.texas.gov/views/qwhy-c2kk/files/e010d83f-e31d-4871-9c9d-bd265967da96?filename=PO_TandC_4-26-16.pdf,https://data.texas.gov/views/qwhy-c2kk/files/35afc463-0801-4290-ab5f-33c8878f6e18?filename=Spot+Bid+Fair+2017+POWDER-FREE%2C+NITRILE+GLOVES%2C+SMALL+R0061984.docx
739,Texas Tech University Health Sciences Center,739-86314488,204,53,Commodities,2,Each,Precision Workstation T3620 Mini Tower,1421.28,Sylvia Bradley,806-743-7390,sylvia.bradley@ttuhsc.edu,,https://data.texas.gov/views/qwhy-c2kk/files/b44679c4-88d8-4efc-8cc6-39f6222ef5bd?filename=739-86314488+PC.pdf,https://data.texas.gov/views/qwhy-c2kk/files/f6c25e8c-fb26-4293-b2bd-63720148a035?filename=TTUHSC+Bid+Terms.pdf,https://data.texas.gov/views/qwhy-c2kk/files/e37fee7b-0fbb-4f18-a0c7-537772404d1b?filename=739-86314488+T3620+mini+tower.pdf
788-04-Folders,Lamar State College Port Arthur,788-04-Folders,037,78,Commodities,1000,ea,Presentation Folders,1000.00,Allison Wright,409-984-6117,verretar@lamarpa.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/82fac421-ffca-4f35-ab82-d17c1eeed343?filename=788-04-Folders.docx
734,Lamar University,734-17-003,965,46,Other Services,1000,ea,Presentation Folders,,Tabitha Evans,409.880.8387,trlewis@lamar.edu,ARTWORK PROVIDED BY LAMAR UNIVERSITY,,,https://data.texas.gov/views/qwhy-c2kk/files/e9b1cdab-4cae-45dd-87f5-f64ecbc79841?filename=734-17-0003_Presentation+Folder.pdf
727,Texas A&M Transportation Texas,727-17-003,615,45,Office Supplies,9,bx,"Pressboard Folders; 1"" w/fasteners; Smead #14931 or equivalent",,Donna Harrell,979-845-2284,d-harrell@tti.tamu.edu,,,,
727,Texas A&M Transportation Institute,727-12-003,615,45,Office Supplies,8,bx,"Pressboard Folders; 2"" w/fasteners; Smead #14934 or equivalent",,Donna Harrell,979-845-2284,d-harrell@tti.tamu.edu,,,,
727,Texas A&M Transportation Institute,727-17-003,615,45,Office Supplies,4,bx,"Pressboard Folders; 2"" w/o fasteners; Smead #13234 or equivalent",,Donna Harrell,979-845-2284,d-harrell@tti.tamu.edu,,,,
727,Texas A&M Transportation Institute,727-12-003,615,45,Office Supplies,4,bx,"Pressboard Folders; 3"" w/ fasteners; Smead #14944 or equivalent",,Donna Harrell,979-845-2284,d-harrell@tti.tamu.edu,,,,
727,Texas A&M Transportation Institute,727-12-003,915,45,Office Supplies,2,bx,"Pressboard Folders; 3"" w/o fasteners; Smead or equivalent",,Donna Harrell,979-845-2284,d-harrell@tti.tamu.edu,,,,
601,Texas Department of Transportation,601340000020459,545,26,Commodities,1,Each,Pressure Washer,4600.00,Laura Ritchie,806-748-4333,laura.ritchie@txdot.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/57fa9025-0a01-4cab-99ef-4d38b7b55679?filename=601340000020459.pdf
751,Texas A&M University-Commerce,751-17-R700906,037,52,Commodities,2000,EA,Pride/Sport/Spirit Logo Pens,,Travis A. Ball,903-886-5060,Travis.Ball@tamuc.edu,,https://data.texas.gov/views/qwhy-c2kk/files/80e5097c-e8d2-4009-aae5-dafb355dac9b?filename=Pen+Artwork.pdf,,https://data.texas.gov/views/qwhy-c2kk/files/3abac277-d6ea-47e2-9fc8-9b4f10554029?filename=751-17-R700906.pdf
802,Texas Parks & Wildlife Department,802-17-39548_WL,204,77,IT,5,Each,Printer and extra cartridges,,Amy Jarmon,512-389-8500,amy.jarmon@tpwd.texas.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/ee0a0600-ecce-44a1-9be2-08d51fffbd87?filename=204-77-39548_WL.pdf
802,Texas Parks & Wildlife Department,802-17-39402-2_WL,207,72,IT,12,Each,Printer cartridges,,Amy Jarmon,512-389-8500,amy.jarmon@TPWD.TEXAS.GOV,,,,https://data.texas.gov/views/qwhy-c2kk/files/5e8e8a9c-b301-4609-bed4-22b503b8fe8c?filename=207-72-39402-2_WL.pdf
556,Texas A&M AgriLife Research,AM06-05,"207, 204","72, 68",,,,Printer ink and HP USB Optical scroll mouse,,Nicole Malain,979-845-0839,nicole.malain@ag.tamu.edu,,,https://data.texas.gov/views/qwhy-c2kk/files/be64b2ad-3b89-4d9e-b15a-0347907ebb12?filename=TCs+of++Bid+2-28-17.pdf,https://data.texas.gov/views/qwhy-c2kk/files/7290467f-173b-484b-8d08-da036bc79de4?filename=AM06-05.pdf
60133,Texas Department of Transportation,601330000012891,207,72,Office Supplies,3,EA,Printer Label,,Jessica Johnson,713-802-5552,jessica.johnson@txdot.gov,,,https://data.texas.gov/views/qwhy-c2kk/files/de779c09-703d-41d8-b3f0-5fed7be67483?filename=Terms_2017_Jan_2.pdf,https://data.texas.gov/views/qwhy-c2kk/files/ad7704c3-d616-4aef-bc10-000dd2801adf?filename=RFQ+12891.pdf
576,Texas A&M Forest Service,RFQ-17-012,206,,,1,ea,Printer Plotter,,Alan Degelman,979-458-7381,adegelman@tfs.tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/24d28b41-a27b-4a96-b070-e684023b11a9?filename=RFQ-17-012Printer+Plotter.pdf
770,Texas A&M University - Central Texas,17-24-0030M&R03,939,55,Other Services,,,Printer service and maintenance. ,,Johnathan Fuselier,254-519-5477,j.fuselier@tamuct.edu,Must have certification to service HP and Canon printers. ,,https://data.texas.gov/views/qwhy-c2kk/files/3a85b671-2afa-41a2-a92c-a17a7b0f41de?filename=Terms+%26+Conditions+TAMUCT.pdf,https://data.texas.gov/views/qwhy-c2kk/files/337de9c8-70af-4182-adb5-95e83eeb061d?filename=Quote+Form+-+Solicitation%23+17-24-0030M%26R03.pdf
763,UNT Health Science Center,763-17-3002,203,72,Office Supplies,5,Ea,Printer Toner Cartridges,,Kimmalla Mitchell,9403695528,kimmalla.mitchell@untsystem.edu,Please see attachment with the list of specs and detailed information,https://data.texas.gov/views/qwhy-c2kk/files/1655fb54-c837-42a9-b344-7d8732c1a43d?filename=toner+bid+specs.pdf,,
773,UNT Dallas,773-17-2004,966,,Other Services,1500,Ea,Printing and Assembly project,,Kimmalla Mitchell,9403695528,kimmalla.mitchell@untsystem.edu,Please see attachment with the list of specs and detailed information,https://data.texas.gov/views/qwhy-c2kk/files/1e183dd8-99a5-4497-8587-5acbb83d0129?filename=UPDATED+Binder+Assembly+IFB-773-17-2004-KM.pdf,,
721,The University of Texas at Austin,UTAUS101,965,46,Commodities,1000,promotional brochures,printing fo 1000 promotional brochures,,Annette Smith,512-471-2850,annette.smith@austin.utexas.edu,,,,
103,Texas Legislative Council,103-17-APS24511,620,71,Office Supplies,50,EA,"Prismacolor ColâErase Erasable Colored Pencil, Brown (20043), 1/EA",,Melissa De Tarr,512.463.1155 EXT 1153,Melissa.DeTarr@tlc.texas.gov,Item #: SAN 20043,,https://data.texas.gov/views/qwhy-c2kk/files/8afdb1f6-c7d5-49c4-9f98-7d97d3b35fe1?filename=Terms+for+Purchases.pdf,https://data.texas.gov/views/qwhy-c2kk/files/43a2b45c-0085-4d2a-aaa4-a8ee4f0da11b?filename=103-17-APS24511.pdf
103,Texas Legislative Council,103-17-APS24429,620,71,Office Supplies,110,DZ,"Prismacolor Col-Erase Erasable Colored Pencils, 12 Per pack",500.00,Melissa De Tarr,512.463.1155 EXT 1153,Melissa.DeTarr@tlc.texas.gov,"30 DZ Brown (20043), 30 DZ Green (20046), 50 DZ Carmine (20045)",,https://data.texas.gov/views/qwhy-c2kk/files/e036b7b5-562f-4e82-95af-55bdad4eb54f?filename=Terms+for+Purchases.pdf,https://data.texas.gov/views/qwhy-c2kk/files/a2423cca-8ce9-4c40-b384-9b950821efa9?filename=103-17-APS24429.pdf
716,TEXAS A&M ENGINEERING EXTENSION SERVICE (TEEX),,475,09,,25,BOXES,PRO ADVANTAGE FABRIC ADHESIVE BANDAGE FINGER TIP,,Yvette Tschirhart,979/458-6794,yvette.tschirhart@teex.tamu.edu,ESTI Brad Ballard,,,https://data.texas.gov/views/qwhy-c2kk/files/c5fa8615-ecaa-461f-ba83-b70c94adc6b0?filename=ESTI+BALLARD+SPOT+BID.docx
716,TEXAS A&M ENGINEERING EXTENSION SERVICE (TEEX),,475,09,,25,BOXES,PRO ADVANTAGE FABRIC ADHESIVE BANDAGE KNUCKLE,,Yvette Tschirhart,979/458-6794,yvette.tschirhart@teex.tamu.edu,ESTI Brad Ballard,,,https://data.texas.gov/views/qwhy-c2kk/files/3eaf8d76-a5ec-4e8f-bdf8-30389ad89de0?filename=ESTI+BALLARD+SPOT+BID.docx
716,TEXAS A&M ENGINEERING EXTENSION SERVICE (TEEX),,475,,,40,BOXES,"PRO ADVANTAGE SHEER ADHESIVE BANDAGE STRIPS 1""X3""",,Yvette Tschirhart,979/458-6794,yvette.tschirhart@teex.tamu.edu,ESTI Brad Ballard,,,https://data.texas.gov/views/qwhy-c2kk/files/ee3fdd90-342d-407b-bfe7-cedeb6002558?filename=ESTI+BALLARD+SPOT+BID.docx
716,TEXAS A&M ENGINEERING EXTENSION SERVICE (TEEX),,475,,,20,BOXES,"PRO ADVANTAGE SHEER ADHESIVE BANDAGE STRIPS 2""X4""",,Yvette Tschirhart,979/458-6794,yvette.tschirhart@teex.tamu.edu,ESTI Brad Ballard,,,https://data.texas.gov/views/qwhy-c2kk/files/3e997e5a-2ff0-4e01-8d47-af85cfcdee73?filename=ESTI+BALLARD+SPOT+BID.docx
716,TEXAS A&M ENGINEERING EXTENSION SERVICE (TEEX),,475,00,,1,BOX,"PRO ADVANTAGE TONGUE DEPRESSOR, ADULT",,Yvette Tschirhart,979/458-6794,yvette.tschirhart@teex.tamu.edu,ESTI Brad Ballard,,,https://data.texas.gov/views/qwhy-c2kk/files/27a31063-f988-4711-a90d-60af1ef25d33?filename=ESTI+BALLARD+SPOT+BID.docx
749,Texas A&M University-San Antonio,749-17-003,,,IT,,,Probook and memory,,Jessica Nino,210-784-2032,jmnino@tamusa.edu,,,https://data.texas.gov/views/qwhy-c2kk/files/49e75693-c19e-466c-bf5b-a3beb731e3c2?filename=TAMUSA+Terms+%26+Conditions.pdf,https://data.texas.gov/views/qwhy-c2kk/files/7a4c8991-26a3-4754-82a3-9c7148a9a108?filename=749-17-003.docx
551,Texas Department of Agriculture,551-7-06527,052,72,Other Services,1,EA,Produce Posters,,Dinita Caldwell,5124638496,dinita.caldwell@texasagriculture.gov,Produce Posters must be printed in the state of Texas,,https://data.texas.gov/views/qwhy-c2kk/files/66f0750a-f79e-49d4-baf4-2b1722f00b6a?filename=TDA+Solicitation+Terms+and+Conditions.docx,https://data.texas.gov/views/qwhy-c2kk/files/ef0ac57e-f7e0-439b-b3f1-b59c795f8b2a?filename=7-06527++Produce+Posters.pdf
