"mastertradenameid","tradenamedescription","tradenameform","effectivedate","firstname","middlename","lastname","suffix","registrantorganization","address1","address2","city","state","zipcode","zipcode4","country","mailingaddress1","mailingaddress2","mailingcity","mailingstate","mailingzipcode","mailingzipcode4","mailingcountry","dateadded","entitystatus","entityformdate"
"20181537172","Atlas Restaurant Group","Entity Type","2018-07-06T00:00:00.000",,,,,"ARG, LLC","524 S Tejon St",,"Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2018-07-06T00:00:00.000","GOOD",
"20181535651","The 303 Sports Grill","Entity Type","2018-07-05T00:00:00.000",,,,,"3GV Enterprises LLC","8025 W. Bowles Avenue",,"Littleton","CO",,,"US",,,"Littleton","CO",,,"US","2018-07-05T00:00:00.000","GOOD",
"20181513367","Fritangas Mexican Restaurant","Entity Type","2018-06-27T00:00:00.000",,,,,"Fritangas Mexican Restaurant, Inc.","3090 W Alameda Ave",,"Denver","CO",,,"US",,,,,,,,"2018-06-27T00:00:00.000","GOOD",
"20181481125","The Point Cafe","Entity Type","2018-06-19T00:00:00.000",,,,,"The Souper Deli, Inc.","1777 Larimer St., #1703",,"Denver","CO",,,"US",,,,,,,,"2018-06-19T00:00:00.000","GOOD",
"20181479347","poke bowl asian cafe","Entity Type","2018-06-18T00:00:00.000",,,,,"LYC inc","10981 S Parker Rd",,"Parker","CO",,,"US",,,,,,,,"2018-06-18T00:00:00.000","GOOD",
"20181473106","ONE VIETNAMESE RESTAURANT","Entity Type","2018-06-14T00:00:00.000",,,,,"ONE VIETNAMESE RESTAURANT, LLC","8767 Sheridan Boulevard",,"Westminster","CO",,,"US",,,,,,,,"2018-06-14T00:00:00.000","GOOD",
"20181459538","Silvermoon Bar and Cafe","Entity Type","2018-06-06T00:00:00.000",,,,,"Silvermoon, LLC","334 Main Street",,"Fort Lupton","CO",,,"US",,,"Fort Lupton","CO",,,"US","2018-06-06T00:00:00.000","GOOD",
"20181455702","AFRICAN GRILL AND BAR","Entity Type","2018-06-04T00:00:00.000",,,,,"African Grill and Bar LLC","955 S Kipling parkway",,"Lakewood","CO",,,"US",,,"Aurora","CO",,,"US","2018-06-04T00:00:00.000","GOOD",
"20181441248","Cafe 13","Entity Type","2018-05-30T00:00:00.000",,,,,"DJ Thoemke LLC","1301 Arapahoe Street","Ste 105","Golden","CO",,,"US",,,"Golden","CO",,,"US","2018-05-30T00:00:00.000","GOOD",
"20181435534","Cyprus Cafe","Entity Type","2018-05-29T00:00:00.000",,,,,"Gallager, Inc.","181 Sierra Vista",,"Durango","CO",,,"US",,,,,,,,"2018-05-29T00:00:00.000","DQ",
"20181417062","Rickys Island Style Cafe","Entity Type","2018-05-24T00:00:00.000",,,,,"Masalla Kitchen, Inc.","8932 Martin Lane",,"Conifer","CO",,,"US",,,,,,,,"2018-05-24T00:00:00.000","GOOD",
"20181423091","Don Juans Mexican Grill","Entity Type","2018-05-24T00:00:00.000",,,,,"Don Juan inc","3625 w bowles Ave",,"Littleton","CO",,,"US",,,"Castle Rock","CO",,,"US","2018-05-24T00:00:00.000","RP_NC",
"20181415395","The Hangout Sports Bar & Grill","Entity Type","2018-05-23T00:00:00.000",,,,,"The Hangout Sports Bar and Grill LLC, Dissolved January 14, 2022","73 Sipperelle Dr.#A",,"Parachute","CO",,,"US",,,"Parachute","CO",,,"US","2018-05-23T00:00:00.000","VDISS",
"20181413689","China Cafe","Entity Type","2018-05-23T00:00:00.000",,,,,"TZP Enterprises, Inc.","1667 South Alcott Street",,"Denver","CO",,,"US",,,,,,,,"2018-05-23T00:00:00.000","DQ",
"20181403184","Henry's Chinese Cafe","Entity Type","2018-05-21T00:00:00.000",,,,,"Ceres LLC","175 Main St","C101","Edwards","CO",,,"US",,,"Edwards","CO",,,"US","2018-05-21T00:00:00.000","GOOD",
"20181396163","Rico's Cafe and Wine Bar","Entity Type","2018-05-17T00:00:00.000",,,,,"RICHARD SKORMAN, INC.","322 NORTH TEJON","#206","Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2018-05-17T00:00:00.000","GOOD",
"20181384851","Vaqueros Mexican Restaurant and Taqueria","Entity Type","2018-05-10T00:00:00.000",,,,,"El Vaquero Uno, LLC","PO BOX 1000","#297","Silverthorne","CO",,,"US",,"#297","Silverthorne","CO",,,"US","2018-05-10T00:00:00.000","GOOD",
"20181370906","Jan's Restaurant","Entity Type","2018-05-03T00:00:00.000",,,,,"JAN DELP ENTERPRISES, INC.","304 HWY 24 SOUTH",,"Buena Vista","CO",,,"US",,,"Buena Vista","CO",,,"US","2018-05-03T00:00:00.000","GOOD",
"20181367119","Le French Bakery and Cafe","Entity Type","2018-05-02T00:00:00.000",,,,,"AMIS LLC","575 S. Gaylord St.",,"Denver","CO",,,"US",,,,,,,,"2018-05-02T00:00:00.000","GOOD",
"20181369678","Shanghai Garden Restaurant","Individual","2018-05-02T00:00:00.000","Kevin",,"Chan",,,"2502 E Arapahoe Road",,"Centennial","CO",,,"US",,,"Lakewood","CO",,,"US","2018-05-02T00:00:00.000",,
"20181369483","Ginger Cafe","Entity Type","2018-05-02T00:00:00.000",,,,,"Lost Yeti Inc","127 Elk Avenue",,"Crested Butte","CO",,,"US",,,"Crested Butte","CO",,,"US","2018-05-02T00:00:00.000","RP_NC",
"20181355786","JACKIE'S CAFE","Entity Type","2018-04-29T00:00:00.000",,,,,"BY FOOD AND GAS MART LLC","1284 W 136TH LN",,"Broomfield","CO",,,"US",,,"Broomfield","CO",,,"US","2018-04-29T00:00:00.000","GOOD",
"20181354390","Grills-N-Spills, LLC","Entity Type","2018-04-28T00:00:00.000",,,,,"Grills-N-Spills, LLC","2855 S. Logan St.",,"Englewood","CO",,,"US",,,,,,,,"2018-04-28T00:00:00.000","GOOD",
"20181349298","BARBED WIRE REEF RESTAURANT","Entity Type","2018-04-26T00:00:00.000",,,,,"Barbed Wire Reef LLC","4499 W 38th Ave","Unit 102","Denver","CO",,,"US",,,,,,,,"2018-04-26T00:00:00.000","GOOD",
"20181330620","Crest Restaurant Insurance","Entity Type","2018-04-23T00:00:00.000",,,,,"Crest Insurance Group of Colorado, LLC","Colorado Center Tower 1","2000 S Colorado Blvd Ste 11100","Denver","CO",,,"US",,"5285 E Williams Circle Ste 4500","Tucson","AZ",,,"US","2018-04-23T00:00:00.000","GOOD",
"20181288161","Colorado Champions Sports Cafe","Entity Type","2018-04-20T00:00:00.000",,,,,"DJ Grill & Tap Concepts, Inc.","2450 Ashland Lane",,"Fort Collins","CO",,,"US",,,"Loveland","CO",,,"US","2018-04-20T00:00:00.000","GOOD",
"20181315762","Crest Restaurant Insurance Agency","Entity Type","2018-04-18T00:00:00.000",,,,,"Crest Insurance Group of Colorado, LLC","Colorado Center Tower 1","2000 S Colorado Blvd Ste 11100","Denver","CO",,,"US",,"5285 E Williams Circle Ste 4500","Tucson","AZ",,,"US","2018-04-18T00:00:00.000","GOOD",
"20181313509","dba The Grill at River City","Entity Type","2018-04-17T00:00:00.000",,,,,"Dakije Enterprises, LLC","1116 W Main St",,"Sterling","CO",,,"US",,,,,,,,"2018-04-17T00:00:00.000","GOOD",
"20181311694","Counter Culture Brewery + Grille","Entity Type","2018-04-16T00:00:00.000",,,,,"Common Ground Collective LLC","205 E. 7th St.",,"Denver","CO",,,"US",,,,,,,,"2018-04-16T00:00:00.000","GOOD",
"20181284432","Kanpai : Japanese Restaurant & Sushi","Entity Type","2018-04-03T00:00:00.000",,,,,"Dublin Power LLC","5935 Dublin Blvd. Ste 100",,"Colorado Springs","CO",,,"US",,,,,,,,"2018-04-03T00:00:00.000","GOOD",
"20181287516","TiKo's Central American Grill","Entity Type","2018-04-03T00:00:00.000",,,,,"Beezle P Rents LLC, Dissolved August 31, 2021","1437 N. Denver Ave. #322",,"Loveland","CO",,,"US",,,"Loveland","CO",,,"US","2018-04-03T00:00:00.000","VDISS",
"20181246086","Up Dog Cafe","Entity Type","2018-03-27T00:00:00.000",,,,,"BAILEY PROPERTY MANAGEMENT, INC.","2203 Holyoke Dr",,"Boulder","CO",,,"US",,,"Boulder","CO",,,"US","2018-03-27T00:00:00.000","GOOD",
"20181242095","Landmark Cafe","Entity Type","2018-03-23T00:00:00.000",,,,,"WOW Inc","7600 E Orchard Rd 170N",,"Greenwood Village","CO",,,"US",,,"Englewood","CO",,,"US","2018-03-23T00:00:00.000","GOOD",
"20181230079","Locavore Cafe","Individual","2018-03-21T00:00:00.000","Angela",,"Capobianco",,,"PO Box 386",,"Franktown","CO",,,"US",,,"Franktown","CO",,,"US","2018-03-21T00:00:00.000",,
"20181230145","Locavore Coffee Cafe","Individual","2018-03-21T00:00:00.000","Angela",,"Capobianco",,,"PO Box 386",,"Franktown","CO",,,"US",,,"Franktown","CO",,,"US","2018-03-21T00:00:00.000",,
"20181230207","Locavore Coffee Cafe","Entity Type","2018-03-21T00:00:00.000",,,,,"Capobianco LLC, Dissolved March 5, 2022","PO Box 386",,"Franktown","CO",,,"US",,,"Franktown","CO",,,"US","2018-03-21T00:00:00.000","VDISS",
"20181226858","Le Rouge Restaurant","Entity Type","2018-03-20T00:00:00.000",,,,,"Dynamic Adventures Limited","317 Main Street",,"Grand Junction","CO",,,"US",,,,,,,,"2018-03-20T00:00:00.000","GOOD",
"20181227001","Creekview Grill","Entity Type","2018-03-20T00:00:00.000",,,,,"CHS Hospitality IV, LLC","9650 Antler Creek Drive",,"Peyton","CO",,,"US",,,"Colorado Springs","CO",,,"US","2018-03-20T00:00:00.000","GOOD",
"20181225332","Heros Bar And Grill","Entity Type","2018-03-19T00:00:00.000",,,,,"KeayRenee LLC","18942 E Low Dr",,"Aurora","CO",,,"US",,,,,,,,"2018-03-19T00:00:00.000","GOOD",
"20181205055","Rancher's Restaurant","Entity Type","2018-03-09T00:00:00.000",,,,,"Smith Clancy & Company, Inc.","129 S. Catalpa","PO Box 129","Manzanola","CO",,,"US",,,"Manzanola","CO",,,"US","2018-03-09T00:00:00.000","GOOD",
"20181205748","Thirsty Lion Gastropub & Grill","Entity Type","2018-03-09T00:00:00.000",,,,,"THIRSTY LION OPERATING COMPANY, LLC","4002 N MILLER ROAD","SUITE 100","Scottsdale","AZ",,,"US",,,,,,,,"2018-03-09T00:00:00.000","GOOD",
"20181191447","Ascent Restaurant Group","Entity Type","2018-03-03T00:00:00.000",,,,,"Ascent Restaurant Group LLC","2527 W Colorado Ave",,"Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2018-03-03T00:00:00.000","GOOD",
"20181179104","El Tequileno Family Mexican Restaurant","Entity Type","2018-02-28T00:00:00.000",,,,,"El Tequileno #4, LLC","15900 W.Colfax Ave",,"Golden","CO",,,"US",,,"Golden","CO",,,"US","2018-02-28T00:00:00.000","GOOD",
"20181173377","Kevin Taylor Restaurant Group","Entity Type","2018-02-27T00:00:00.000",,,,,"KEVIN TAYLOR CONSULTANTS, LLC","1345 Champa St",,"Denver","CO",,,"US",,,"Denver","CO",,,"US","2018-02-27T00:00:00.000","GOOD",
"20181170124","CHINA VILLAGE CHINESE RESTAURANT","Entity Type","2018-02-26T00:00:00.000",,,,,"S & Z, INC.","60693 Hwy 285",,"Bailey","CO",,,"US",,,"Denver","CO",,,"US","2018-02-26T00:00:00.000","GOOD",
"20181139116","Momo Sushi Bar Wok & Grill","Entity Type","2018-02-20T00:00:00.000",,,,,"Duckjin Corp","1540 Royal Gorge Blvd","Ste D","Canon City","CO",,,"US",,,,,,,,"2018-02-20T00:00:00.000","GOOD",
"20181139022","Tsunami Sushi Bar Wok & Grill","Entity Type","2018-02-20T00:00:00.000",,,,,"D J INC.","326 S UNION AVE",,"Pueblo","CO",,,"US",,,,,,,,"2018-02-20T00:00:00.000","GOOD",
"20181111275","Tepic Restaurant","Entity Type","2018-02-05T00:00:00.000",,,,,"AAC Tepic LLC","525 McGregor Drive","Unit D","Gypsum","CO",,,"US",,,"Gypsum","CO",,,"US","2018-02-05T00:00:00.000","DQ",
"20181105029","Cheese Love Grill","Entity Type","2018-02-02T00:00:00.000",,,,,"O&O Enterprises","755 W Nassau Way",,"Englewood","CO",,,"US",,,"Englewood","CO",,,"US","2018-02-02T00:00:00.000","GOOD",
"20181094098","Tony Roma's/My Express Grill/Al Fresco/ Cantina Laredo","Entity Type","2018-01-30T00:00:00.000",,,,,"1480 Cafe, LLC","10 E. 120th Avenue",,"Northglenn","CO",,,"US",,,,,,,,"2018-01-30T00:00:00.000","GOOD",
"20181088581","Lazy Dog Sports Bar & Grill","Entity Type","2018-01-29T00:00:00.000",,,,,"SAZ Inc.","4045 BROADMOOR LOOP",,"Broomfield","CO",,,"US",,,,,,,,"2018-01-29T00:00:00.000","GOOD",
"20181078234","Brown Burro cafe","Entity Type","2018-01-25T00:00:00.000",,,,,"G&J DAVIS, INC.","46 TIMOTHY COURT","pobox 787","Fairplay","CO",,,"US",,,"Fairplay","CO",,,"US","2018-01-25T00:00:00.000","GOOD",
"20181050995","Le French Bakery & Cafe","Entity Type","2018-01-22T00:00:00.000",,,,,"AMIS LLC","575 S. Gaylord St.",,"Denver","CO",,,"US",,,,,,,,"2018-01-22T00:00:00.000","GOOD",
"20181048068","Haymaker Patio Grill","Entity Type","2018-01-19T00:00:00.000",,,,,"STEAMBOAT SKI & RESORT CORPORATION","2305 Mt. Werner Circle",,"Steamboat Springs","CO",,,"US",,,,,,,,"2018-01-19T00:00:00.000","GOOD",
"20181048287","Stoker Bar & Restaurant","Entity Type","2018-01-19T00:00:00.000",,,,,"STEAMBOAT SKI & RESORT CORPORATION","2305 Mt. Werner Circle",,"Steamboat Springs","CO",,,"US",,,,,,,,"2018-01-19T00:00:00.000","GOOD",
"20181047934","Bear River Bar & Grill","Entity Type","2018-01-19T00:00:00.000",,,,,"STEAMBOAT SKI & RESORT CORPORATION","2305 Mt. Werner Circle",,"Steamboat Springs","CO",,,"US",,,,,,,,"2018-01-19T00:00:00.000","GOOD",
"20181048068","Haymaker Patio Grill","Entity Type","2018-01-19T00:00:00.000",,,,,"STEAMBOAT SKI & RESORT CORPORATION","2305 Mt. Werner Circle",,"Steamboat Springs","CO",,,"US",,,,,,,,"2018-01-19T00:00:00.000","GOOD",
"20181047934","Bear River Bar & Grill","Entity Type","2018-01-19T00:00:00.000",,,,,"STEAMBOAT SKI & RESORT CORPORATION","2305 Mt. Werner Circle",,"Steamboat Springs","CO",,,"US",,,,,,,,"2018-01-19T00:00:00.000","GOOD",
"20181047957","BK Cafe","Entity Type","2018-01-19T00:00:00.000",,,,,"STEAMBOAT SKI & RESORT CORPORATION","2305 Mt. Werner Circle",,"Steamboat Springs","CO",,,"US",,,,,,,,"2018-01-19T00:00:00.000","GOOD",
"20181048287","Stoker Bar & Restaurant","Entity Type","2018-01-19T00:00:00.000",,,,,"STEAMBOAT SKI & RESORT CORPORATION","2305 Mt. Werner Circle",,"Steamboat Springs","CO",,,"US",,,,,,,,"2018-01-19T00:00:00.000","GOOD",
"20181047957","BK Cafe","Entity Type","2018-01-19T00:00:00.000",,,,,"STEAMBOAT SKI & RESORT CORPORATION","2305 Mt. Werner Circle",,"Steamboat Springs","CO",,,"US",,,,,,,,"2018-01-19T00:00:00.000","GOOD",
"20181048276","Ski School Cafeteria","Entity Type","2018-01-19T00:00:00.000",,,,,"STEAMBOAT SKI & RESORT CORPORATION","2305 Mt. Werner Circle",,"Steamboat Springs","CO",,,"US",,,,,,,,"2018-01-19T00:00:00.000","GOOD",
"20181048276","Ski School Cafeteria","Entity Type","2018-01-19T00:00:00.000",,,,,"STEAMBOAT SKI & RESORT CORPORATION","2305 Mt. Werner Circle",,"Steamboat Springs","CO",,,"US",,,,,,,,"2018-01-19T00:00:00.000","GOOD",
"20181042534","Dreams Inc DBA The Fullhouse Bar & Grill","Entity Type","2018-01-17T00:00:00.000",,,,,"DREAMS INC","4272 S BROADWAY",,"Englewood","CO",,,"US",,,,,,,,"2018-01-17T00:00:00.000","GOOD",
"20181032263","SNOW DESSERT CAFE","Entity Type","2018-01-12T00:00:00.000",,,,,"MISO ENTERPRISE, INC","1930 S HAVANA ST UNIT 5 & 6",,"Aurora","CO",,,"US",,,,,,,,"2018-01-12T00:00:00.000","GOOD",
"20181029028","Restaurant Dollar $ense","Entity Type","2018-01-10T00:00:00.000",,,,,"L-One Productions LLC","4426 Sidewinder loop","Ste. 100","Castle Rock","CO",,,"US",,,,,,,,"2018-01-10T00:00:00.000","DQ",
"20181011351","Van Cafe","Entity Type","2018-01-03T00:00:00.000",,,,,"ROCKY MOUNTAIN WESTY, INC.","172 Spaulding Lane",,"Fort Collins","CO",,,"US",,,"Fort Collins","CO",,,"US","2018-01-03T00:00:00.000","GOOD",
"20171970336","Peachy's Superfruit Cafe","Entity Type","2017-12-29T00:00:00.000",,,,,"The Peachy Company Ltd.","7159 Urban St",,"Arvada","CO",,,"US",,,"Arvada","CO",,,"US","2017-12-29T00:00:00.000","DQ",
"20171957488","Denver East Strasburg KOA Cafe","Entity Type","2017-12-27T00:00:00.000",,,,,"AngelBella Pride and Joy Inc.","1312 Monroe St",,"Strasburg","CO",,,"US",,,"Strasburg","CO",,,"US","2017-12-27T00:00:00.000","GOOD",
"20171933662","Howling Cow Cafe","Entity Type","2017-12-19T00:00:00.000",,,,,"Howling Cow Cafe, LLC","5821 W County Rd 54E",,"Bellvue","CO",,,"US",,,,,,,,"2017-12-19T00:00:00.000","GOOD",
"20171931037","Pho Kitchen Bar & Grill","Entity Type","2017-12-18T00:00:00.000",,,,,"PHO KITCHEN BAR AND GRILL LLC","2900 Baseline Rd Unit 3",,"Boulder","CO",,,"US",,,"Boulder","CO",,,"US","2017-12-18T00:00:00.000","GOOD",
"20171931705","Vaqueros Mexican Restaurant and Taqueria","Entity Type","2017-12-18T00:00:00.000",,,,,"El Vaquero Dos, LLC","455 Angler Drive",,"Steamboat Springs","CO",,,"US",,,,,,,,"2017-12-18T00:00:00.000","GOOD",
"20171812027","Patty Ann's Cafe","Entity Type","2017-12-08T00:00:00.000",,,,,"TAB Ventures, Inc.","33782 County Rd 33",,"Kiowa","CO",,,"US",,,,,,,,"2017-12-08T00:00:00.000","GOOD",
"20171846993","Max Gill and Grill","Entity Type","2017-12-02T00:00:00.000",,,,,"Hope Road Hospitality LLC","1052 South Gaylord Street",,"Denver","CO",,,"US",,,,,,,,"2017-12-02T00:00:00.000","GOOD",
"20171897166","Swingers Sports Lounge and Grill","Entity Type","2017-11-30T00:00:00.000",,,,,"Whiskey Reed Spice Company, LLC","1991 Hyacinth Rd.",,"Highlands Ranch","CO",,,"US",,,,,,,,"2017-11-30T00:00:00.000","GOOD",
"20171889417","Belleview Station Cafe","Entity Type","2017-11-29T00:00:00.000",,,,,"Vanilla bean coffee house LLC","1041 9th Street Park",,"Denver","CO",,,"US",,,"Parker","CO",,,"US","2017-11-29T00:00:00.000","GOOD",
"20171887836","Max Gill and Grill","Entity Type","2017-11-28T00:00:00.000",,,,,"Hope Road Hospitality LLC","1052 South Gaylord Street",,"Denver","CO",,,"US",,,,,,,,"2017-11-28T00:00:00.000","GOOD",
"20171862324","Cattlemen's Bar & Grill","Entity Type","2017-11-21T00:00:00.000",,,,,"Cattlemen's Bar & Grill, LLC","1369 12 1/2 Road",,"Loma","CO",,,"US",,,,,,,,"2017-11-21T00:00:00.000","GOOD",
"20171859364","Dalonna Mae's Cafe","Entity Type","2017-11-20T00:00:00.000",,,,,"Keto Food, LLC","25 Birdie St",,"Red Feather Lakes","CO",,,"US",,,"Red Feather Lakes","CO",,,"US","2017-11-20T00:00:00.000","GOOD",
"20171839351","The Old Stone Church Restaurant","Entity Type","2017-11-07T00:00:00.000",,,,,"Polizzi Generosa Inc","210 3rd Street",,"Castle Rock","CO",,,"US",,,,,,,,"2017-11-07T00:00:00.000","GOOD",
"20171830177","Bondi Beach Bar & Grill","Entity Type","2017-11-02T00:00:00.000",,,,,"GottiWebs, LLC","11 Old Town Square Ste 120",,"Fort Collins","CO",,,"US",,,"Fort Collins","CO",,,"US","2017-11-02T00:00:00.000","GOOD",
"20171831663","Estes Park Restaurant Guide","Entity Type","2017-11-02T00:00:00.000",,,,,"GUESTGUIDE PUBLISHERS, LLC","308 Granite Road",,"Granby","CO",,,"US",,,"Winter Park","CO",,,"US","2017-11-02T00:00:00.000","GOOD",
"20171831663","Estes Park Restaurant Guide","Entity Type","2017-11-02T00:00:00.000",,,,,"GUESTGUIDE PUBLISHERS, LLC","308 Granite Road",,"Granby","CO",,,"US",,,"Winter Park","CO",,,"US","2017-11-02T00:00:00.000","GOOD",
"20171831663","Estes Park Restaurant Guide","Entity Type","2017-11-02T00:00:00.000",,,,,"GUESTGUIDE PUBLISHERS, LLC","308 Granite Road",,"Granby","CO",,,"US",,,"Winter Park","CO",,,"US","2017-11-02T00:00:00.000","GOOD",
"20171831663","Estes Park Restaurant Guide","Entity Type","2017-11-02T00:00:00.000",,,,,"GUESTGUIDE PUBLISHERS, LLC","308 Granite Road",,"Granby","CO",,,"US",,,"Winter Park","CO",,,"US","2017-11-02T00:00:00.000","GOOD",
"20171817172","Mike O'Shays Restaurant and Ale House","Entity Type","2017-10-30T00:00:00.000",,,,,"Purple Door Restaurant Concepts LLC","811 16th st",,"Boulder","CO",,,"US",,,"Boulder","CO",,,"US","2017-10-30T00:00:00.000","GOOD",
"20171817127","Mike O'Shay's Restaurant and Ale House","Entity Type","2017-10-30T00:00:00.000",,,,,"Purple Door Restaurant Concepts LLC","811 16th st",,"Boulder","CO",,,"US",,,"Boulder","CO",,,"US","2017-10-30T00:00:00.000","GOOD",
"20171811935","Oskar Blues Grill and Brew","Entity Type","2017-10-27T00:00:00.000",,,,,"Barley Badger LLC","20 Bowen Street",,"Longmont","CO",,,"US",,,"Longmont","CO",,,"US","2017-10-27T00:00:00.000","GOOD",
"20171809429","Enterprise Bar & Grill","Entity Type","2017-10-26T00:00:00.000",,,,,"Metropole LLC","3 N Glasgow Ave",,"Rico","CO",,,"US",,,"Rico","CO",,,"US","2017-10-26T00:00:00.000","GOOD",
"20171809435","NEIGHBORHOOD BAR & GRILL","Entity Type","2017-10-26T00:00:00.000",,,,,"Al'Dans Kitchen & Smokehouse, LLC","3020 PONTIAC STREET",,"Denver","CO",,,"US",,,,,,,,"2017-10-26T00:00:00.000","DQ",
"20171800385","Aung's Bangkok Cafe, LLC","Entity Type","2017-10-24T00:00:00.000",,,,,"Aung's Bangkok Cafe, LLC","1225 East Hampden Avenue",,"Englewood","CO",,,"US",,,,,,,,"2017-10-24T00:00:00.000","GOOD",
"20171781451","Cafe at NOAA","Entity Type","2017-10-19T00:00:00.000",,,,,"H&W LLC","4800 Osage Dr","Apt 19","Boulder","CO",,,"US",,,,,,,,"2017-10-19T00:00:00.000","GOOD",
"20171779662","TALAY THAI RESTAURANT","Entity Type","2017-10-19T00:00:00.000",,,,,"EKAWAT CORPORATION","2300 MOUNT WERNER CIR",,"Steamboat Springs","CO",,,"US",,,"New York","NY",,,"US","2017-10-19T00:00:00.000","GOOD",
"20171779752","INDUSTRY RiNo Station Cafe by Serendipity Catering","Entity Type","2017-10-19T00:00:00.000",,,,,"TASHMO KO, CO.","155 Steele Street Unit 814",,"Denver","CO",,,"US",,,,,,,,"2017-10-19T00:00:00.000","GOOD",
"20171775703","BYBLOS CAFE GREEK AND LEBANESE","Entity Type","2017-10-17T00:00:00.000",,,,,"JOE&JUSTIN LLC","400 n corona st",,"Denver","CO",,,"US",,,,,,,,"2017-10-17T00:00:00.000","GOOD",
"20171771262","The Divide Restaurant","Individual","2017-10-14T00:00:00.000",,,,,"The Divide Restaurant, LLC","1610 Grand Ave",,"Norwood","CO",,,"US",,,"Norwood","CO",,,"US","2017-10-14T00:00:00.000",,
"20171760918","Law Office of Michael J Grills","Individual","2017-10-08T00:00:00.000","Michael","J","Grills",,,"11152 Huron Street Suite 208",,"Northglenn","CO",,,"US",,,,,,,,"2017-10-08T00:00:00.000",,
"20171756587","DOS RIOS RESTAURANT","Entity Type","2017-10-05T00:00:00.000",,,,,"MRS. RIOS, INC.","1635 N HWY 285",,"Monte Vista","CO",,,"US",,,"Monte Vista","CO",,,"US","2017-10-05T00:00:00.000","DQ",
"20171756817","Susie's Westside Cafe","Entity Type","2017-10-05T00:00:00.000",,,,,"D S, LLC","1686 South 21st Street",,"Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2017-10-05T00:00:00.000","GOOD",
"20171733005","Hiroshi Teriyaki Grill","Entity Type","2017-09-27T00:00:00.000",,,,,"Hiroshi Teriyaki Grill, Inc.","6628 W 10th Street, STE 103",,"Greeley","CO",,,"US",,,,,,,,"2017-09-27T00:00:00.000","GOOD",
"20171707500","Urban Sombrero Sports Grill","Entity Type","2017-09-22T00:00:00.000",,,,,"BARBA, LLC","6404 S MALAYA ST",,"Centennial","CO",,,"US",,,,,,,,"2017-09-22T00:00:00.000","GOOD",
"20171707282","Urban Sombrero Sports Grill","Entity Type","2017-09-22T00:00:00.000",,,,,"MG SERVICES, INC.","6404 S. MALAYA ST",,"Centennial","CO",,,"US",,,,,,,,"2017-09-22T00:00:00.000","GOOD",
"20171705150","Cafe Soul","Entity Type","2017-09-21T00:00:00.000",,,,,"DEVELOPMENTAL DISABILITIES RESOURCE CENTER","11177 W 8TH AVE",,"Lakewood","CO",,,"US",,,,,,,,"2017-09-21T00:00:00.000","GOOD",
"20171705990","Meskerem Restaurant","Entity Type","2017-09-21T00:00:00.000",,,,,"Ethio Denver LLC","1121 S. Peoria St.",,"Aurora","CO",,,"US",,,,,,,,"2017-09-21T00:00:00.000","DQ",
"20171699810","Jabanero's Mexican Grill","GP","2017-09-18T00:00:00.000",,,,,"Cartagena Investments, LLC","5584 S Parker Rd",,"Aurora","CO",,,"US",,,"Aurora","CO",,,"US","2017-09-18T00:00:00.000",,
"20171695052","Tiki Mana Island Grill","Entity Type","2017-09-15T00:00:00.000",,,,,"Tiki Mana Aspen, Inc.","300 Puppy Smith St #201",,"Aspen","CO",,,"US",,,,,,,,"2017-09-15T00:00:00.000","GOOD",
"20171692911","The Sage Hen Cafe LLC","Entity Type","2017-09-14T00:00:00.000",,,,,"Nook Depot and Bakery LLC, Dissolved September 1, 2021","643 E 6Th Ave",,"Durango","CO",,,"US",,,"Durango","CO",,,"US","2017-09-14T00:00:00.000","VDISS",
"20171686178","Hong Kong Cafe","Entity Type","2017-09-11T00:00:00.000",,,,,"Sanpin Food 6 Inc","10890 E Dartmouth Ave","Unit C","Denver","CO",,,"US",,,,,,,,"2017-09-11T00:00:00.000","DQ",
"20171681071","MAMA'S CAFE","Entity Type","2017-09-07T00:00:00.000",,,,,"Gutierrez Family Corporation","6025 E PARKWAY DR","STE 160","Commerce City","CO",,,"US",,,,,,,,"2017-09-07T00:00:00.000","GOOD",
"20171680749","Crisp Cafe","Entity Type","2017-09-07T00:00:00.000",,,,,"Crisp Cafe LLC","5690 DTC Blvd STE 180E",,"Greenwood Village","CO",,,"US",,,,,,,,"2017-09-07T00:00:00.000","GOOD",
"20171675203","Asian cafe & grill","Entity Type","2017-09-05T00:00:00.000",,,,,"Northern Asian Cafe Inc","1323 Eagle Dr",,"Loveland","CO",,,"US",,,,,,,,"2017-09-05T00:00:00.000","GOOD",
"20171667852","Schnepf's Restaurant","Entity Type","2017-08-31T00:00:00.000",,,,,"Hospitality Management Source, LLC","262 Whiskey Jay Hill Rd.",,"Evergreen","CO",,,"US",,,,,,,,"2017-08-31T00:00:00.000","GOOD",
"20171661291","Dae Bak Goal Restaurant","Entity Type","2017-08-30T00:00:00.000",,,,,"SKS LLC","2648 S PARKER RD UNIT 11",,"Aurora","CO",,,"US",,,,,,,,"2017-08-30T00:00:00.000","GOOD",
