"rec_no","fiscal_year","fiscal_year_period","accounting_period","service","department","fund_code","fund_name","appropriation_code","appropriation_name","program","expense_category","vendor","vendor_id","payment_id","payment_date","invoice_id","invoice_line","invoice_distribution_line","invoice_date","amount","description"
"289652710","2019","3","SEPTEMBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ267349201800349-1-0","2018-09-24T00:00:00.000","GAX-625-625JJ267349201800349-1-0","1","1","2018-09-24T00:00:00.000","8508.94","REFUND - LOCAL OPTION SLS TAX"
"290379660","2019","4","OCTOBER","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","FAYETTE CITY OF","00002128911","GAX-212-212CY278180084-1-0","2018-10-05T00:00:00.000","GAX-212-212CY278180084-1-0","1","1","2018-10-05T00:00:00.000","390","CITIES-LIQUOR SALES DIST."
"290875596","2019","4","OCTOBER","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2018289T1002940-1-0","2018-10-11T00:00:00.000","GAX-655-GAXRU2018289T1002940-1-0","1","1","2018-10-11T00:00:00.000","11993.1","REFUND"
"291239808","2019","4","OCTOBER","EDUCATION","EDUCATION, DEPT OF","0001","GENERAL FUND","I98","ENRICH IOWA LIBRARIES","ENRICH IOWA","STATE AID","FAYETTE CITY OF","00002128912","GAX-282-101818AC149-1-0","2018-10-18T00:00:00.000","GAX-282-101818AC149-1-0","1","1","2018-10-18T00:00:00.000","1453.15","STATE AID"
"291634428","2019","4","OCTOBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ297349201800349-1-0","2018-10-24T00:00:00.000","GAX-625-625JJ297349201800349-1-0","1","1","2018-10-24T00:00:00.000","8508.95","REFUND - LOCAL OPTION SLS TAX"
"291815086","2019","4","OCTOBER","EDUCATION","EDUCATION, DEPT OF","0001","GENERAL FUND","I98","ENRICH IOWA LIBRARIES","OPEN ACCESS","STATE AID","FAYETTE CITY OF","00002128912","GAX-282-102918OA147-1-0","2018-10-29T00:00:00.000","GAX-282-102918OA147-1-0","1","1","2018-10-29T00:00:00.000","1130.73","STATE AID"
"292542278","2019","5","NOVEMBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ312330201800330-1-0","2018-11-08T00:00:00.000","GAX-625-625JJ312330201800330-1-0","1","1","2018-11-08T00:00:00.000","5401.04","REFUND - LOCAL OPTION SLS TAX"
"292645518","2019","5","NOVEMBER","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","FAYETTE CITY OF","00002128911","GAX-212-212CY313180070-1-0","2018-11-13T00:00:00.000","GAX-212-212CY313180070-1-0","1","1","2018-11-13T00:00:00.000","300","CITIES-LIQUOR SALES DIST."
"292836150","2019","5","NOVEMBER","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2018324T1102940-1-0","2018-11-15T00:00:00.000","GAX-655-GAXRU2018324T1102940-1-0","1","1","2018-11-15T00:00:00.000","15001.15","REFUND"
"293326514","2019","5","NOVEMBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ330349201800349-1-0","2018-11-26T00:00:00.000","GAX-625-625JJ330349201800349-1-0","1","1","2018-11-26T00:00:00.000","8762.43","REFUND - LOCAL OPTION SLS TAX"
"293588750","2019","6","DECEMBER","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","FAYETTE CITY OF","00002128911","GAX-212-212CY337180082-1-0","2018-12-03T00:00:00.000","GAX-212-212CY337180082-1-0","1","1","2018-12-03T00:00:00.000","502.5","CITIES-LIQUOR SALES DIST."
"294350062","2019","6","DECEMBER","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2018352T1202940-1-0","2018-12-13T00:00:00.000","GAX-655-GAXRU2018352T1202940-1-0","1","1","2018-12-13T00:00:00.000","15187.62","REFUND"
"294976924","2019","6","DECEMBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ355349201800349-1-0","2018-12-21T00:00:00.000","GAX-625-625JJ355349201800349-1-0","1","1","2018-12-21T00:00:00.000","8762.43","REFUND - LOCAL OPTION SLS TAX"
"295794818","2019","7","JANUARY","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","FAYETTE CITY OF","00002128911","GAX-212-212CY004190080-1-0","2019-01-09T00:00:00.000","GAX-212-212CY004190080-1-0","1","1","2019-01-09T00:00:00.000","112.5","CITIES-LIQUOR SALES DIST."
"295859304","2019","7","JANUARY","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU201915T0102940-1-0","2019-01-10T00:00:00.000","GAX-655-GAXRU201915T0102940-1-0","1","1","2019-01-10T00:00:00.000","14598.52","REFUND"
"296635830","2019","7","JANUARY","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ024349201900349-1-0","2019-01-24T00:00:00.000","GAX-625-625JJ024349201900349-1-0","1","1","2019-01-24T00:00:00.000","8762.43","REFUND - LOCAL OPTION SLS TAX"
"297986440","2019","8","FEBRUARY","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU201950T0202940-1-0","2019-02-14T00:00:00.000","GAX-655-GAXRU201950T0202940-1-0","1","1","2019-02-14T00:00:00.000","14467.11","REFUND"
"298037036","2019","8","FEBRUARY","JUSTICE SYSTEM","DEPT OF HOMELAND SECURITY AND EMERGENCY MANAGEMENT","0267","EMPG TERRORISM",,,"PA DR 4334 EXEC COUNCIL","STATE AID","FAYETTE CITY OF","00002128911","GAX-583-195830020619-1-0","2019-02-15T00:00:00.000","GAX-583-195830020619-1-0","1","1","2019-02-15T00:00:00.000","675.87","STATE AID"
"298037032","2019","8","FEBRUARY","JUSTICE SYSTEM","DEPT OF HOMELAND SECURITY AND EMERGENCY MANAGEMENT","0267","EMPG TERRORISM",,,"PA DR 4334 EXEC COUNCIL","STATE AID","FAYETTE CITY OF","00002128911","GAX-583-195830020619-1-0","2019-02-15T00:00:00.000","GAX-583-195830020619-1-0","2","1","2019-02-15T00:00:00.000","490.95","STATE AID"
"298037028","2019","8","FEBRUARY","JUSTICE SYSTEM","DEPT OF HOMELAND SECURITY AND EMERGENCY MANAGEMENT","0267","EMPG TERRORISM",,,"PA DR 4334 EXEC COUNCIL","STATE AID","FAYETTE CITY OF","00002128911","GAX-583-195830020619-1-0","2019-02-15T00:00:00.000","GAX-583-195830020619-1-0","3","1","2019-02-15T00:00:00.000","6223.47","STATE AID"
"298291330","2019","8","FEBRUARY","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ056349201900349-1-0","2019-02-25T00:00:00.000","GAX-625-625JJ056349201900349-1-0","1","1","2019-02-25T00:00:00.000","8228.1","REFUND - LOCAL OPTION SLS TAX"
"299547722","2019","9","MARCH","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU201978T0302940-1-0","2019-03-14T00:00:00.000","GAX-655-GAXRU201978T0302940-1-0","1","1","2019-03-14T00:00:00.000","11783.51","REFUND"
"299866328","2019","9","MARCH","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ084349201900349-1-0","2019-03-25T00:00:00.000","GAX-625-625JJ084349201900349-1-0","1","1","2019-03-25T00:00:00.000","8228.1","REFUND - LOCAL OPTION SLS TAX"
"300982596","2019","10","APRIL","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2019106T0402940-1-0","2019-04-11T00:00:00.000","GAX-655-GAXRU2019106T0402940-1-0","1","1","2019-04-11T00:00:00.000","7281.98","REFUND"
"301701096","2019","10","APRIL","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ114349201900349-1-0","2019-04-24T00:00:00.000","GAX-625-625JJ114349201900349-1-0","1","1","2019-04-24T00:00:00.000","8228.10","REFUND - LOCAL OPTION SLS TAX"
"301926666","2019","10","APRIL","ADMINISTRATION AND REGULATION","STATE ACCOUNTING TRUST ACCTS","0922","INCOME OFFSET CLEARING",,,"INCOME OFFSET CLEARING FUND","CLAIMS","FAYETTE CITY OF","00002128911","GAXH-006-BB006119720TAX192-7-0","2019-04-30T00:00:00.000","GAXH-006-BB006119720TAX192-7-0","1","1","2019-04-30T00:00:00.000","106.00","RELEASED OFFSETS"
"302667934","2019","11","MAY","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","FAYETTE CITY OF","00002128911","GAX-212-212CY128190109-1-0","2019-05-13T00:00:00.000","GAX-212-212CY128190109-1-0","1","1","2019-05-13T00:00:00.000","100.00","CITIES-LIQUOR SALES DIST."
"302832618","2019","11","MAY","ECONOMIC DEVELOPMENT","IOWA ECONOMIC DEVELOPMENT AUTHORITY","0340","CDBG SUBGRANTS",,,"SUB-GRANTS","STATE AID","FAYETTE CITY OF","00002128911","GAX-269-19JBGAX516-1-0","2019-05-15T00:00:00.000","GAX-269-19JBGAX516-1-0","1","1","2019-05-15T00:00:00.000","1103.00","FEDERAL PASS THROUGH"
"302898376","2019","11","MAY","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2019141T0502940-1-0","2019-05-16T00:00:00.000","GAX-655-GAXRU2019141T0502940-1-0","1","1","2019-05-16T00:00:00.000","16130.56","REFUND"
"303397914","2019","11","MAY","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ144349201900349-1-0","2019-05-24T00:00:00.000","GAX-625-625JJ144349201900349-1-0","1","1","2019-05-24T00:00:00.000","8378.53","REFUND - LOCAL OPTION SLS TAX"
"304286084","2019","12","JUNE","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2019169T0602940-1-0","2019-06-13T00:00:00.000","GAX-655-GAXRU2019169T0602940-1-0","1","1","2019-06-13T00:00:00.000","14003.99","REFUND"
"305051892","2019","12","JUNE","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ175349201900349-1-0","2019-06-25T00:00:00.000","GAX-625-625JJ175349201900349-1-0","1","1","2019-06-25T00:00:00.000","8378.53","REFUND - LOCAL OPTION SLS TAX"
"306449846","2020","1","JULY","ECONOMIC DEVELOPMENT","IOWA ECONOMIC DEVELOPMENT AUTHORITY","0340","CDBG SUBGRANTS",,,"SUB-GRANTS","STATE AID","FAYETTE CITY OF","00002128911","GAX-269-19JBGAX667-2-0","2019-07-17T00:00:00.000","GAX-269-19JBGAX667-2-0","1","1","2019-07-17T00:00:00.000","1020.00","FEDERAL PASS THROUGH"
"325832756","2020","1","JUNE +30","ECONOMIC DEVELOPMENT","IOWA ECONOMIC DEVELOPMENT AUTHORITY","0340","CDBG SUBGRANTS",,,"SUB-GRANTS","STATE AID","FAYETTE CITY OF","00002128911","GAX-269-20JBGAX825-6-0","2020-07-09T00:00:00.000","GAX-269-20JBGAX825-6-0","1","1","2020-07-09T00:00:00.000","1398.00","FEDERAL PASS THROUGH"
"326706878","2020","1","JUNE +30","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2020203T0702940-1-0","2020-07-16T00:00:00.000","GAX-655-GAXRU2020203T0702940-1-0","1","1","2020-07-16T00:00:00.000","22495.59","REFUND"
"326970786","2020","1","JUNE +30","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ206349202000349-1-0","2020-07-24T00:00:00.000","GAX-625-625JJ206349202000349-1-0","1","1","2020-07-24T00:00:00.000","8650.80","REFUND - LOCAL OPTION SLS TAX"
"308400330","2020","2","AUGUST","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2019232T0802940-1-0","2019-08-15T00:00:00.000","GAX-655-GAXRU2019232T0802940-1-0","1","1","2019-08-15T00:00:00.000","19334.47","REFUND"
"308705708","2020","2","AUGUST","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ238349201900349-1-0","2019-08-26T00:00:00.000","GAX-625-625JJ238349201900349-1-0","1","1","2019-08-26T00:00:00.000","8517.88","REFUND - LOCAL OPTION SLS TAX"
"309809422","2020","3","SEPTEMBER","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2019260T0902940-1-0","2019-09-12T00:00:00.000","GAX-655-GAXRU2019260T0902940-1-0","1","1","2019-09-12T00:00:00.000","19224.29","REFUND"
"310299542","2020","3","SEPTEMBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ267349201900349-1-0","2019-09-24T00:00:00.000","GAX-625-625JJ267349201900349-1-0","1","1","2019-09-24T00:00:00.000","8517.88","REFUND - LOCAL OPTION SLS TAX"
"310932510","2020","4","OCTOBER","EDUCATION","EDUCATION, DEPT OF","0001","GENERAL FUND","I98","ENRICH IOWA LIBRARIES","ENRICH IOWA","STATE AID","FAYETTE CITY OF","00002128912","GAX-282-100419LA147-1-0","2019-10-04T00:00:00.000","GAX-282-100419LA147-1-0","1","1","2019-10-04T00:00:00.000","1507.76","STATE AID"
"310972608","2020","4","OCTOBER","ECONOMIC DEVELOPMENT","IOWA ECONOMIC DEVELOPMENT AUTHORITY","0340","CDBG SUBGRANTS",,,"SUB-GRANTS","STATE AID","FAYETTE CITY OF","00002128911","GAX-269-20JBGAX169-32-0","2019-10-07T00:00:00.000","GAX-269-20JBGAX169-32-0","1","1","2019-10-07T00:00:00.000","2615.00","FEDERAL PASS THROUGH"
"311420832","2020","4","OCTOBER","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2019289T1002940-1-0","2019-10-10T00:00:00.000","GAX-655-GAXRU2019289T1002940-1-0","1","1","2019-10-10T00:00:00.000","16631.25","REFUND"
"311403148","2020","4","OCTOBER","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","FAYETTE CITY OF","00002128911","GAX-212-212CY281190087-1-0","2019-10-10T00:00:00.000","GAX-212-212CY281190087-1-0","1","1","2019-10-10T00:00:00.000","690.00","CITIES-LIQUOR SALES DIST."
"312163674","2020","4","OCTOBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ297349201900349-1-0","2019-10-24T00:00:00.000","GAX-625-625JJ297349201900349-1-0","1","1","2019-10-24T00:00:00.000","8517.88","REFUND - LOCAL OPTION SLS TAX"
"312982812","2020","5","NOVEMBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ310340201900340-1-0","2019-11-06T00:00:00.000","GAX-625-625JJ310340201900340-1-0","1","1","2019-11-06T00:00:00.000","1579.99","REFUND - LOCAL OPTION SLS TAX"
"313081652","2020","5","NOVEMBER","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","FAYETTE CITY OF","00002128911","GAX-212-212CY312190062-1-0","2019-11-08T00:00:00.000","GAX-212-212CY312190062-1-0","1","1","2019-11-08T00:00:00.000","112.50","CITIES-LIQUOR SALES DIST."
"313270242","2020","5","NOVEMBER","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2019323T1102940-1-0","2019-11-14T00:00:00.000","GAX-655-GAXRU2019323T1102940-1-0","1","1","2019-11-14T00:00:00.000","14677.59","REFUND"
"313437904","2020","5","NOVEMBER","EDUCATION","EDUCATION, DEPT OF","0001","GENERAL FUND","I98","ENRICH IOWA LIBRARIES","ENRICH IOWA","STATE AID","FAYETTE CITY OF","00002128912","GAX-282-111819LA172-1-0","2019-11-18T00:00:00.000","GAX-282-111819LA172-1-0","1","1","2019-11-18T00:00:00.000","1457.70","STATE AID"
"313600678","2020","5","NOVEMBER","EDUCATION","EDUCATION, DEPT OF","0001","GENERAL FUND","I98","ENRICH IOWA LIBRARIES","OPEN ACCESS","STATE AID","FAYETTE CITY OF","00002128912","GAX-282-111919OA156-1-0","2019-11-19T00:00:00.000","GAX-282-111919OA156-1-0","1","1","2019-11-19T00:00:00.000","1260.60","STATE AID"
"314022534","2020","5","NOVEMBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ329349201900349-1-0","2019-11-26T00:00:00.000","GAX-625-625JJ329349201900349-1-0","1","1","2019-11-26T00:00:00.000","8713.21","REFUND - LOCAL OPTION SLS TAX"
"314804840","2020","6","DECEMBER","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","FAYETTE CITY OF","00002128911","GAX-212-212CY346190086-1-0","2019-12-12T00:00:00.000","GAX-212-212CY346190086-1-0","1","1","2019-12-12T00:00:00.000","390.00","CITIES-LIQUOR SALES DIST."
"314822328","2020","6","DECEMBER","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2019351T1202940-1-0","2019-12-12T00:00:00.000","GAX-655-GAXRU2019351T1202940-1-0","1","1","2019-12-12T00:00:00.000","10603.72","REFUND"
"315597150","2020","6","DECEMBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ360349201900349-1-0","2019-12-26T00:00:00.000","GAX-625-625JJ360349201900349-1-0","1","1","2019-12-26T00:00:00.000","8713.21","REFUND - LOCAL OPTION SLS TAX"
"316832136","2020","7","JANUARY","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU202021T0102940-1-0","2020-01-15T00:00:00.000","GAX-655-GAXRU202021T0102940-1-0","1","1","2020-01-15T00:00:00.000","18191.62","REFUND"
"317143842","2020","7","JANUARY","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ024349202000349-1-0","2020-01-24T00:00:00.000","GAX-625-625JJ024349202000349-1-0","1","1","2020-01-24T00:00:00.000","8713.22","REFUND - LOCAL OPTION SLS TAX"
"318305714","2020","8","FEBRUARY","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU202049T0202940-1-0","2020-02-13T00:00:00.000","GAX-655-GAXRU202049T0202940-1-0","1","1","2020-02-13T00:00:00.000","16507.06","REFUND"
"318692542","2020","8","FEBRUARY","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ055349202000349-1-0","2020-02-24T00:00:00.000","GAX-625-625JJ055349202000349-1-0","1","1","2020-02-24T00:00:00.000","7364.33","REFUND - LOCAL OPTION SLS TAX"
"319185568","2020","9","MARCH","ECONOMIC DEVELOPMENT","IOWA ECONOMIC DEVELOPMENT AUTHORITY","0340","CDBG SUBGRANTS",,,"SUB-GRANTS","STATE AID","FAYETTE CITY OF","00002128911","GAX-269-20JBGAX562-15-0","2020-03-03T00:00:00.000","GAX-269-20JBGAX562-15-0","1","1","2020-03-03T00:00:00.000","16093.00","FEDERAL PASS THROUGH"
"319827484","2020","9","MARCH","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU202077T0302940-1-0","2020-03-12T00:00:00.000","GAX-655-GAXRU202077T0302940-1-0","1","1","2020-03-12T00:00:00.000","6782.34","REFUND"
"320315926","2020","9","MARCH","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ084349202000349-1-0","2020-03-24T00:00:00.000","GAX-625-625JJ084349202000349-1-0","1","1","2020-03-24T00:00:00.000","7364.33","REFUND - LOCAL OPTION SLS TAX"
"320791392","2020","10","APRIL","ADMINISTRATION AND REGULATION","STATE ACCOUNTING TRUST ACCTS","0922","INCOME OFFSET CLEARING",,,"INCOME OFFSET CLEARING FUND","CLAIMS","FAYETTE CITY OF","00002128911","GAXH-006-BB006088720TAX202-12-0","2020-04-01T00:00:00.000","GAXH-006-BB006088720TAX202-12-0","1","1","2020-04-01T00:00:00.000","68.00","RELEASED OFFSETS"
"320782218","2020","10","APRIL","ECONOMIC DEVELOPMENT","IOWA ECONOMIC DEVELOPMENT AUTHORITY","0340","CDBG SUBGRANTS",,,"SUB-GRANTS","STATE AID","FAYETTE CITY OF","00002128911","GAX-269-20JBGAX642-5-0","2020-04-01T00:00:00.000","GAX-269-20JBGAX642-5-0","1","1","2020-04-01T00:00:00.000","3019.00","FEDERAL PASS THROUGH"
"321658606","2020","10","APRIL","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2020112T0402940-1-0","2020-04-16T00:00:00.000","GAX-655-GAXRU2020112T0402940-1-0","1","1","2020-04-16T00:00:00.000","15582.51","REFUND"
"322106660","2020","10","APRIL","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ115349202000349-1-0","2020-04-24T00:00:00.000","GAX-625-625JJ115349202000349-1-0","1","1","2020-04-24T00:00:00.000","7364.34","REFUND - LOCAL OPTION SLS TAX"
