"rec_no","fiscal_year","fiscal_year_period","accounting_period","service","department","fund_code","fund_name","appropriation_code","appropriation_name","program","expense_category","vendor","vendor_id","payment_id","payment_date","invoice_id","invoice_line","invoice_distribution_line","invoice_date","amount","description"
"258153044","2017","9","MARCH","ADMINISTRATION AND REGULATION","STATE PUBLIC DEFENDER/DIA","0001","GENERAL FUND","Q44","INDIGENT DEFENSE APPROPRIATION","DISTRICT 1 CURRENT","PROF & SCIENTIFIC SERVICES","VINTON POLICE DEPT","00002130720","GAX-428-428C0870755430005-4-0","2017-03-28T00:00:00.000","GAX-428-428C0870755430005-4-0","1","1","2017-03-28T00:00:00.000","30","OTHER PROF & SCIENTIFIC SERV"
"258153046","2017","9","MARCH","ADMINISTRATION AND REGULATION","STATE PUBLIC DEFENDER/DIA","0001","GENERAL FUND","Q44","INDIGENT DEFENSE APPROPRIATION","DISTRICT 1 CURRENT","PROF & SCIENTIFIC SERVICES","VINTON POLICE DEPT","00002130720","GAX-428-428C0870755430005-5-0","2017-03-28T00:00:00.000","GAX-428-428C0870755430005-5-0","1","1","2017-03-28T00:00:00.000","15","OTHER PROF & SCIENTIFIC SERV"
"258302480","2017","9","MARCH","JUSTICE SYSTEM","DEPT OF HOMELAND SECURITY AND EMERGENCY MANAGEMENT","0491","DIST # 1518/PUB ASST",,,"PA DR 4289 FEDERAL","STATE AID","VINTON MUNICIAL","00002130721","GAX-583-175830030428-1-0","2017-03-30T00:00:00.000","GAX-583-175830030428-1-0","1","1","2017-03-30T00:00:00.000","32184.61","FEDERAL PASS THROUGH"
"258302484","2017","9","MARCH","JUSTICE SYSTEM","DEPT OF HOMELAND SECURITY AND EMERGENCY MANAGEMENT","0491","DIST # 1518/PUB ASST",,,"PA DR 4289 FEDERAL","STATE AID","VINTON MUNICIAL","00002130721","GAX-583-175830030428-1-0","2017-03-30T00:00:00.000","GAX-583-175830030428-1-0","2","1","2017-03-30T00:00:00.000","1480.26","FEDERAL PASS THROUGH"
"260943252","2017","11","MAY","JUSTICE SYSTEM","DEPT OF HOMELAND SECURITY AND EMERGENCY MANAGEMENT","0491","DIST # 1518/PUB ASST",,,"PA DR 4289 FEDERAL","STATE AID","VINTON MUNICIAL","00002130721","GAX-583-175830050295-1-0","2017-05-12T00:00:00.000","GAX-583-175830050295-1-0","1","1","2017-05-12T00:00:00.000","26001.89","FEDERAL PASS THROUGH"
"263191670","2017","12","JUNE","ADMINISTRATION AND REGULATION","STATE PUBLIC DEFENDER/DIA","0001","GENERAL FUND","Q44","INDIGENT DEFENSE APPROPRIATION","DISTRICT 1 CURRENT","PROF & SCIENTIFIC SERVICES","VINTON POLICE DEPT","00002130720","GAX-428-428C1710822200001-1-0","2017-06-21T00:00:00.000","GAX-428-428C1710822200001-1-0","1","1","2017-06-21T00:00:00.000","15","OTHER PROF & SCIENTIFIC SERV"
"267820528","2018","3","SEPTEMBER","EDUCATION","EDUCATION, DEPT OF","0001","GENERAL FUND","I98","ENRICH IOWA LIBRARIES","ENRICH IOWA","STATE AID","VINTON PUBLIC LIBRARY","00002130719","GAX-282-090617AC445-1-0","2017-09-06T00:00:00.000","GAX-282-090617AC445-1-0","1","1","2017-09-06T00:00:00.000","2227.56","STATE AID"
"267831864","2018","3","SEPTEMBER","JUSTICE SYSTEM","DEPT OF HOMELAND SECURITY AND EMERGENCY MANAGEMENT","0267","EMPG TERRORISM",,,"PA DR 4289 EXEC COUNCIL","STATE AID","VINTON MUNICIAL","00002130721","GAXN-583-185830090428-1-0","2017-09-06T00:00:00.000","GAXN-583-185830090428-1-0","1","1","2017-09-06T00:00:00.000","7438.38","STATE AID"
"268157206","2018","3","SEPTEMBER","ADMINISTRATION AND REGULATION","STATE PUBLIC DEFENDER/DIA","0001","GENERAL FUND","Q44","INDIGENT DEFENSE APPROPRIATION","DISTRICT 1 CURRENT","PROF & SCIENTIFIC SERVICES","VINTON POLICE DEPT","00002130720","GAX-428-428C2550230100001-5-0","2017-09-12T00:00:00.000","GAX-428-428C2550230100001-5-0","1","1","2017-09-12T00:00:00.000","15","OTHER PROF & SCIENTIFIC SERV"
"273632194","2018","6","DECEMBER","JUSTICE SYSTEM","PUBLIC SAFETY, DEPT OF","0318","NATIONAL HIGHWAY SAFETY ACT",,,"HIGHWAY SAFETY PROGRAM CLEARIN","OUTSIDE SERVICES","VINTON POLICE DEPT","00002130720","GAX-595-121517CW04GTS-4-0","2017-12-18T00:00:00.000","GAX-595-121517CW04GTS-4-0","1","1","2017-12-18T00:00:00.000","3656.9","SUB GRANT PYMT-PASS THRU FUNDS"
"281297136","2018","11","MAY","HUMAN SERVICES","PUBLIC HEALTH, DEPT OF","0153","IDPH GIFTS & GRANTS FUND",,,"IOWA VIOLENT DEATH REPORTING SYSTEM","PROF & SCIENTIFIC SERVICES","VINTON POLICE DEPT","00002130720","GAX-588-043018BKL01-1-0","2018-05-03T00:00:00.000","GAX-588-043018BKL01-1-0","1","1","2018-04-19T00:00:00.000","10","RESEARCH"
"282637760","2018","11","MAY","ADMINISTRATION AND REGULATION","STATE PUBLIC DEFENDER/DIA","0001","GENERAL FUND","Q44","INDIGENT DEFENSE APPROPRIATION","DISTRICT 1 CURRENT","PROF & SCIENTIFIC SERVICES","VINTON POLICE DEPT","00002130720","GAX-428-428D1441150020001-6-0","2018-05-24T00:00:00.000","GAX-428-428D1441150020001-6-0","1","1","2018-05-24T00:00:00.000","15","OTHER PROF & SCIENTIFIC SERV"
"313473928","2020","5","NOVEMBER","EDUCATION","EDUCATION, DEPT OF","0001","GENERAL FUND","I98","ENRICH IOWA LIBRARIES","OPEN ACCESS","STATE AID","VINTON PUBLIC LIBRARY","00002130719","GAX-282-111919OA475-1-0","2019-11-19T00:00:00.000","GAX-282-111919OA475-1-0","1","1","2019-11-19T00:00:00.000","1312.42","STATE AID"
"307699236","2019","2","JUNE +60","JUSTICE SYSTEM","PUBLIC SAFETY, DEPT OF","0001","GENERAL FUND","R64","PUBLIC SAFETY ADMINISTRATION","TECHNOLOGY SERVICES","REFUNDS-OTHER","VINTON POLICE DEPT","00002130720","GAX-595-080119SLM06ASD-1-0","2019-08-05T00:00:00.000","GAX-595-080119SLM06ASD-1-0","3","1","2019-08-05T00:00:00.000","300.00","REFUND"
"329469366","2021","3","SEPTEMBER","EDUCATION","EDUCATION, DEPT OF","0001","GENERAL FUND","I98","ENRICH IOWA LIBRARIES","ENRICH IOWA","STATE AID","VINTON PUBLIC LIBRARY","00002130719","GAX-282-090920LA431-1-0","2020-09-09T00:00:00.000","GAX-282-090920LA431-1-0","1","1","2020-09-09T00:00:00.000","2384.10","STATE AID"
"332639592","2021","5","NOVEMBER","EDUCATION","EDUCATION, DEPT OF","0001","GENERAL FUND","I98","ENRICH IOWA LIBRARIES","OPEN ACCESS","STATE AID","VINTON PUBLIC LIBRARY","00002130719","GAX-282-100620OA487-1-0","2020-11-06T00:00:00.000","GAX-282-100620OA487-1-0","1","1","2020-11-06T00:00:00.000","661.32","STATE AID"
"346610074","2021","1","JUNE +30","JUSTICE SYSTEM","PUBLIC SAFETY, DEPT OF","0318","NATIONAL HIGHWAY SAFETY ACT",,,"MAP-21 405 FUNDS","OUTSIDE SERVICES","VINTON POLICE DEPT","00002130720","GAX-595-2021WG19800002-1-0","2021-07-28T00:00:00.000","1613665318586","2","1","2021-07-17T00:00:00.000","395.00","SUB GRANT PYMT-PASS THRU FUNDS"
"346610106","2021","1","JUNE +30","JUSTICE SYSTEM","PUBLIC SAFETY, DEPT OF","0318","NATIONAL HIGHWAY SAFETY ACT",,,"MAP-21 405 FUNDS","OUTSIDE SERVICES","VINTON POLICE DEPT","00002130720","GAX-595-2021WG19800002-15-0","2021-07-28T00:00:00.000","1625396866369","2","1","2021-07-17T00:00:00.000","364.92","SUB GRANT PYMT-PASS THRU FUNDS"
"350256112","2022","4","OCTOBER","EDUCATION","EDUCATION, DEPT OF","0001","GENERAL FUND","I98","ENRICH IOWA LIBRARIES","ENRICH IOWA","STATE AID","VINTON PUBLIC LIBRARY","00002130719","GAX-282-100521LA437-1-0","2021-10-05T00:00:00.000","GAX-282-100521LA437-1-0","1","1","2021-10-05T00:00:00.000","2092.09","STATE AID"
"353731982","2022","6","DECEMBER","EDUCATION","EDUCATION, DEPT OF","0001","GENERAL FUND","I98","ENRICH IOWA LIBRARIES","OPEN ACCESS","STATE AID","VINTON PUBLIC LIBRARY","00002130719","GAX-282-120821OA485-1-0","2021-12-08T00:00:00.000","GAX-282-120821OA485-1-0","1","1","2021-12-08T00:00:00.000","25.02","STATE AID"
"360572568","2022","10","APRIL","EDUCATION","EDUCATION, DEPT OF","0313","LIBRARY SERVICES & TECHNOLOGY",,,"LSTA ARPA","STATE AID","VINTON PUBLIC LIBRARY","00002130719","GAX-282-032222SH003-1-0","2022-04-14T00:00:00.000","51279","1","1","2022-03-07T00:00:00.000","5000.00","FEDERAL PASS THROUGH"
"367041466","2022","1","JUNE +30","JUSTICE SYSTEM","PUBLIC SAFETY, DEPT OF","0318","NATIONAL HIGHWAY SAFETY ACT",,,"HIGHWAY SAFETY PROGRAM CLEARIN","OUTSIDE SERVICES","VINTON POLICE DEPT","00002130720","GAX-595-2022WG19300002-1-0","2022-07-22T00:00:00.000","1638332385251","2","1","2022-07-12T00:00:00.000","313.35","SUB GRANT PYMT-PASS THRU FUNDS"
"367041472","2022","1","JUNE +30","JUSTICE SYSTEM","PUBLIC SAFETY, DEPT OF","0318","NATIONAL HIGHWAY SAFETY ACT",,,"HIGHWAY SAFETY PROGRAM CLEARIN","OUTSIDE SERVICES","VINTON POLICE DEPT","00002130720","GAX-595-2022WG19300002-4-0","2022-07-22T00:00:00.000","1654265893490","2","1","2022-07-12T00:00:00.000","599.22","SUB GRANT PYMT-PASS THRU FUNDS"
